designer,year,ability,order_count,total_amount,designer_idx,ability_idx
科皇（厦门）科技有限公司,2025,小程序开发,2,1000.0,447,77
素凡创新设计,2025,3D建模,1,980.0,448,1
素凡创新设计,2025,LOGO设计,1,500.0,448,26
素凡创新设计,2025,产品外观设计,5,7300.0,448,38
素凡创新设计,2025,包装设计,1,1200.0,448,57
素造创意,2025,LOGO设计,3,2700.0,449,26
素造创意,2025,VI设计,3,13260.0,449,30
素造创意,2025,包装设计,26,32393.0,449,57
红软科技,2025,其他软件开发,1,600.0,450,51
红软科技,2025,后端开发,1,2800.0,450,61
缇讯科技(上海)有限公司,2025,其他软件开发,1,600.0,451,51
缇讯科技(上海)有限公司,2025,定制开发,3,19900.0,451,71
缇讯科技(上海)有限公司,2025,小程序开发,6,25400.0,451,77
缇讯科技(上海)有限公司,2025,系统工具,1,800.0,451,118
缇讯科技(上海)有限公司,2025,运维服务,2,2000.0,451,131
老郭的AI程序铺,2025,AI接口,1,48000.0,452,6
聚辉科技,2025,小程序开发,1,15600.0,453,77
艺弘设计,2025,商业空间,1,600.0,454,65
艺弘设计,2025,酒店宾馆,1,800.0,454,133
艺弘设计,2025,门头设计,1,2200.0,454,135
艺欣科技工作室,2025,H5开发,2,400.0,455,24
艺欣科技工作室,2025,其他软件开发,1,500.0,455,51
艺欣科技工作室,2025,定制开发,1,5500.0,455,71
艺欣科技工作室,2025,脚本开发,1,0.0,455,124
艺欣科技工作室,2025,采集工具,2,3600.0,455,134
艺言设计,2025,VI设计,1,100.0,456,30
艺言设计,2025,包装设计,3,4500.0,456,57
艺言设计,2025,海报设计,2,400.0,456,108
艺言设计,2025,详情页设计,2,3000.0,456,128
苏州熊猫创意科技有限公司,2025,电商网站,1,5000.0,457,114
苏州闰元网络科技有限公司,2025,APP开发,2,41000.0,458,18
菁链团队,2025,小程序开发,1,300.0,459,77
菠菜软件定制工作室,2025,其他软件开发,1,3000.0,460,51
萌象（厦门）网络科技有限公司,2025,小程序开发,1,3500.0,461,77
西部速联,2025,企业官网,1,1000.0,462,42
誉冠设计,2025,LOGO设计,2,400.0,463,26
誉冠设计,2025,宣传单设计,2,300.0,463,74
诚创天翼,2025,产品卖点,1,200.0,464,36
诸侯视觉,2025,LOGO设计,4,2166.0,465,26
谨明设计,2025,LOGO设计,1,600.0,466,26
赛特网络--专注20多年的网络增值服务商,2025,小程序开发,5,37750.0,467,77
赛特网络--专注20多年的网络增值服务商,2025,电子设备,1,7440.0,467,115
跃腾开发团队,2025,小程序开发,2,3000.0,468,77
跃腾开发团队,2025,手游开发,2,9180.0,468,89
远翰设计,2025,包装设计,1,1500.0,469,57
逆流回响,2025,包装设计,1,1499.0,470,57
速 豹 品 牌 设 计,2025,LOGO设计,1,500.0,471,26
郑州雕画字节科技有限公司,2025,小程序开发,1,8450.0,472,77
重庆鹏之跃科技有限公司,2025,小程序开发,1,6120.0,473,77
野创传媒,2025,AI算法开发,1,20.0,474,11
金生设计室,2025,LOGO设计,1,500.0,475,26
金象设计,2025,详情页设计,2,360.0,476,128
银子啦,2025,品牌起名,1,100.0,477,62
锦佑科技,2025,产品原型设计,1,500.0,478,37
锦佑科技,2025,网站UI设计,1,900.0,478,120
阿奇ARCHIE,2025,其他软件开发,1,200.0,479,51
隐士设计,2025,LOGO设计,4,2600.0,480,26
隐形人设计工作室,2025,LOGO设计,1,750.0,481,26
隐形人设计工作室,2025,公司起名,1,2000.0,481,44
雨夜设计工作室,2025,LOGO设计,4,2100.0,482,26
霸气横秋,2025,智能体训练,2,20000.0,483,103
青岛减左品牌策划有限公司,2025,LOGO设计,2,4000.0,484,26
颠覆風雲,2025,智能客服,1,10000.0,485,104
風雨英雄,2025,数据标注,1,3000.0,486,96
风驰广告影视,2025,产品外观设计,2,3200.0,487,38
骄世客hSBBL,2025,包装设计,1,1000.0,488,57
鲸叹号●爆款产品包装设计,2025,VI设计,2,1200.0,489,30
鲸叹号●爆款产品包装设计,2025,包装设计,7,9750.0,489,57
鲸语 科技,2025,剪辑服务,1,1000.0,490,55
鸿儒大师的商铺,2025,LOGO设计,1,1800.0,491,26
鸿量数据,2025,其他软件开发,2,1116.0,492,51
黄hoder,2025,LOGO设计,1,500.0,493,26
鼎慧科技软件定制开发,2025,小程序开发,2,15000.0,494,77
