Source,Target,Type,EdgeType
B429618,企业官网,完成,设计师-能力
A429619,效果图设计,发布,需求方-能力
B429619,效果图设计,完成,设计师-能力
A429621,APP开发,发布,需求方-能力
B429621,APP开发,完成,设计师-能力
A429643,电商网站,发布,需求方-能力
B429643,电商网站,完成,设计师-能力
A429654,APP开发,发布,需求方-能力
B429654,APP开发,完成,设计师-能力
A429658,印刷出版,发布,需求方-能力
B429658,印刷出版,完成,设计师-能力
A429661,LOGO设计,发布,需求方-能力
B429661,LOGO设计,完成,设计师-能力
A429701,宣传册设计,发布,需求方-能力
B429701,宣传册设计,完成,设计师-能力
A429714,企业官网,发布,需求方-能力
B429714,企业官网,完成,设计师-能力
A429730,宣传册设计,发布,需求方-能力
B429730,宣传册设计,完成,设计师-能力
A429738,微信开发,发布,需求方-能力
B429738,微信开发,完成,设计师-能力
A429747,3D建模,发布,需求方-能力
B429747,3D建模,完成,设计师-能力
A429754,电商网站,发布,需求方-能力
B429754,电商网站,完成,设计师-能力
A429756,企业官网,发布,需求方-能力
B429756,企业官网,完成,设计师-能力
A429766,软件UI设计,发布,需求方-能力
B429766,软件UI设计,完成,设计师-能力
A429767,企业官网,发布,需求方-能力
B429767,企业官网,完成,设计师-能力
A429770,APP开发,发布,需求方-能力
B429770,APP开发,完成,设计师-能力
A429776,包装设计,发布,需求方-能力
B429776,包装设计,完成,设计师-能力
A429800,庭院设计,发布,需求方-能力
B429800,庭院设计,完成,设计师-能力
A429804,企业官网,发布,需求方-能力
B429804,企业官网,完成,设计师-能力
A429812,APP开发,发布,需求方-能力
B429812,APP开发,完成,设计师-能力
A429814,手游开发,发布,需求方-能力
B429814,手游开发,完成,设计师-能力
A429815,手游开发,发布,需求方-能力
B429815,手游开发,完成,设计师-能力
A429820,微信开发,发布,需求方-能力
B429820,微信开发,完成,设计师-能力
A429821,微信开发,发布,需求方-能力
B429821,微信开发,完成,设计师-能力
A429829,其他工具软件,发布,需求方-能力
B429829,其他工具软件,完成,设计师-能力
A429830,APP界面设计,发布,需求方-能力
B429830,APP界面设计,完成,设计师-能力
A429835,APP界面设计,发布,需求方-能力
B429835,APP界面设计,完成,设计师-能力
A429836,产品外观设计,发布,需求方-能力
B429836,产品外观设计,完成,设计师-能力
A429860,APP开发,发布,需求方-能力
B429860,APP开发,完成,设计师-能力
A429863,APP开发,发布,需求方-能力
B429863,APP开发,完成,设计师-能力
A429866,APP开发,发布,需求方-能力
B429866,APP开发,完成,设计师-能力
A429867,VI设计,发布,需求方-能力
B429867,VI设计,完成,设计师-能力
A429869,电商网站,发布,需求方-能力
B429869,电商网站,完成,设计师-能力
A429870,APP开发,发布,需求方-能力
B429870,APP开发,完成,设计师-能力
A429872,小程序开发,发布,需求方-能力
B429872,小程序开发,完成,设计师-能力
A429874,微信开发,发布,需求方-能力
B429874,微信开发,完成,设计师-能力
A429878,企业官网,发布,需求方-能力
B429878,企业官网,完成,设计师-能力
A429879,企业官网,发布,需求方-能力
B429879,企业官网,完成,设计师-能力
A429880,微信开发,发布,需求方-能力
B429880,微信开发,完成,设计师-能力
A429885,包装设计,发布,需求方-能力
B429885,包装设计,完成,设计师-能力
A429886,包装设计,发布,需求方-能力
B429886,包装设计,完成,设计师-能力
A429887,包装设计,发布,需求方-能力
B429887,包装设计,完成,设计师-能力
A429903,电商网站,发布,需求方-能力
B429903,电商网站,完成,设计师-能力
A429904,APP开发,发布,需求方-能力
B429904,APP开发,完成,设计师-能力
A429905,APP开发,发布,需求方-能力
B429905,APP开发,完成,设计师-能力
A429906,VI设计,发布,需求方-能力
B429906,VI设计,完成,设计师-能力
A429937,LOGO设计,发布,需求方-能力
B429937,LOGO设计,完成,设计师-能力
A429960,宣传册设计,发布,需求方-能力
B429960,宣传册设计,完成,设计师-能力
A429962,网站UI设计,发布,需求方-能力
B429962,网站UI设计,完成,设计师-能力
A429966,企业官网,发布,需求方-能力
B429966,企业官网,完成,设计师-能力
A429991,APP开发,发布,需求方-能力
B429991,APP开发,完成,设计师-能力
A429997,嵌入式软件,发布,需求方-能力
B429997,嵌入式软件,完成,设计师-能力
A430016,宣传策划,发布,需求方-能力
B430016,宣传策划,完成,设计师-能力
A430038,小程序开发,发布,需求方-能力
B430038,小程序开发,完成,设计师-能力
A430039,插画设计,发布,需求方-能力
B430039,插画设计,完成,设计师-能力
A430041,APP开发,发布,需求方-能力
B430041,APP开发,完成,设计师-能力
A430060,宣传册设计,发布,需求方-能力
B430060,宣传册设计,完成,设计师-能力
A430064,VI设计,发布,需求方-能力
B430064,VI设计,完成,设计师-能力
A430082,企业官网,发布,需求方-能力
B430082,企业官网,完成,设计师-能力
A430084,企业官网,发布,需求方-能力
B430084,企业官网,完成,设计师-能力
A430100,企业官网,发布,需求方-能力
B430100,企业官网,完成,设计师-能力
A430122,其他软件开发,发布,需求方-能力
B430122,其他软件开发,完成,设计师-能力
A430169,包装设计,发布,需求方-能力
B430169,包装设计,完成,设计师-能力
A430192,小程序开发,发布,需求方-能力
B430192,小程序开发,完成,设计师-能力
A430196,企业官网,发布,需求方-能力
B430196,企业官网,完成,设计师-能力
A430197,手游开发,发布,需求方-能力
B430197,手游开发,完成,设计师-能力
A430203,营销型网站,发布,需求方-能力
B430203,营销型网站,完成,设计师-能力
A430204,关键词优化,发布,需求方-能力
B430204,关键词优化,完成,设计师-能力
A430205,关键词优化,发布,需求方-能力
B430205,关键词优化,完成,设计师-能力
A430208,APP开发,发布,需求方-能力
B430208,APP开发,完成,设计师-能力
A430215,VI设计,发布,需求方-能力
B430215,VI设计,完成,设计师-能力
A430218,VI设计,发布,需求方-能力
B430218,VI设计,完成,设计师-能力
A430224,VI设计,发布,需求方-能力
B430224,VI设计,完成,设计师-能力
A430225,VI设计,发布,需求方-能力
B430225,VI设计,完成,设计师-能力
A430227,专业代笔,发布,需求方-能力
B430227,专业代笔,完成,设计师-能力
A430235,APP开发,发布,需求方-能力
B430235,APP开发,完成,设计师-能力
A430241,企业官网,发布,需求方-能力
B430241,企业官网,完成,设计师-能力
A430242,企业官网,发布,需求方-能力
B430242,企业官网,完成,设计师-能力
A430243,APP开发,发布,需求方-能力
B430243,APP开发,完成,设计师-能力
A430276,VI设计,发布,需求方-能力
B430276,VI设计,完成,设计师-能力
A430279,APP开发,发布,需求方-能力
B430279,APP开发,完成,设计师-能力
A430286,APP界面设计,发布,需求方-能力
B430286,APP界面设计,完成,设计师-能力
A430292,APP界面设计,发布,需求方-能力
B430292,APP界面设计,完成,设计师-能力
A430297,VI设计,发布,需求方-能力
B430297,VI设计,完成,设计师-能力
A430299,其他软件开发,发布,需求方-能力
B430299,其他软件开发,完成,设计师-能力
A430300,微信开发,发布,需求方-能力
B430300,微信开发,完成,设计师-能力
A430305,其他软件开发,发布,需求方-能力
B430305,其他软件开发,完成,设计师-能力
A430306,企业官网,发布,需求方-能力
B430306,企业官网,完成,设计师-能力
A430309,宣传册设计,发布,需求方-能力
B430309,宣传册设计,完成,设计师-能力
A430311,VI设计,发布,需求方-能力
B430311,VI设计,完成,设计师-能力
A430312,其他软件开发,发布,需求方-能力
B430312,其他软件开发,完成,设计师-能力
A430314,其他软件开发,发布,需求方-能力
B430314,其他软件开发,完成,设计师-能力
A430317,营销型网站,发布,需求方-能力
B430317,营销型网站,完成,设计师-能力
A430352,手游开发,发布,需求方-能力
B430352,手游开发,完成,设计师-能力
A430354,网站UI设计,发布,需求方-能力
B430354,网站UI设计,完成,设计师-能力
A430362,企业官网,发布,需求方-能力
B430362,企业官网,完成,设计师-能力
A430377,LOGO设计,发布,需求方-能力
B430377,LOGO设计,完成,设计师-能力
A430397,效果图设计,发布,需求方-能力
B430397,效果图设计,完成,设计师-能力
A430401,APP开发,发布,需求方-能力
B430401,APP开发,完成,设计师-能力
A430407,百科/问答撰写,发布,需求方-能力
B430407,百科/问答撰写,完成,设计师-能力
A430409,APP开发,发布,需求方-能力
B430409,APP开发,完成,设计师-能力
A430410,插画设计,发布,需求方-能力
B430410,插画设计,完成,设计师-能力
A430439,嵌入式软件,发布,需求方-能力
B430439,嵌入式软件,完成,设计师-能力
A430442,包装设计,发布,需求方-能力
B430442,包装设计,完成,设计师-能力
A430443,LOGO设计,发布,需求方-能力
B430443,LOGO设计,完成,设计师-能力
A430444,封面设计,发布,需求方-能力
B430444,封面设计,完成,设计师-能力
A430446,小程序开发,发布,需求方-能力
B430446,小程序开发,完成,设计师-能力
A430455,其他软件开发,发布,需求方-能力
B430455,其他软件开发,完成,设计师-能力
A430473,包装设计,发布,需求方-能力
B430473,包装设计,完成,设计师-能力
A430474,网站UI设计,发布,需求方-能力
B430474,网站UI设计,完成,设计师-能力
A430476,网站UI设计,发布,需求方-能力
B430476,网站UI设计,完成,设计师-能力
A430478,OA系统,发布,需求方-能力
B430478,OA系统,完成,设计师-能力
A430487,小程序开发,发布,需求方-能力
B430487,小程序开发,完成,设计师-能力
A430488,手游开发,发布,需求方-能力
B430488,手游开发,完成,设计师-能力
A430492,手游开发,发布,需求方-能力
B430492,手游开发,完成,设计师-能力
A430502,宣传册设计,发布,需求方-能力
B430502,宣传册设计,完成,设计师-能力
A430507,LOGO设计,发布,需求方-能力
B430507,LOGO设计,完成,设计师-能力
A430511,包装设计,发布,需求方-能力
B430511,包装设计,完成,设计师-能力
A430513,手游开发,发布,需求方-能力
B430513,手游开发,完成,设计师-能力
A430521,企业官网,发布,需求方-能力
B430521,企业官网,完成,设计师-能力
A430522,宣传册设计,发布,需求方-能力
B430522,宣传册设计,完成,设计师-能力
A430525,后端开发,发布,需求方-能力
B430525,后端开发,完成,设计师-能力
A430534,APP开发,发布,需求方-能力
B430534,APP开发,完成,设计师-能力
A430555,APP界面设计,发布,需求方-能力
B430555,APP界面设计,完成,设计师-能力
A430557,手游开发,发布,需求方-能力
B430557,手游开发,完成,设计师-能力
A430558,手游开发,发布,需求方-能力
B430558,手游开发,完成,设计师-能力
A430559,手游开发,发布,需求方-能力
B430559,手游开发,完成,设计师-能力
A430562,手游开发,发布,需求方-能力
B430562,手游开发,完成,设计师-能力
A430565,安全服务,发布,需求方-能力
B430565,安全服务,完成,设计师-能力
A430567,LOGO设计,发布,需求方-能力
B430567,LOGO设计,完成,设计师-能力
A430569,影音播放,发布,需求方-能力
B430569,影音播放,完成,设计师-能力
A430575,微信开发,发布,需求方-能力
B430575,微信开发,完成,设计师-能力
A430578,企业官网,发布,需求方-能力
B430578,企业官网,完成,设计师-能力
A430579,VI设计,发布,需求方-能力
B430579,VI设计,完成,设计师-能力
A430580,小程序开发,发布,需求方-能力
B430580,小程序开发,完成,设计师-能力
A430581,电商网站,发布,需求方-能力
B430581,电商网站,完成,设计师-能力
A430584,APP开发,发布,需求方-能力
B430584,APP开发,完成,设计师-能力
A430589,网站UI设计,发布,需求方-能力
B430589,网站UI设计,完成,设计师-能力
A430590,宣传册设计,发布,需求方-能力
B430590,宣传册设计,完成,设计师-能力
A430594,LOGO设计,发布,需求方-能力
B430594,LOGO设计,完成,设计师-能力
A430595,VI设计,发布,需求方-能力
B430595,VI设计,完成,设计师-能力
A430596,APP开发,发布,需求方-能力
B430596,APP开发,完成,设计师-能力
A430599,APP开发,发布,需求方-能力
B430599,APP开发,完成,设计师-能力
A430601,包装设计,发布,需求方-能力
B430601,包装设计,完成,设计师-能力
A430603,企业官网,发布,需求方-能力
B430603,企业官网,完成,设计师-能力
A430605,企业官网,发布,需求方-能力
B430605,企业官网,完成,设计师-能力
A430616,APP开发,发布,需求方-能力
B430616,APP开发,完成,设计师-能力
A430617,企业官网,发布,需求方-能力
B430617,企业官网,完成,设计师-能力
A430619,APP开发,发布,需求方-能力
B430619,APP开发,完成,设计师-能力
A430624,APP开发,发布,需求方-能力
B430624,APP开发,完成,设计师-能力
A430629,小程序开发,发布,需求方-能力
B430629,小程序开发,完成,设计师-能力
A430631,微信开发,发布,需求方-能力
B430631,微信开发,完成,设计师-能力
A430645,LOGO设计,发布,需求方-能力
B430645,LOGO设计,完成,设计师-能力
A430660,LOGO设计,发布,需求方-能力
B430660,LOGO设计,完成,设计师-能力
A430663,APP开发,发布,需求方-能力
B430663,APP开发,完成,设计师-能力
A430665,微信开发,发布,需求方-能力
B430665,微信开发,完成,设计师-能力
A430674,宣传册设计,发布,需求方-能力
B430674,宣传册设计,完成,设计师-能力
A430675,宣传册设计,发布,需求方-能力
B430675,宣传册设计,完成,设计师-能力
A430680,宣传册设计,发布,需求方-能力
B430680,宣传册设计,完成,设计师-能力
A430682,宣传册设计,发布,需求方-能力
B430682,宣传册设计,完成,设计师-能力
A430688,印刷出版,发布,需求方-能力
B430688,印刷出版,完成,设计师-能力
A430692,企业官网,发布,需求方-能力
B430692,企业官网,完成,设计师-能力
A430696,插画设计,发布,需求方-能力
B430696,插画设计,完成,设计师-能力
A430698,企业官网,发布,需求方-能力
B430698,企业官网,完成,设计师-能力
A430700,宣传册设计,发布,需求方-能力
B430700,宣传册设计,完成,设计师-能力
A430716,小程序开发,发布,需求方-能力
B430716,小程序开发,完成,设计师-能力
A430721,LOGO设计,发布,需求方-能力
B430721,LOGO设计,完成,设计师-能力
A430724,宣传策划,发布,需求方-能力
B430724,宣传策划,完成,设计师-能力
A430745,数据库设计,发布,需求方-能力
B430745,数据库设计,完成,设计师-能力
A430746,数据库设计,发布,需求方-能力
B430746,数据库设计,完成,设计师-能力
A430748,LOGO设计,发布,需求方-能力
B430748,LOGO设计,完成,设计师-能力
A430749,插画设计,发布,需求方-能力
B430749,插画设计,完成,设计师-能力
A430755,网站UI设计,发布,需求方-能力
B430755,网站UI设计,完成,设计师-能力
A430766,VI设计,发布,需求方-能力
B430766,VI设计,完成,设计师-能力
A430775,APP开发,发布,需求方-能力
B430775,APP开发,完成,设计师-能力
A430784,VI设计,发布,需求方-能力
B430784,VI设计,完成,设计师-能力
A430806,LOGO设计,发布,需求方-能力
B430806,LOGO设计,完成,设计师-能力
A430815,微信开发,发布,需求方-能力
B430815,微信开发,完成,设计师-能力
A430816,营销型网站,发布,需求方-能力
B430816,营销型网站,完成,设计师-能力
A430818,企业官网,发布,需求方-能力
B430818,企业官网,完成,设计师-能力
A430819,企业官网,发布,需求方-能力
B430819,企业官网,完成,设计师-能力
A430820,企业官网,发布,需求方-能力
B430820,企业官网,完成,设计师-能力
A430828,小程序开发,发布,需求方-能力
B430828,小程序开发,完成,设计师-能力
A430832,其他软件开发,发布,需求方-能力
B430832,其他软件开发,完成,设计师-能力
A430840,3D建模,发布,需求方-能力
B430840,3D建模,完成,设计师-能力
A430844,数据库设计,发布,需求方-能力
B430844,数据库设计,完成,设计师-能力
A430848,企业官网,发布,需求方-能力
B430848,企业官网,完成,设计师-能力
A430852,APP开发,发布,需求方-能力
B430852,APP开发,完成,设计师-能力
A430858,庭院设计,发布,需求方-能力
B430858,庭院设计,完成,设计师-能力
A430860,关键词优化,发布,需求方-能力
B430860,关键词优化,完成,设计师-能力
A430862,OA系统,发布,需求方-能力
B430862,OA系统,完成,设计师-能力
A430863,微信开发,发布,需求方-能力
B430863,微信开发,完成,设计师-能力
A430864,单身公寓设计,发布,需求方-能力
B430864,单身公寓设计,完成,设计师-能力
A430865,手游开发,发布,需求方-能力
B430865,手游开发,完成,设计师-能力
A430867,手游开发,发布,需求方-能力
B430867,手游开发,完成,设计师-能力
A430868,企业官网,发布,需求方-能力
B430868,企业官网,完成,设计师-能力
A430871,VI设计,发布,需求方-能力
B430871,VI设计,完成,设计师-能力
A430882,商业提案,发布,需求方-能力
B430882,商业提案,完成,设计师-能力
A430885,网站UI设计,发布,需求方-能力
B430885,网站UI设计,完成,设计师-能力
A430886,小程序开发,发布,需求方-能力
B430886,小程序开发,完成,设计师-能力
A430895,宣传册设计,发布,需求方-能力
B430895,宣传册设计,完成,设计师-能力
A430904,其他软件开发,发布,需求方-能力
B430904,其他软件开发,完成,设计师-能力
A430908,企业官网,发布,需求方-能力
B430908,企业官网,完成,设计师-能力
A430919,企业官网,发布,需求方-能力
B430919,企业官网,完成,设计师-能力
A430935,LOGO设计,发布,需求方-能力
B430935,LOGO设计,完成,设计师-能力
A430953,企业官网,发布,需求方-能力
B430953,企业官网,完成,设计师-能力
A430954,包装设计,发布,需求方-能力
B430954,包装设计,完成,设计师-能力
A430978,名片设计,发布,需求方-能力
B430978,名片设计,完成,设计师-能力
A430998,包装设计,发布,需求方-能力
B430998,包装设计,完成,设计师-能力
A430999,包装设计,发布,需求方-能力
B430999,包装设计,完成,设计师-能力
A431003,包装设计,发布,需求方-能力
B431003,包装设计,完成,设计师-能力
A431014,LOGO设计,发布,需求方-能力
B431014,LOGO设计,完成,设计师-能力
A431026,PPT设计,发布,需求方-能力
B431026,PPT设计,完成,设计师-能力
A431038,PPT设计,发布,需求方-能力
B431038,PPT设计,完成,设计师-能力
A431039,网站UI设计,发布,需求方-能力
B431039,网站UI设计,完成,设计师-能力
A431052,其他工业设计,发布,需求方-能力
B431052,其他工业设计,完成,设计师-能力
A431062,宣传册设计,发布,需求方-能力
B431062,宣传册设计,完成,设计师-能力
A431063,排版设计,发布,需求方-能力
B431063,排版设计,完成,设计师-能力
A431084,产品卖点,发布,需求方-能力
B431084,产品卖点,完成,设计师-能力
A431092,企业官网,发布,需求方-能力
B431092,企业官网,完成,设计师-能力
A431119,小程序开发,发布,需求方-能力
B431119,小程序开发,完成,设计师-能力
A431143,手游开发,发布,需求方-能力
B431143,手游开发,完成,设计师-能力
A431144,手游开发,发布,需求方-能力
B431144,手游开发,完成,设计师-能力
A431145,电商网站,发布,需求方-能力
B431145,电商网站,完成,设计师-能力
A431151,小程序开发,发布,需求方-能力
B431151,小程序开发,完成,设计师-能力
A431152,APP开发,发布,需求方-能力
B431152,APP开发,完成,设计师-能力
A431156,企业官网,发布,需求方-能力
B431156,企业官网,完成,设计师-能力
A431173,企业官网,发布,需求方-能力
B431173,企业官网,完成,设计师-能力
A431178,企业官网,发布,需求方-能力
B431178,企业官网,完成,设计师-能力
A431179,企业官网,发布,需求方-能力
B431179,企业官网,完成,设计师-能力
A431190,企业官网,发布,需求方-能力
B431190,企业官网,完成,设计师-能力
A431191,企业官网,发布,需求方-能力
B431191,企业官网,完成,设计师-能力
A431192,企业官网,发布,需求方-能力
B431192,企业官网,完成,设计师-能力
A431211,企业官网,发布,需求方-能力
B431211,企业官网,完成,设计师-能力
A431212,企业官网,发布,需求方-能力
B431212,企业官网,完成,设计师-能力
A431216,插画设计,发布,需求方-能力
B431216,插画设计,完成,设计师-能力
A431233,网站UI设计,发布,需求方-能力
B431233,网站UI设计,完成,设计师-能力
A431240,LOGO设计,发布,需求方-能力
B431240,LOGO设计,完成,设计师-能力
A431254,OA系统,发布,需求方-能力
B431254,OA系统,完成,设计师-能力
A431255,关键词优化,发布,需求方-能力
B431255,关键词优化,完成,设计师-能力
A431268,数据库设计,发布,需求方-能力
B431268,数据库设计,完成,设计师-能力
A431276,APP开发,发布,需求方-能力
B431276,APP开发,完成,设计师-能力
A431280,小程序开发,发布,需求方-能力
B431280,小程序开发,完成,设计师-能力
A431295,VI设计,发布,需求方-能力
B431295,VI设计,完成,设计师-能力
A431300,APP开发,发布,需求方-能力
B431300,APP开发,完成,设计师-能力
A431310,游戏其他,发布,需求方-能力
B431310,游戏其他,完成,设计师-能力
A431311,游戏其他,发布,需求方-能力
B431311,游戏其他,完成,设计师-能力
A431323,OA系统,发布,需求方-能力
B431323,OA系统,完成,设计师-能力
A431329,企业官网,发布,需求方-能力
B431329,企业官网,完成,设计师-能力
A431353,图片处理,发布,需求方-能力
B431353,图片处理,完成,设计师-能力
A431388,LOGO设计,发布,需求方-能力
B431388,LOGO设计,完成,设计师-能力
A431421,小程序开发,发布,需求方-能力
B431421,小程序开发,完成,设计师-能力
A431427,小程序开发,发布,需求方-能力
B431427,小程序开发,完成,设计师-能力
A431456,APP开发,发布,需求方-能力
B431456,APP开发,完成,设计师-能力
A431457,APP开发,发布,需求方-能力
B431457,APP开发,完成,设计师-能力
A431460,APP开发,发布,需求方-能力
B431460,APP开发,完成,设计师-能力
A431461,APP开发,发布,需求方-能力
B431461,APP开发,完成,设计师-能力
A431467,小程序开发,发布,需求方-能力
B431467,小程序开发,完成,设计师-能力
A431468,小程序开发,发布,需求方-能力
B431468,小程序开发,完成,设计师-能力
A431469,电商网站,发布,需求方-能力
B431469,电商网站,完成,设计师-能力
A431470,网站UI设计,发布,需求方-能力
B431470,网站UI设计,完成,设计师-能力
A431476,效果图设计,发布,需求方-能力
B431476,效果图设计,完成,设计师-能力
A431488,印刷出版,发布,需求方-能力
B431488,印刷出版,完成,设计师-能力
A431489,插画设计,发布,需求方-能力
B431489,插画设计,完成,设计师-能力
A431507,企业官网,发布,需求方-能力
B431507,企业官网,完成,设计师-能力
A431516,其他软件开发,发布,需求方-能力
B431516,其他软件开发,完成,设计师-能力
A431521,安全服务,发布,需求方-能力
B431521,安全服务,完成,设计师-能力
A431532,OA系统,发布,需求方-能力
B431532,OA系统,完成,设计师-能力
A431533,电商网站,发布,需求方-能力
B431533,电商网站,完成,设计师-能力
A431535,包装设计,发布,需求方-能力
B431535,包装设计,完成,设计师-能力
A431538,安全服务,发布,需求方-能力
B431538,安全服务,完成,设计师-能力
A431545,其他软件开发,发布,需求方-能力
B431545,其他软件开发,完成,设计师-能力
A431547,单身公寓设计,发布,需求方-能力
B431547,单身公寓设计,完成,设计师-能力
A431548,企业官网,发布,需求方-能力
B431548,企业官网,完成,设计师-能力
A431549,企业官网,发布,需求方-能力
B431549,企业官网,完成,设计师-能力
A431558,VI设计,发布,需求方-能力
B431558,VI设计,完成,设计师-能力
A431578,APP开发,发布,需求方-能力
B431578,APP开发,完成,设计师-能力
A431579,APP开发,发布,需求方-能力
B431579,APP开发,完成,设计师-能力
A431580,APP开发,发布,需求方-能力
B431580,APP开发,完成,设计师-能力
A431581,APP开发,发布,需求方-能力
B431581,APP开发,完成,设计师-能力
A431586,包装设计,发布,需求方-能力
B431586,包装设计,完成,设计师-能力
A431587,包装设计,发布,需求方-能力
B431587,包装设计,完成,设计师-能力
A431602,小程序开发,发布,需求方-能力
B431602,小程序开发,完成,设计师-能力
A431609,APP开发,发布,需求方-能力
B431609,APP开发,完成,设计师-能力
A431615,LOGO设计,发布,需求方-能力
B431615,LOGO设计,完成,设计师-能力
A431625,LOGO设计,发布,需求方-能力
B431625,LOGO设计,完成,设计师-能力
A431627,VI设计,发布,需求方-能力
B431627,VI设计,完成,设计师-能力
A431628,企业官网,发布,需求方-能力
B431628,企业官网,完成,设计师-能力
A431660,LOGO设计,发布,需求方-能力
B431660,LOGO设计,完成,设计师-能力
A431673,微信开发,发布,需求方-能力
B431673,微信开发,完成,设计师-能力
A431681,宣传册设计,发布,需求方-能力
B431681,宣传册设计,完成,设计师-能力
A431698,包装设计,发布,需求方-能力
B431698,包装设计,完成,设计师-能力
A431699,包装设计,发布,需求方-能力
B431699,包装设计,完成,设计师-能力
A431725,LOGO设计,发布,需求方-能力
B431725,LOGO设计,完成,设计师-能力
A431738,OA系统,发布,需求方-能力
B431738,OA系统,完成,设计师-能力
A431740,OA系统,发布,需求方-能力
B431740,OA系统,完成,设计师-能力
A431741,微信开发,发布,需求方-能力
B431741,微信开发,完成,设计师-能力
A431744,企业官网,发布,需求方-能力
B431744,企业官网,完成,设计师-能力
A431746,企业官网,发布,需求方-能力
B431746,企业官网,完成,设计师-能力
A431759,企业官网,发布,需求方-能力
B431759,企业官网,完成,设计师-能力
A431760,企业官网,发布,需求方-能力
B431760,企业官网,完成,设计师-能力
A431763,企业官网,发布,需求方-能力
B431763,企业官网,完成,设计师-能力
A431766,APP界面设计,发布,需求方-能力
B431766,APP界面设计,完成,设计师-能力
A431767,小程序开发,发布,需求方-能力
B431767,小程序开发,完成,设计师-能力
A431773,企业官网,发布,需求方-能力
B431773,企业官网,完成,设计师-能力
A431774,包装设计,发布,需求方-能力
B431774,包装设计,完成,设计师-能力
A431781,企业官网,发布,需求方-能力
B431781,企业官网,完成,设计师-能力
A431783,宣传册设计,发布,需求方-能力
B431783,宣传册设计,完成,设计师-能力
A431788,VI设计,发布,需求方-能力
B431788,VI设计,完成,设计师-能力
A431790,小程序开发,发布,需求方-能力
B431790,小程序开发,完成,设计师-能力
A431792,VI设计,发布,需求方-能力
B431792,VI设计,完成,设计师-能力
A431817,小程序开发,发布,需求方-能力
B431817,小程序开发,完成,设计师-能力
A431818,小程序开发,发布,需求方-能力
B431818,小程序开发,完成,设计师-能力
A431837,APP开发,发布,需求方-能力
B431837,APP开发,完成,设计师-能力
A431853,企业官网,发布,需求方-能力
B431853,企业官网,完成,设计师-能力
A431856,印刷出版,发布,需求方-能力
B431856,印刷出版,完成,设计师-能力
A431868,企业官网,发布,需求方-能力
B431868,企业官网,完成,设计师-能力
A431882,数据录入,发布,需求方-能力
B431882,数据录入,完成,设计师-能力
A431888,VI设计,发布,需求方-能力
B431888,VI设计,完成,设计师-能力
A431895,小程序开发,发布,需求方-能力
B431895,小程序开发,完成,设计师-能力
A431896,企业官网,发布,需求方-能力
B431896,企业官网,完成,设计师-能力
A431897,企业官网,发布,需求方-能力
B431897,企业官网,完成,设计师-能力
A431898,微信开发,发布,需求方-能力
B431898,微信开发,完成,设计师-能力
A431899,微信开发,发布,需求方-能力
B431899,微信开发,完成,设计师-能力
A431902,微信开发,发布,需求方-能力
B431902,微信开发,完成,设计师-能力
A431909,企业官网,发布,需求方-能力
B431909,企业官网,完成,设计师-能力
A431911,企业官网,发布,需求方-能力
B431911,企业官网,完成,设计师-能力
A431913,LOGO设计,发布,需求方-能力
B431913,LOGO设计,完成,设计师-能力
A431915,VI设计,发布,需求方-能力
B431915,VI设计,完成,设计师-能力
A431933,VI设计,发布,需求方-能力
B431933,VI设计,完成,设计师-能力
A431936,APP开发,发布,需求方-能力
B431936,APP开发,完成,设计师-能力
A431945,LOGO设计,发布,需求方-能力
B431945,LOGO设计,完成,设计师-能力
A431958,APP开发,发布,需求方-能力
B431958,APP开发,完成,设计师-能力
A431960,APP开发,发布,需求方-能力
B431960,APP开发,完成,设计师-能力
A431961,VI设计,发布,需求方-能力
B431961,VI设计,完成,设计师-能力
A431966,包装设计,发布,需求方-能力
B431966,包装设计,完成,设计师-能力
A431968,小程序开发,发布,需求方-能力
B431968,小程序开发,完成,设计师-能力
A431974,OA系统,发布,需求方-能力
B431974,OA系统,完成,设计师-能力
A431976,企业官网,发布,需求方-能力
B431976,企业官网,完成,设计师-能力
A431979,电商网站,发布,需求方-能力
B431979,电商网站,完成,设计师-能力
A431992,影音播放,发布,需求方-能力
B431992,影音播放,完成,设计师-能力
A432002,网站UI设计,发布,需求方-能力
B432002,网站UI设计,完成,设计师-能力
A432007,电商网站,发布,需求方-能力
B432007,电商网站,完成,设计师-能力
A432011,企业官网,发布,需求方-能力
B432011,企业官网,完成,设计师-能力
A432012,企业官网,发布,需求方-能力
B432012,企业官网,完成,设计师-能力
A432017,APP开发,发布,需求方-能力
B432017,APP开发,完成,设计师-能力
A432018,手游开发,发布,需求方-能力
B432018,手游开发,完成,设计师-能力
A432019,APP开发,发布,需求方-能力
B432019,APP开发,完成,设计师-能力
A432020,APP开发,发布,需求方-能力
B432020,APP开发,完成,设计师-能力
A432025,LOGO设计,发布,需求方-能力
B432025,LOGO设计,完成,设计师-能力
A432035,安全服务,发布,需求方-能力
B432035,安全服务,完成,设计师-能力
A432039,微信开发,发布,需求方-能力
B432039,微信开发,完成,设计师-能力
A432042,宣传册设计,发布,需求方-能力
B432042,宣传册设计,完成,设计师-能力
A432046,小程序开发,发布,需求方-能力
B432046,小程序开发,完成,设计师-能力
A432047,网站UI设计,发布,需求方-能力
B432047,网站UI设计,完成,设计师-能力
A432059,图片处理,发布,需求方-能力
B432059,图片处理,完成,设计师-能力
