需求方,设计师,任务编号,能力标签,交易价格,发布时间
k4753****70,深圳众广文化,任务编号：859589,LOGO设计,3000.0,2020-05-09
o5eb5****06cef,三点益思设计,任务编号：859487,包装设计,300.0,2020-05-09
k1212****18,加减品牌设计,任务编号：859038,LOGO设计,4000.0,2020-05-07
k6706****66,大连奇思妙想广告有限公司,任务编号：858831,宣传册设计,800.0,2020-05-07
k5603****71,康尚文化传播（廊坊）有限责任公司,任务编号：858596,LOGO设计,800.0,2020-05-06
o5e9e9061c9bb1,乐心文策工作室 187-6845-9100,任务编号：858397,PPT设计,1300.0,2020-05-05
o5eb10139d739d,上海当然广告有限公司,任务编号：858303,包装设计,200.0,2020-05-05
o5eafd9df4099a,沈阳奥维广告传媒有限公司,任务编号：858145,店铺装修,350.0,2020-05-04
k9290****55,合肥龙虓科技技术有限公司,任务编号：858039,详情页设计,400.0,2020-05-04
k6130****12,沐鱼设计,任务编号：856984,LOGO设计,500.0,2020-04-28
vitorru,锡兰视觉设计,任务编号：856967,LOGO设计,100.0,2020-04-28
o5ea790683f13b,脑洞中枢视觉设计事务所,任务编号：856784,包装设计,2000.0,2020-04-28
k8280****93,云炬动漫 / 创意设计,任务编号：856634,漫画设计,1000.0,2020-04-27
k1938****43,万度品牌视觉,任务编号：856569,包装设计,3300.0,2020-04-27
k2771****44,合肥子歌文化传媒有限公司,任务编号：855741,LOGO设计,1000.0,2020-04-24
o5e8aa932e5fd9,四方创意,任务编号：855545,LOGO设计,500.0,2020-04-23
o5ea02fbf2d551,淮北优态设计（安徽）有限公司,任务编号：855513,LOGO设计,200.0,2020-04-23
k7111****56,龙睛品牌设计机构,任务编号：855372,LOGO设计,700.0,2020-04-23
o5e9fe6aa0ae49,正旭图文广告有限公司,任务编号：855099,海报设计,600.0,2020-04-22
o5e9ec7d891b15,悦禾品牌设计,任务编号：854885,招牌设计,800.0,2020-04-21
o5e9e6964b93ab,乐心文策工作室 187-6845-9100,任务编号：854736,PPT设计,500.0,2020-04-21
vitorru,幻之界工作室,任务编号：854409,LOGO设计,280.0,2020-04-20
o5b7b****355ef,映善中国,任务编号：853271,包装设计,2800.0,2020-04-16
益动力,映善中国,任务编号：853019,VI设计,1000.0,2020-04-15
k7386****49,北域创意品牌设计,任务编号：852939,宣传册设计,900.0,2020-04-15
k1768****00,可易网络,任务编号：852784,LOGO设计,600.0,2020-04-14
az566****,河北大美广告有限公司,任务编号：852677,详情页设计,800.0,2020-04-14
k1565****99,林视觉LINVISION,任务编号：852407,LOGO设计,980.0,2020-04-13
o5e92bc5ed2049,臻希设计&盟视网络,任务编号：852175,LOGO设计,600.0,2020-04-12
o5e743dd8e2718,谭壹视觉设计,任务编号：852116,宣传单设计,100.0,2020-04-12
o5e927d5ede869,天创设计,任务编号：852119,LOGO设计,600.0,2020-04-12
o5dd75538a3a77,创界文化品牌设计工作室,任务编号：852075,LOGO设计,200.0,2020-04-11
k7796****66,创行堂·高端品牌一体化服务机构,任务编号：851768,LOGO设计,1000.0,2020-04-10
k7221****85,正旭图文广告有限公司,任务编号：851633,LOGO设计,100.0,2020-04-10
k5245****42,AQI柒设计工作室,任务编号：851628,LOGO设计,100.0,2020-04-10
yfthyl,悦禾品牌设计,任务编号：851483,LOGO设计,500.0,2020-04-09
yfthyl,沈阳奥维广告传媒有限公司,任务编号：851470,其他宣传品设计,500.0,2020-04-09
k3294****01,壹鑫品牌设计,任务编号：851126,宣传册设计,1000.0,2020-04-08
k2099****55,创行堂·高端品牌一体化服务机构,任务编号：850967,LOGO设计,1000.0,2020-04-08
zhongbo,沙洲设计工作室,任务编号：849261,包装设计,1500.0,2020-04-07
o5e8b083e163c2,鲸跃传媒有限公司,任务编号：850571,店铺海报设计,1000.0,2020-04-06
概雷信息科技,贝壳UI,任务编号：850309,H5设计,750.0,2020-04-05
k8382****34,卡罗德设计,任务编号：850366,LOGO设计,1500.0,2020-04-06
一路上有你409,陕西臻创意设计有限公司,任务编号：850178,详情页设计,325.0,2020-04-04
vitorru,广州鼎瀛计算机科技有限公司（官网：www.dyage.com）,任务编号：849796,LOGO设计,600.0,2020-04-03
dingyayun,陕西臻创意设计有限公司,任务编号：849437,封面设计,600.0,2020-04-02
k6127****30,啾誓设计,任务编号：849473,LOGO设计,900.0,2020-04-02
o5e84****4d1ca,佛山万态,任务编号：849447,包装设计,600.0,2020-04-02
k8815****09,四方创意,任务编号：849439,LOGO设计,300.0,2020-04-02
k6371****19,淮北优态设计（安徽）有限公司,任务编号：849345,LOGO设计,300.0,2020-04-01
k3164****66,林视觉LINVISION,任务编号：849224,LOGO设计,800.0,2020-04-01
dingyayun,祥喵创意工坊,任务编号：849018,3D建模,900.0,2020-03-31
k1429****51,热思设计,任务编号：848936,包装设计,3000.0,2020-03-31
lxk0622,*一米阳光工作室*,任务编号：848853,LOGO设计,300.0,2020-03-31
o5e828e396afac,沙洲设计工作室,任务编号：848803,LOGO设计,1000.0,2020-03-31
k8586****71,鱼禾草设计,任务编号：848683,LOGO设计,1000.0,2020-03-30
k4881****20,云海阁工作室,任务编号：848571,宣传册设计,850.0,2020-03-30
yin51****13,沈阳奥维广告传媒有限公司,任务编号：848490,LOGO设计,500.0,2020-03-30
o5e74****99f3c,沈阳奥维广告传媒有限公司,任务编号：848419,LOGO设计,400.0,2020-03-30
o5e80****4caf6,极又又产品设计工作室,任务编号：848336,产品外观设计,1700.0,2020-03-29
F0833****,映善中国,任务编号：847992,LOGO设计,2400.0,2020-03-27
k3994****15,喵小设平面设计,任务编号：847967,LOGO设计,150.0,2020-03-27
o5e7d986e63911,火人互动,任务编号：847929,包装设计,210.0,2020-03-27
ltsjfykj,素造创意,任务编号：847911,VI设计,5420.0,2020-03-27
o5e7c5fdeeeadd,正旭图文广告有限公司,任务编号：847654,LOGO设计,200.0,2020-03-26
o5e7c033f5aac6,创行堂·高端品牌一体化服务机构,任务编号：847455,LOGO设计,1000.0,2020-03-26
四维0830,鱼禾草设计,任务编号：847268,LOGO设计,1000.0,2020-03-25
k3285****99,逐鹿品牌创意设计,任务编号：847221,包装设计,800.0,2020-03-25
维多2020,设计计画工作室,任务编号：847170,其他宣传品设计,1500.0,2020-03-25
o5c8462bad5912,祥喵创意工坊,任务编号：847066,宣传册设计,600.0,2020-03-24
k1963****35,壹鑫品牌设计,任务编号：846976,LOGO设计,699.0,2020-03-24
o5e79****7bd51,诺普品牌 NUOPLE,任务编号：846882,背景墙设计,600.0,2020-03-24
k4011****73,壹鑫品牌设计,任务编号：846867,LOGO设计,699.0,2020-03-24
k4410****69,*一米阳光工作室*,任务编号：846518,LOGO设计,400.0,2020-03-23
o5e75c566896dc,大连奇思妙想广告有限公司,任务编号：846466,包装设计,800.0,2020-03-23
k8825****08,千图传媒,任务编号：846453,LOGO设计,200.0,2020-03-23
夏木冬生,辉灿工作室-工业产品一站式服务,任务编号：846091,3D打印,750.0,2020-03-21
k4203****88,云海阁工作室,任务编号：845985,LOGO设计,900.0,2020-03-20
k5236****88,正旭图文广告有限公司,任务编号：845928,LOGO设计,380.0,2020-03-20
k2766****43,素造创意,任务编号：845856,LOGO设计,2000.0,2020-03-20
k2105****87,创行堂·高端品牌一体化服务机构,任务编号：845738,LOGO设计,1000.0,2020-03-20
k8124****20,杭州面对面,任务编号：845643,LOGO设计,2980.0,2020-03-19
k4444****77,壹鑫品牌设计,任务编号：845627,LOGO设计,899.0,2020-03-19
k2549****19,中创品牌设计策划,任务编号：845464,海报设计,100.0,2020-03-19
k4917****21,朗露品牌设计,任务编号：845452,LOGO设计,500.0,2020-03-19
lmylsy,核桃星球-用脑做设计,任务编号：845365,宣传册设计,360.0,2020-03-19
k6963****20,林视觉LINVISION,任务编号：845364,包装设计,4500.0,2020-03-19
k5538****60,异格设计,任务编号：845216,宣传册设计,658.0,2020-03-18
k9270****16,*一米阳光工作室*,任务编号：845187,LOGO设计,300.0,2020-03-18
k7006****81,鱼禾草设计,任务编号：845057,LOGO设计,700.0,2020-03-18
meijun,指上花开©品牌设计,任务编号：844911,吉祥物设计,5000.0,2020-03-17
o5b51ac24c7d86,哈尔滨维挚文化传媒有限公司,任务编号：844797,海报设计,200.0,2020-03-17
dingyayun,祥喵创意工坊,任务编号：844776,3D建模,1200.0,2020-03-17
vitorru,三秒品牌设计,任务编号：844703,包装设计,2800.0,2020-03-17
k1153****51,绘梦笔文化创意,任务编号：844511,海报设计,500.0,2020-03-16
o5c8f5b64155fa,沈阳奥维广告传媒有限公司,任务编号：844360,LOGO设计,150.0,2020-03-16
k9411****87,东僧西谛（济南）文化创意有限公司,任务编号：843751,LOGO设计,1000.0,2020-03-13
o5e6a79d155967,御和（广州）设计院有限公司,任务编号：843623,LOGO设计,999.0,2020-03-13
k6460****48,点神科技,任务编号：843614,包装设计,1000.0,2020-03-13
mf151****5535,合肥龙虓科技技术有限公司,任务编号：843520,包装设计,300.0,2020-03-12
o5e69****397f3,锐视角设计,任务编号：843244,LOGO设计,700.0,2020-03-12
mf137****7383,谭壹视觉设计,任务编号：842977,海报设计,100.0,2020-03-11
mf186****1868,鱼禾草设计,任务编号：842840,插画设计,700.0,2020-03-11
o5e661e0d45381,*一米阳光工作室*,任务编号：842437,海报设计,200.0,2020-03-09
GTDan,广州品创商业空间店面设计（室内设计）,任务编号：841893,LOGO设计,800.0,2020-03-07
k4538****78,兽益匪浅宇宙设计中心,任务编号：842214,宣传册设计,500.0,2020-03-09
k5323****34,上海当然广告有限公司,任务编号：842183,包装设计,1000.0,2020-03-09
k5675****65,创界文化品牌设计工作室,任务编号：842057,LOGO设计,300.0,2020-03-08
k2652****07,起点视觉设计工作室,任务编号：841732,LOGO设计,500.0,2020-03-07
o5e610ad3b3bc3,广州品创商业空间店面设计（室内设计）,任务编号：841413,LOGO设计,400.0,2020-03-06
k2467****54,深圳澄意设计工作室,任务编号：841412,LOGO设计,1000.0,2020-03-06
JFMOO,锐点品牌视觉,任务编号：841313,宣传册设计,9000.0,2020-03-05
o5e60bd02c9b5e,鱼禾草设计,任务编号：841312,LOGO设计,200.0,2020-03-05
frioi,佰航网络科技有限公司,任务编号：841260,宣传册设计,3000.0,2020-03-05
k1348****97,素造创意,任务编号：841245,LOGO设计,2280.0,2020-03-05
k3965****71,深圳众广文化,任务编号：841161,LOGO设计,1500.0,2020-03-05
o5e5f8c6054f72,广州品创商业空间店面设计（室内设计）,任务编号：841025,LOGO设计,500.0,2020-03-04
o572451b7236ce,东僧西谛（济南）文化创意有限公司,任务编号：840938,VI设计,4000.0,2020-03-04
k6648****88,一刻创意,任务编号：840937,LOGO设计,800.0,2020-03-04
o5dfc896359a1a,壹致科技工作室,任务编号：840778,宣传单设计,300.0,2020-03-04
k1109****23,云南创越广告设计有限公司,任务编号：840782,宣传册设计,140.0,2020-03-04
优迈互动,济南优格品牌策略机构,任务编号：840658,LOGO设计,500.0,2020-03-03
o5d47f0fec94ea,素造创意,任务编号：840615,包装设计,3000.0,2020-03-03
小罗往事如烟,以探传媒,任务编号：840402,卡通形象设计,3000.0,2020-03-02
王小米她爹,核桃星球-用脑做设计,任务编号：840315,包装设计,400.0,2020-03-02
k6357****39,诺普品牌 NUOPLE,任务编号：840300,LOGO设计,350.0,2020-03-02
k6262****44,东僧西谛（济南）文化创意有限公司,任务编号：840216,LOGO设计,800.0,2020-03-02
o5e5c66c9cb893,广州品创商业空间店面设计（室内设计）,任务编号：840210,LOGO设计,600.0,2020-03-02
k8377****88,林视觉LINVISION,任务编号：840204,LOGO设计,800.0,2020-03-02
k1883****09,中创品牌设计策划,任务编号：839678,LOGO设计,360.0,2020-02-28
o5dfdce4232f42,上海暔尚广告设计公司,任务编号：839146,展示设计,100.0,2020-02-26
k6924****89,可易网络,任务编号：838905,LOGO设计,400.0,2020-02-26
k6915****97,上海当然广告有限公司,任务编号：838604,LOGO设计,2500.0,2020-02-25
o5daeca6c3d8af,沈阳奥维广告传媒有限公司,任务编号：838487,店铺装修,3000.0,2020-02-24
o5e52****93209,远魂广告设计工作室,任务编号：838174,LOGO设计,118.0,2020-02-24
k7879****62,*一米阳光工作室*,任务编号：837818,LOGO设计,300.0,2020-02-21
k9570****89,中创品牌设计策划,任务编号：837793,LOGO设计,300.0,2020-02-21
o5ae591cbce5b7,火人互动,任务编号：837677,VI设计,1000.0,2020-02-21
k8520****54,脑洞中枢视觉设计事务所,任务编号：837218,包装设计,2350.0,2020-02-19
yingbanbaby,以探传媒,任务编号：837058,包装设计,6900.0,2020-02-18
k3347****00,锐视角设计,任务编号：837040,包装设计,1000.0,2020-02-18
o5dd75538a3a77,核桃星球-用脑做设计,任务编号：836915,LOGO设计,200.0,2020-02-18
k9085****10,青岛蓝蚁科技,任务编号：836893,LOGO设计,300.0,2020-02-18
k9139****77,一格品牌设计,任务编号：836723,包装设计,2000.0,2020-02-17
vitorru,沈阳奥维广告传媒有限公司,任务编号：836654,包装设计,2000.0,2020-02-17
逆行者,极物设计,任务编号：836189,3D建模,200.0,2020-02-14
o5e46****7cee8,上海当然广告有限公司,任务编号：836100,LOGO设计,100.0,2020-02-14
o5e427e566f5d1,雅致品牌管理公司 | 20年香港设计师公司,任务编号：836053,包装设计,2000.0,2020-02-14
babu,诺普品牌 NUOPLE,任务编号：835957,LOGO设计,220.0,2020-02-13
o590be1a127049,映善中国,任务编号：835829,包装设计,500.0,2020-02-13
k7157****96,大连奇思妙想广告有限公司,任务编号：835693,LOGO设计,700.0,2020-02-12
o5e436460ba4dc,祥喵创意工坊,任务编号：835598,LOGO设计,200.0,2020-02-12
沃山重工,兴汇源工作室,任务编号：835472,宣传册设计,1200.0,2020-02-11
o590ee3bd941dd,深圳众广文化,任务编号：835425,包装设计,200.0,2020-02-11
o5d15bf68d8d96,起点视觉设计工作室,任务编号：835048,详情页设计,150.0,2020-02-10
autosimon,映善中国,任务编号：834865,机械设备,2500.0,2020-02-09
o5e3ba46cee179,青岛蓝蚁科技,任务编号：834861,店铺装修,6750.0,2020-02-09
k2864****88,以探传媒,任务编号：834570,VI设计,3000.0,2020-02-07
及时宇007,优创艺设计,任务编号：834480,宣传册设计,800.0,2020-02-06
k4865****67,艾尚视觉,任务编号：834335,包装设计,600.0,2020-02-06
k8054****86,图腾工作室,任务编号：834252,LOGO设计,1000.0,2020-02-05
k3197****36,幻之界工作室,任务编号：834218,LOGO设计,100.0,2020-02-05
o5e211f9b8250f,幻之界工作室,任务编号：834076,LOGO设计,200.0,2020-02-04
皮皮诺诺,火人互动,任务编号：833988,主图设计,800.0,2020-02-03
皮皮诺诺,火人互动,任务编号：833952,服装设计,760.0,2020-02-03
o5cb56b969785d,万度品牌视觉,任务编号：833878,海报设计,400.0,2020-02-03
o5626****011a9,青岛蓝蚁科技,任务编号：833096,VI设计,300.0,2020-01-22
k6088****10,逐鹿品牌创意设计,任务编号：832215,LOGO设计,500.0,2020-01-17
o5dd75538a3a77,拙朴品牌营销,任务编号：831887,包装设计,200.0,2020-01-15
k6274****60,飞驰品牌传播,任务编号：831957,VI设计,630.0,2020-01-16
Jureninfo,图腾工作室,任务编号：831834,LOGO设计,288.0,2020-01-15
o5e1d45f3b851f,悦昂网络,任务编号：831643,易拉宝/展架设计,2400.0,2020-01-15
k5058****16,天创设计,任务编号：831513,LOGO设计,500.0,2020-01-14
o5e1d3c079fa1b,雅致品牌管理公司 | 20年香港设计师公司,任务编号：831412,包装设计,500.0,2020-01-14
k2718****62,千图传媒,任务编号：831079,海报设计,300.0,2020-01-13
k2799****00,龙睛品牌设计机构,任务编号：830462,LOGO设计,500.0,2020-01-10
k9162****29,黄更生的工作室,任务编号：830155,PPT设计,500.0,2020-01-09
k8043****26,壹鑫品牌设计,任务编号：830079,LOGO设计,288.0,2020-01-09
k5356****51,沙洲设计工作室,任务编号：829720,LOGO设计,1000.0,2020-01-08
k1761****21,严屹文化艺术传播,任务编号：829664,LOGO设计,1000.0,2020-01-08
winsoft,祥喵创意工坊,任务编号：829299,插画设计,1700.0,2020-01-07
k7424****44,锐视角设计,任务编号：829163,LOGO设计,500.0,2020-01-07
k8504****08,沙洲设计工作室,任务编号：829152,LOGO设计,1000.0,2020-01-07
k2207****09,龙睛品牌设计机构,任务编号：829123,LOGO设计,500.0,2020-01-07
o5c19eb32a59b7,云海阁工作室,任务编号：828939,LOGO设计,400.0,2020-01-06
pan258,A新萝卜-最实惠,任务编号：828879,服装设计,1000.0,2020-01-06
k2518****80,问途品牌设计,任务编号：828864,包装设计,1000.0,2020-01-06
o5e12bed46e3b1,黄更生的工作室,任务编号：828818,包装设计,2000.0,2020-01-06
od3yxpfvr9owz3,舒特品牌设计,任务编号：828428,LOGO设计,500.0,2020-01-04
k3560****87,异格设计,任务编号：828404,LOGO设计,1500.0,2020-01-04
k7052****94,M01design,任务编号：828030,包装设计,500.0,2020-01-03
k7636****33,映善中国,任务编号：827554,LOGO设计,600.0,2020-01-02
k6996****96,逐鹿品牌创意设计,任务编号：827544,LOGO设计,1000.0,2020-01-02
k6649****43,灵动创视品牌设计,任务编号：827512,LOGO设计,400.0,2020-01-02
k3598****34,鲸跃传媒有限公司,任务编号：827495,LOGO设计,2400.0,2020-01-02
o5e07a778bebbc,映善中国,任务编号：826621,产品外观设计,2000.0,2019-12-29
k3383****73,一浅设计,任务编号：826150,LOGO设计,1000.0,2019-12-27
k1921****39,逐鹿品牌创意设计,任务编号：826054,LOGO设计,900.0,2019-12-27
winsoft,上嘉设计,任务编号：826004,易拉宝/展架设计,800.0,2019-12-26
就是爱吃鱼19,亿赞智合●商标品牌符号设计,任务编号：825699,详情页设计,400.0,2019-12-26
k7071****65,三秒品牌设计,任务编号：825698,宣传册设计,800.0,2019-12-26
k1761****21,严屹文化艺术传播,任务编号：825401,LOGO设计,200.0,2019-12-25
k4789****83,远播品牌设计,任务编号：825274,LOGO设计,1000.0,2019-12-24
k6576****40,御和（广州）设计院有限公司,任务编号：825224,LOGO设计,600.0,2019-12-24
o5dfaf92d8e03c,点道品牌设计,任务编号：825156,LOGO设计,800.0,2019-12-24
k8988****88,杭州薪和工业设计有限公司,任务编号：825121,产品外观设计,1000.0,2019-12-24
o5e0167ce4b887,整点设计,任务编号：824907,PPT设计,500.0,2019-12-24
ofz1wf2tk21039,五加创意设计,任务编号：824705,详情页设计,1900.0,2019-12-23
RONGDAshenzhen,壹鑫品牌设计,任务编号：824497,易拉宝/展架设计,500.0,2019-12-23
o5def3f19b44c3,湖南口袋熊文化传媒有限公司,任务编号：820382,表情设计,3000.0,2019-12-23
o5dfd93efab3ef,九月品牌策划设计,任务编号：824181,字体设计,30000.0,2019-12-21
o5dfb708ad0890,脑洞中枢视觉设计事务所,任务编号：823628,LOGO设计,5600.0,2019-12-19
CliviaPQ,啾誓设计,任务编号：823544,包装设计,3000.0,2019-12-19
石家庄小牛科技,天津挚诚必诚工业产品设计公司,任务编号：823461,产品外观设计,3400.0,2019-12-19
就是爱吃鱼19,设计计画工作室,任务编号：823275,VI设计,1100.0,2019-12-18
deyang,上海暔尚广告设计公司,任务编号：822694,LOGO设计,200.0,2019-12-17
阿海2017,拙朴品牌营销,任务编号：823162,包装设计,500.0,2019-12-18
o5df8bbcb7788f,极美世界工作室,任务编号：822855,VI设计,150.0,2019-12-17
k7412****02,书澈广告,任务编号：822727,包装设计,2300.0,2019-12-17
k8953****77,本马品牌策略设计,任务编号：822638,LOGO设计,1000.0,2019-12-17
harryhen29,拾月设计,任务编号：822622,包装设计,10000.0,2019-12-17
大牛的大牛,可可视觉,任务编号：822559,排版设计,800.0,2019-12-17
o5c4561ba0823a,FUC设计工作室,任务编号：822218,VI设计,1000.0,2019-12-16
k5042****57,点道品牌设计,任务编号：822221,LOGO设计,200.0,2019-12-16
o5dd29d0a8529a,河南麒之麟网络科技有限公司,任务编号：822059,LOGO设计,5000.0,2019-12-15
mf182****8517,瑞艺品牌全案机构,任务编号：821976,LOGO设计,200.0,2019-12-15
vitorru,M01design,任务编号：821727,LOGO设计,600.0,2019-12-14
o5df344fbdd727,芃麦创意设计,任务编号：821564,VI设计,899.0,2019-12-13
k9189****76,整点设计,任务编号：821530,LOGO设计,500.0,2019-12-13
k8137****12,山东合创电子商务,任务编号：821463,包装设计,1000.0,2019-12-13
k4448****42,东僧西谛（济南）文化创意有限公司,任务编号：821444,LOGO设计,1500.0,2019-12-13
k7647****01,威创设计工作室,任务编号：821403,LOGO设计,400.0,2019-12-13
o5df20cbf5ab98,嘉嵘文化传播有限公司,任务编号：821263,包装设计,700.0,2019-12-12
o5df205b63045d,超体文化创意,任务编号：821249,LOGO设计,500.0,2019-12-12
vitorru,云海阁工作室,任务编号：821235,LOGO设计,888.0,2019-12-12
k7399****96,整点设计,任务编号：821205,LOGO设计,600.0,2019-12-12
k3698****83,上海当然广告有限公司,任务编号：820819,LOGO设计,1000.0,2019-12-11
k1775****24,哈尔滨维挚文化传媒有限公司,任务编号：820340,宣传册设计,300.0,2019-12-10
k9424****99,锐视角设计,任务编号：819798,海报设计,1000.0,2019-12-09
k3232****77,可可视觉,任务编号：819788,LOGO设计,500.0,2019-12-09
sl834****76,逐鹿品牌创意设计,任务编号：819470,包装设计,300.0,2019-12-07
k5189****15,御和（广州）设计院有限公司,任务编号：819457,LOGO设计,500.0,2019-12-07
k6709****18,龙睛品牌设计机构,任务编号：819425,LOGO设计,800.0,2019-12-07
o5d9f26dee81a1,明璐锦绣创业设计,任务编号：818394,主图设计,500.0,2019-12-04
k9330****30,左艾右伊品牌设计,任务编号：818347,LOGO设计,800.0,2019-12-04
k1630****68,弘宇开发,任务编号：818334,海报设计,240.0,2019-12-04
k5074****54,鑫视格文化传媒有限公司,任务编号：818300,LOGO设计,500.0,2019-12-04
k2308****77,壹鑫品牌设计,任务编号：818128,LOGO设计,700.0,2019-12-03
okz16lhm278dtf,艾尚品牌策划,任务编号：818091,LOGO设计,499.0,2019-12-03
o5de5be91447bd,兴汇源工作室,任务编号：818066,服装设计,1000.0,2019-12-03
k2445****35,品人设计,任务编号：818037,LOGO设计,300.0,2019-12-03
茶掌柜翰公子,起点视觉设计工作室,任务编号：817900,VI设计,1000.0,2019-12-03
o58ca3e4abd4a7,东僧西谛（济南）文化创意有限公司,任务编号：817733,LOGO设计,1500.0,2019-12-02
k2465****20,沙洲设计工作室,任务编号：817589,海报设计,1000.0,2019-12-02
k9608****26,上海暔尚广告设计公司,任务编号：817577,LOGO设计,800.0,2019-12-02
k1316****88,三君子科技,任务编号：817098,LOGO设计,300.0,2019-11-29
百川忠海,悦禾品牌设计,任务编号：816785,LOGO设计,1400.0,2019-11-28
o5dde0216eccf0,核桃星球-用脑做设计,任务编号：816360,包装设计,600.0,2019-11-27
huwqbf,壹鑫品牌设计,任务编号：816337,插画设计,530.0,2019-11-27
k5746****66,中创品牌设计策划,任务编号：816233,LOGO设计,360.0,2019-11-27
合一金手指灸,上海暔尚广告设计公司,任务编号：816023,宣传册设计,1000.0,2019-11-26
楠涵科技2020,映善中国,任务编号：814986,产品外观设计,2800.0,2019-11-22
k7695****55,哈尔滨维挚文化传媒有限公司,任务编号：814526,名片设计,200.0,2019-11-21
k6936****80,威创设计工作室,任务编号：813911,包装设计,1000.0,2019-11-19
k1348****97,沙洲设计工作室,任务编号：813880,LOGO设计,200.0,2019-11-19
k4058****65,微悦文创 | 悦设计,任务编号：813489,LOGO设计,800.0,2019-11-18
k1463****14,微悦文创 | 悦设计,任务编号：812815,LOGO设计,400.0,2019-11-15
k7437****69,龙之韵企划设计,任务编号：812671,LOGO设计,600.0,2019-11-15
o5d4b9a3c41d12,绘梦笔文化创意,任务编号：812564,3D建模,1500.0,2019-11-14
k6782****06,龙之韵企划设计,任务编号：812380,LOGO设计,688.0,2019-11-14
k9287****88,云海阁工作室,任务编号：812343,LOGO设计,616.0,2019-11-14
k3050****66,凰辰设计工作室,任务编号：812320,LOGO设计,800.0,2019-11-14
k7430****65,上海柒嗣工业设计,任务编号：812193,3D建模,1000.0,2019-11-13
k1714****20,挚航设计工作室,任务编号：812145,LOGO设计,600.0,2019-11-13
罗宾,祥喵创意工坊,任务编号：812023,PPT设计,150.0,2019-11-13
北京道安科技,武汉域城宣科技有限公司,任务编号：811773,宣传册设计,200.0,2019-11-12
o5dc92c4b6d2da,核桃星球-用脑做设计,任务编号：811604,包装设计,200.0,2019-11-12
o5dc95bc3174a0,蓝问号设计工作室,任务编号：811537,LOGO设计,500.0,2019-11-11
k4719****30,上嘉设计,任务编号：811334,包装设计,1000.0,2019-11-11
点滴爱心公益协会,整点设计,任务编号：811037,LOGO设计,1000.0,2019-11-10
o5dc638d6e6497,核桃星球-用脑做设计,任务编号：810887,包装设计,1000.0,2019-11-09
k6506****18,深圳创微设计有限公司,任务编号：810690,LOGO设计,800.0,2019-11-08
k4217****43,weiv设计,任务编号：810571,LOGO设计,560.0,2019-11-08
并飞晶生,点道品牌设计,任务编号：810541,LOGO设计,260.0,2019-11-08
o5d10a383dc865,点道品牌设计,任务编号：810526,包装设计,300.0,2019-11-08
o59a4e20450c40,噼里啪啦视觉设计工作室,任务编号：810354,3D建模,700.0,2019-11-07
k4651****22,起点视觉设计工作室,任务编号：810333,LOGO设计,300.0,2019-11-07
k5337****64,亿赞智合●商标品牌符号设计,任务编号：810163,LOGO设计,1500.0,2019-11-07
happyxyq,异格设计,任务编号：810083,漫画设计,2500.0,2019-11-07
o5b2afd94bb118,一刻创意,任务编号：810121,VI设计,1500.0,2019-11-07
vitorru,龙睛品牌设计机构,任务编号：809941,LOGO设计,200.0,2019-11-06
vitorru,苏州梵洁设计公司,任务编号：809898,其他工业设计,6500.0,2019-11-06
k2795****75,悦禾品牌设计,任务编号：809766,LOGO设计,699.0,2019-11-06
o597c7f2b5606c,杭州薪和工业设计有限公司,任务编号：809651,家居建材,8000.0,2019-11-05
o5c99****79786,图度文化,任务编号：809637,LOGO设计,200.0,2019-11-05
k7863****25,创艺设品牌设计,任务编号：809570,LOGO设计,300.0,2019-11-05
o5d4d****37449,哈尔滨维挚文化传媒有限公司,任务编号：809511,LOGO设计,1000.0,2019-11-05
o590ee3bd941dd,方块设计,任务编号：808755,包装设计,100.0,2019-11-03
o5dbd3203a6ab7,硕恩仁设计,任务编号：808640,LOGO设计,288.0,2019-11-02
o5dbb****19467,简至设计工作室,任务编号：808417,LOGO设计,100.0,2019-11-01
k2748****24,可可视觉,任务编号：808128,LOGO设计,800.0,2019-10-31
k2205****60,商霖品牌设计,任务编号：807991,LOGO设计,888.0,2019-10-31
k2276****77,九月品牌策划设计,任务编号：807735,包装设计,800.0,2019-10-30
k7119****48,朗露品牌设计,任务编号：807726,包装设计,2000.0,2019-10-30
k9033****17,凰辰设计工作室,任务编号：807451,LOGO设计,1500.0,2019-10-29
k8996****57,佲艺工作室,任务编号：807375,LOGO设计,498.0,2019-10-29
k4026****33,悦禾品牌设计,任务编号：807174,LOGO设计,1899.0,2019-10-29
观月01,绘客设计（杭州）有限公司,任务编号：806848,宣传册设计,400.0,2019-10-28
o5db428947f7e0,初八信珩【专注VR/AR定制研发】,任务编号：806882,LOGO设计,500.0,2019-10-28
ZFXD设计,祥喵创意工坊,任务编号：806856,LOGO设计,300.0,2019-10-28
泥巴篱笆,weiv设计,任务编号：806705,PPT设计,960.0,2019-10-27
叮当2018,幻之界工作室,任务编号：806160,LOGO设计,200.0,2019-10-25
k9566****56,芬可文化,任务编号：805918,LOGO设计,1000.0,2019-10-24
mf139****3077,晔芬设计工作室,任务编号：805755,LOGO设计,300.0,2019-10-24
k1201****95,哈尔滨维挚文化传媒有限公司,任务编号：805485,LOGO设计,500.0,2019-10-23
o5da19e5c158aa,核桃星球-用脑做设计,任务编号：805443,VI设计,500.0,2019-10-23
o5daea8028f36e,妙笔生花动画，设计，漫画和原画,任务编号：805177,LOGO设计,300.0,2019-10-22
