需求方,设计师,任务编号,能力标签,交易价格,发布时间
k1441****30,唐美硕品牌设计工作室,任务编号：730033,LOGO设计,800.0,2019-04-04
o5ca41ae402064,上海暔尚广告设计公司,任务编号：730070,LOGO设计,800.0,2019-04-03
k9204****03,黎明广告设计工作室,任务编号：728466,LOGO设计,800.0,2019-03-30
k1354****11,千图传媒,任务编号：727896,LOGO设计,800.0,2019-03-28
k9888****86,上海暔尚广告设计公司,任务编号：727304,LOGO设计,800.0,2019-03-28
k8148****29,点道品牌设计,任务编号：727166,LOGO设计,800.0,2019-03-27
o5c987c36b1853,上海暔尚广告设计公司,任务编号：726220,LOGO设计,800.0,2019-03-25
k6256****58,点道品牌设计,任务编号：725754,LOGO设计,800.0,2019-03-24
k8010****25,克里视觉（广州）设计有限公司,任务编号：725481,LOGO设计,800.0,2019-03-23
k8658****15,克里视觉（广州）设计有限公司,任务编号：725218,LOGO设计,800.0,2019-03-23
vitorru,众智创想,任务编号：725200,LOGO设计,800.0,2019-03-22
k1587****88,克里视觉（广州）设计有限公司,任务编号：725086,LOGO设计,800.0,2019-03-22
vitorru,上海国际广告,任务编号：723704,LOGO设计,800.0,2019-03-19
糊里糊涂的小公举,墨竹品牌设计,任务编号：723056,漫画设计,800.0,2019-03-18
vitorru,点道品牌设计,任务编号：722697,LOGO设计,800.0,2019-03-17
k9815****96,烈焰高端品牌设计,任务编号：721573,LOGO设计,800.0,2019-03-14
k4061****66,九色鹿高端品牌形象设计,任务编号：721515,LOGO设计,800.0,2019-03-14
o5c86****49520,青瑞设计工作室,任务编号：720199,LOGO设计,800.0,2019-03-11
道路专业设计,深圳市亚美创艺三维视频动画,任务编号：719817,3D建模,600.0,2019-03-10
o5c721d74030c2,芬可文化,任务编号：715215,LOGO设计,800.0,2019-02-27
k1218****77,琪羽设计,任务编号：714272,LOGO设计,800.0,2019-02-26
o5a2a3efc2b270,奇迹信息科技,任务编号：713477,包装设计,800.0,2019-02-22
k8602****75,上海始·厵设计工作室,任务编号：703695,LOGO设计,800.0,2019-01-22
o5bd2da720edad,睿珑视觉,任务编号：705537,VI设计,800.0,2019-01-21
k1506****13,木景拓设计,任务编号：697411,LOGO设计,800.0,2019-01-21
o5c4048b1ee061,蓝问号设计工作室,任务编号：704340,LOGO设计,800.0,2019-01-17
o5b989407eb59b,广州搏锋,任务编号：704331,LOGO设计,800.0,2019-01-17
张三哥,熊治xiongzhi,任务编号：703893,VI设计,800.0,2019-01-16
o5c3d59711b7d7,星狼视觉设计,任务编号：703304,LOGO设计,800.0,2019-01-15
vitorru,北京风行互动传媒科技有限公司,任务编号：702940,包装设计,800.0,2019-01-14
zhang张永,wiki吾奇,任务编号：701354,插画设计,800.0,2019-01-09
k6746****13,南京创跃慧品牌设计,任务编号：699010,其他设计,800.0,2019-01-03
k3981****25,本马品牌策略设计,任务编号：683872,LOGO设计,800.0,2019-01-02
k1648****33,三秒品牌设计,任务编号：698142,LOGO设计,800.0,2018-12-29
vitorru,克里视觉（广州）设计有限公司,任务编号：697700,LOGO设计,800.0,2018-12-28
o5b989407eb59b,灵狸创意设计有限公司,任务编号：696090,LOGO设计,800.0,2018-12-24
k3805****06,大喜小嘻,任务编号：695011,LOGO设计,800.0,2018-12-20
kinggao,本马品牌策略设计,任务编号：694631,LOGO设计,800.0,2018-12-19
k5987****10,悦禾品牌设计,任务编号：692453,LOGO设计,800.0,2018-12-13
k2021****57,阿普创意品牌设计,任务编号：689634,包装设计,800.0,2018-12-06
k2704****28,克里视觉（广州）设计有限公司,任务编号：688181,LOGO设计,800.0,2018-12-01
zgjj007,图度文化,任务编号：687439,LOGO设计,800.0,2018-11-29
vitorru,克里视觉（广州）设计有限公司,任务编号：685814,LOGO设计,800.0,2018-11-26
o5bf64e26d0edc,勤壹品牌设计,任务编号：684709,LOGO设计,800.0,2018-11-22
vitorru,光影品牌策划,任务编号：683451,LOGO设计,800.0,2018-11-19
o5bea229031cb1,非白设计,任务编号：681206,LOGO设计,800.0,2018-11-13
dhwljr,西安沃码软件科技有限公司,任务编号：681196,LOGO设计,800.0,2018-11-13
vitorru,熊治xiongzhi,任务编号：680890,标签设计,800.0,2018-11-12
k5997****98,A新萝卜-最实惠,任务编号：679334,LOGO设计,800.0,2018-11-07
vitorru,克里视觉（广州）设计有限公司,任务编号：677399,LOGO设计,800.0,2018-11-02
k3741****78,克里视觉（广州）设计有限公司,任务编号：671986,LOGO设计,800.0,2018-10-22
o5bc6d7a850bb0,壹格视觉设计,任务编号：671047,LOGO设计,800.0,2018-10-17
o5bc54e914447a,克里视觉（广州）设计有限公司,任务编号：670527,LOGO设计,800.0,2018-10-16
阿图摄影,阿普创意品牌设计,任务编号：668605,卡通形象设计,800.0,2018-10-11
k3232****25,筑之·艺工作室,任务编号：664344,包装设计,800.0,2018-09-29
swh0678,隆达设计,任务编号：665253,包装设计,800.0,2018-09-29
xinsiwei,克里视觉（广州）设计有限公司,任务编号：664680,LOGO设计,800.0,2018-09-27
mf177****7005,隆达设计,任务编号：663429,LOGO设计,800.0,2018-09-24
plingmed,奥多视觉,任务编号：662274,宣传册设计,800.0,2018-09-20
o5b99df10601dd,创意世杰,任务编号：661905,LOGO设计,800.0,2018-09-19
k1903****77,虹烨创意设计有限公司,任务编号：661841,LOGO设计,800.0,2018-09-19
k1235****79,克里视觉（广州）设计有限公司,任务编号：661524,LOGO设计,800.0,2018-09-18
圣龙文化,克里视觉（广州）设计有限公司,任务编号：661115,LOGO设计,800.0,2018-09-17
k7160****75,乾唐亿品牌设计,任务编号：660033,LOGO设计,800.0,2018-09-14
k4149****16,克里视觉（广州）设计有限公司,任务编号：658135,LOGO设计,800.0,2018-09-09
k8508****83,克里视觉（广州）设计有限公司,任务编号：657197,LOGO设计,800.0,2018-09-07
vitorru,大思设计 「标志&包装」,任务编号：656680,LOGO设计,800.0,2018-09-04
x1337****978,李白品牌设计,任务编号：655256,LOGO设计,800.0,2018-08-31
k8746****66,克里视觉（广州）设计有限公司,任务编号：654747,LOGO设计,800.0,2018-08-30
k8860****18,【文明一站】视觉设计工作室,任务编号：653926,LOGO设计,800.0,2018-08-28
vitorru,壹格视觉设计,任务编号：653990,LOGO设计,800.0,2018-08-28
vitorru,熊治xiongzhi,任务编号：653638,LOGO设计,800.0,2018-08-27
o59dd****59226,虹烨创意设计有限公司,任务编号：651988,LOGO设计,800.0,2018-08-22
o5b5ec99df27f1,悦禾品牌设计,任务编号：649894,包装设计,800.0,2018-08-16
k2342****88,克里视觉（广州）设计有限公司,任务编号：647775,LOGO设计,800.0,2018-08-10
k4049****51,三秒品牌设计,任务编号：645197,包装设计,800.0,2018-08-08
vitorru,霖云创意工作室,任务编号：646115,LOGO设计,800.0,2018-08-06
o5b6129b387810,非白设计,任务编号：644086,LOGO设计,800.0,2018-08-01
k1481****66,文创设计服务,任务编号：643612,产品外观设计,800.0,2018-07-31
k4944****18,虹烨创意设计有限公司,任务编号：641190,LOGO设计,800.0,2018-07-27
k8870****07,悦禾品牌设计,任务编号：639725,LOGO设计,800.0,2018-07-24
k7052****94,长风品牌设计,任务编号：636368,包装设计,800.0,2018-07-12
vitorru,创启网络科技,任务编号：636356,宣传册设计,800.0,2018-07-12
k3801****27,诗和远方品牌设计工作室,任务编号：634910,LOGO设计,800.0,2018-07-09
x1395****770,虹烨创意设计有限公司,任务编号：634321,LOGO设计,800.0,2018-07-07
o5b344cf2c931d,十五行文化传播有限公司,任务编号：630744,宣传册设计,800.0,2018-06-28
vitorru,A新萝卜-最实惠,任务编号：630568,LOGO设计,800.0,2018-06-27
美丽公约宣传部,悦禾品牌设计,任务编号：630383,LOGO设计,800.0,2018-06-27
k6485****08,克里视觉（广州）设计有限公司,任务编号：626892,LOGO设计,800.0,2018-06-22
k3404****54,深圳创微设计有限公司,任务编号：626579,LOGO设计,800.0,2018-06-15
o599bff680b122,虹烨创意设计有限公司,任务编号：624153,宣传册设计,800.0,2018-06-09
vitorru,灵动创视品牌设计,任务编号：623533,包装设计,800.0,2018-06-07
k8963****68,广州百思艾迪品牌设计,任务编号：623504,包装设计,800.0,2018-06-07
vitorru,青佫设计,任务编号：622557,LOGO设计,800.0,2018-06-05
o5b1143f9cd814,明日东华网络科技有限公司,任务编号：621481,LOGO设计,800.0,2018-06-02
o5b0bb7dac14fa,悦禾品牌设计,任务编号：619626,VI设计,800.0,2018-05-29
vitorru,中合传媒,任务编号：618292,LOGO设计,800.0,2018-05-25
狼一样得我l,悦禾品牌设计,任务编号：617863,包装设计,800.0,2018-05-24
vitorru,来卡传媒,任务编号：617588,LOGO设计,800.0,2018-05-24
k3761****59,杭州驭形工业设计,任务编号：614114,其他工业设计,800.0,2018-05-16
vitorru,秦皇岛铠辰科技有限公司,任务编号：614032,LOGO设计,800.0,2018-05-15
o5af95cfd293f6,一叶设计工作室,任务编号：613971,LOGO设计,800.0,2018-05-15
vitorru,恒智广告工作室,任务编号：603749,LOGO设计,300.0,2018-04-18
vitorru,飞驰品牌传播,任务编号：606745,海报设计,800.0,2018-04-25
vitorru,幻之界工作室,任务编号：603394,LOGO设计,800.0,2018-04-17
vitorru,hhsj18,任务编号：600605,LOGO设计,800.0,2018-04-10
vitorru,成美设计,任务编号：599813,包装设计,800.0,2018-04-08
k2293****86,叁或创意文化,任务编号：599720,LOGO设计,800.0,2018-04-08
vitorru,善行营销,任务编号：597875,LOGO设计,800.0,2018-04-02
o5ab5e17eec919,顶真品牌策略设计,任务编号：596745,包装设计,800.0,2018-03-30
vitorru,非常视觉的店铺,任务编号：595411,宣传册设计,800.0,2018-03-27
vitorru,hhsj18,任务编号：592570,LOGO设计,800.0,2018-03-19
o5aaa29b5e6189,觉色中国品牌设计,任务编号：591145,LOGO设计,800.0,2018-03-15
vitorru,善行营销,任务编号：590942,LOGO设计,800.0,2018-03-15
vitorru,广州搏锋,任务编号：587131,海报设计,800.0,2018-03-05
罗宾,荆轲刺秦王,任务编号：585845,3D建模,800.0,2018-03-01
o5a742dad15c0c,超体文化创意,任务编号：583904,LOGO设计,800.0,2018-02-24
吴李贸易,ShowYou小有,任务编号：583631,包装设计,800.0,2018-02-23
vitorru,尚锐品牌策划,任务编号：578603,LOGO设计,800.0,2018-01-29
vitorru,河北点博印刷有限公司,任务编号：576894,LOGO设计,800.0,2018-01-23
o5a59697d9dfdd,龙猫球LonmoQ,任务编号：573053,包装设计,800.0,2018-01-13
o599ebb7017fa7,开塞尔工业设计有限公司,任务编号：569755,产品外观设计,800.0,2018-01-08
o5a42e881a7f68,殊同品牌策划设计,任务编号：568660,包装设计,800.0,2017-12-30
o599ebb7017fa7,开塞尔工业设计有限公司,任务编号：567166,产品外观设计,800.0,2017-12-26
o58bf73ff13bef,觉色中国品牌设计,任务编号：564818,VI设计,800.0,2017-12-19
o5a2cbb664b701,水见八方工作室,任务编号：561831,LOGO设计,800.0,2017-12-10
o5a275113ee5ae,翼新传媒,任务编号：560416,标签设计,800.0,2017-12-06
神州本草,艺席话文化传播有限公司,任务编号：558147,包装设计,800.0,2017-11-29
k2226****07,品策高端设计,任务编号：556612,包装设计,800.0,2017-11-27
k4860****71,艺淇（ART GO）品牌设计,任务编号：555783,LOGO设计,800.0,2017-11-22
o5a129dd375e72,广州搏锋,任务编号：555165,LOGO设计,800.0,2017-11-20
任广富,唐美硕品牌设计工作室,任务编号：554867,包装设计,800.0,2017-11-19
o59a66c1b2c6de,wiki吾奇,任务编号：551995,LOGO设计,800.0,2017-11-09
sinocert,卓砾广告,任务编号：551884,LOGO设计,800.0,2017-11-09
o59fa93729a70e,卓砾广告,任务编号：551496,LOGO设计,800.0,2017-11-08
颜回原浆酵素,晴子设计,任务编号：551068,包装设计,800.0,2017-11-06
k9468****10,尚色设计,任务编号：549795,VI设计,800.0,2017-11-02
o59ddb5411ebca,元道设计,任务编号：542457,LOGO设计,800.0,2017-10-11
wzg139,杭州又见广告设计有限公司,任务编号：542129,LOGO设计,800.0,2017-10-10
k8217****50,青瑞设计工作室,任务编号：534272,LOGO设计,800.0,2017-10-10
o59bf781def5b9,奇点创意工作室,任务编号：536229,其他工业设计,800.0,2017-09-18
o596f30d0748fe,西木品牌策划,任务编号：530870,海报设计,800.0,2017-08-31
vitorru,三秒品牌设计,任务编号：530615,LOGO设计,800.0,2017-08-30
o598d64d22a43b,灵动创视品牌设计,任务编号：525176,LOGO设计,800.0,2017-08-11
vitorru,灵创设计,任务编号：525040,LOGO设计,800.0,2017-08-11
k6979****78,艺淇（ART GO）品牌设计,任务编号：523075,LOGO设计,800.0,2017-08-09
o5960****18387,元道设计,任务编号：524040,LOGO设计,800.0,2017-08-08
o597fdad20aa56,壹目视觉设计,任务编号：521956,LOGO设计,800.0,2017-08-01
mf189****2668,上海暔尚广告设计公司,任务编号：519218,海报设计,800.0,2017-07-22
k6670****87,天悦设计,任务编号：518579,LOGO设计,800.0,2017-07-20
mf139****9514,惟度品牌设计,任务编号：507739,LOGO设计,800.0,2017-06-07
o591d4a530b88f,深圳市汉辉品牌设计有限公司,任务编号：502713,LOGO设计,800.0,2017-05-18
vitorru,本至品牌设计,任务编号：497780,LOGO设计,800.0,2017-05-03
o5901ab14bc8e7,子修文化艺术工作室,任务编号：496278,VI设计,800.0,2017-04-27
o58ff****01224,米旭品牌设计,任务编号：495634,LOGO设计,800.0,2017-04-25
o58f6d824a2cc8,惟度品牌设计,任务编号：493664,LOGO设计,800.0,2017-04-19
若一心一,红蚁品牌设计,任务编号：492097,包装设计,800.0,2017-04-13
fanzhaohua,鹿简传媒,任务编号：482644,LOGO设计,800.0,2017-03-12
ugchem2017,彩俊忆品牌形象顾问公司,任务编号：477568,包装设计,800.0,2017-02-22
o57bab766bc752,易简视觉设计,任务编号：477552,宣传册设计,800.0,2017-02-22
mf180****1511,武汉麦克达克电商设计,任务编号：476891,店铺装修,800.0,2017-02-20
k9939****29,乐清市角度广告传媒有限公司,任务编号：475665,LOGO设计,800.0,2017-02-17
mf138****3703,冰火视觉,任务编号：473480,3D建模,800.0,2017-02-06
mf139****9499,無木设计,任务编号：472315,产品外观设计,800.0,2017-01-23
mf180****1511,武汉麦克达克电商设计,任务编号：471237,店铺装修,800.0,2017-01-16
mf159****4184,来卡传媒,任务编号：467546,VI设计,800.0,2016-12-27
辽B小串,飞驰品牌传播,任务编号：465659,LOGO设计,800.0,2016-12-19
k9778****00,同芯源设计工作室,任务编号：464744,卡通形象设计,800.0,2016-12-14
o5832****9aefc,诺普品牌 NUOPLE,任务编号：459943,产品外观设计,800.0,2016-11-22
晟达陶瓷,赣丰工业设计,任务编号：456343,产品外观设计,800.0,2016-11-07
mf178****1331,明秋设计,任务编号：447398,LOGO设计,800.0,2016-09-22
vitorru,深圳木瓦科技有限公司,任务编号：443786,LOGO设计,800.0,2016-09-02
mf782****91,上海易九扬天广告有限公司,任务编号：443733,包装设计,800.0,2016-09-02
vitorru,左策（Z&D）设计,任务编号：440460,LOGO设计,800.0,2016-08-16
vitorru,云上视觉,任务编号：439680,LOGO设计,800.0,2016-08-12
vitorru,扬美品牌设计有限公司,任务编号：435815,动漫其他,800.0,2016-07-22
Luckytree,墨竹品牌设计,任务编号：434924,卡通形象设计,500.0,2016-07-19
vitorru,一个会奇思妙想的设计师,任务编号：435044,LOGO设计,800.0,2016-07-19
sevenyip,聚创艺设计,任务编号：432475,LOGO设计,800.0,2016-07-07
mf171****6999,厦门镜像文化传媒有限公司,任务编号：431213,包装设计,800.0,2016-07-01
cheng008,指上规划,任务编号：430911,LOGO设计,800.0,2016-06-29
kdynasty,一诺设计,任务编号：422754,PPT设计,800.0,2016-05-20
mf156****9236,飞驰品牌传播,任务编号：422390,LOGO设计,800.0,2016-05-19
renxiansheng,喆喆创想设计工作室,任务编号：421928,LOGO设计,800.0,2016-05-17
mf186****6467,观行品牌策划,任务编号：413280,包装设计,800.0,2016-03-31
pingyudasuel,dolop Design | 深圳市多乐普创意设计,任务编号：405109,LOGO设计,800.0,2016-02-17
中渡镇lili,snow设计工作室,任务编号：402726,LOGO设计,800.0,2016-01-21
lxm701020,睿捷自动化,任务编号：402177,机械设备,800.0,2016-01-18
金汇节能科技,如是设计,任务编号：398201,产品外观设计,800.0,2015-12-23
linliangxiong,三环设计工作室,任务编号：396020,LOGO设计,800.0,2015-12-09
love9073,苏德立广告传媒™,任务编号：386830,包装设计,800.0,2015-10-23
mf186****4199,苏德立广告传媒™,任务编号：384407,LOGO设计,800.0,2015-10-12
open_od9zak8o,青岛邦昊文化传播有限公司,任务编号：309611,VI设计,800.0,2014-10-09
mf54040e8b62163,亞格設計公司,任务编号：305800,LOGO设计,800.0,2014-09-15
cissy6121,秦易平面设计工作室,任务编号：284188,LOGO设计,800.0,2014-05-03
wljeffery,珠玉·方家品牌设计,任务编号：246485,VI设计,800.0,2014-01-22
ldx62****942,厦门森屿设计,任务编号：244318,LOGO设计,800.0,2014-01-03
k3976****03,雅致品牌管理公司 | 20年香港设计师公司,任务编号：794622,LOGO设计,799.0,2019-09-17
k9633****60,MCKD麦昆品牌设计,任务编号：774329,LOGO设计,799.0,2019-07-22
k3369****11,悦禾品牌设计,任务编号：679798,包装设计,799.0,2018-11-13
o5d7ef6f2c32f9,灵动创视品牌设计,任务编号：794097,LOGO设计,798.0,2019-09-16
海风02,灵动创视品牌设计,任务编号：791179,LOGO设计,798.0,2019-09-05
vitorru,灵动创视品牌设计,任务编号：769206,LOGO设计,798.0,2019-07-09
o5d12dad503dcc,灵动创视品牌设计,任务编号：764221,LOGO设计,798.0,2019-06-26
k6212****00,百灵品牌设计旗舰店,任务编号：716816,LOGO设计,798.0,2019-03-20
k9340****33,聚达华胜网络科技,任务编号：716356,LOGO设计,798.0,2019-03-04
k8623****05,灵动创视品牌设计,任务编号：703297,包装设计,798.0,2019-01-15
vitorru,灵动创视品牌设计,任务编号：689377,LOGO设计,798.0,2018-12-05
vitorru,灵动创视品牌设计,任务编号：684532,LOGO设计,798.0,2018-11-22
vitorru,灵动创视品牌设计,任务编号：678408,LOGO设计,798.0,2018-11-05
兰兰026,MCKD麦昆品牌设计,任务编号：677370,LOGO设计,798.0,2018-11-02
o5bc446573f665,灵动创视品牌设计,任务编号：670290,LOGO设计,798.0,2018-10-15
道山,灵动创视品牌设计,任务编号：667789,LOGO设计,798.0,2018-10-09
k9546****57,灵动创视品牌设计,任务编号：660921,LOGO设计,798.0,2018-09-17
k4956****94,灵动创视品牌设计,任务编号：659642,LOGO设计,798.0,2018-09-13
xiao四1,远扬文化,任务编号：638479,LOGO设计,798.0,2018-07-18
vitorru,贰仁品牌&开发,任务编号：971210,详情页设计,792.0,2021-11-24
vitorru,利宏营销策划,任务编号：962332,宣传册设计,790.0,2021-10-25
vitorru,雅创设计团队,任务编号：689541,LOGO设计,788.0,2018-12-05
vitorru,灵动创视品牌设计,任务编号：516024,LOGO设计,788.0,2017-07-10
mf134****1685,灵动创视品牌设计,任务编号：504163,LOGO设计,788.0,2017-05-23
vitorru,灵动创视品牌设计,任务编号：463680,LOGO设计,788.0,2016-12-09
o5c35c36372be2,飞驰品牌传播,任务编号：701482,LOGO设计,780.0,2019-01-09
k5773****29,猫兔原创设计有限公司,任务编号：699669,LOGO设计,780.0,2019-01-04
o5bec23c230de3,麒麟设计工作室,任务编号：681941,LOGO设计,780.0,2018-11-14
vitorru,百灵品牌设计旗舰店,任务编号：710804,LOGO设计,768.0,2019-02-14
k2452****85,远扬文化,任务编号：670750,LOGO设计,768.0,2018-11-07
k5152****71,Orange stone橙石-品牌设计,任务编号：648013,LOGO设计,760.0,2018-08-11
vitorru,以探传媒,任务编号：976071,包装设计,750.0,2021-12-24
vitorru,济南优格品牌策略机构,任务编号：970984,包装设计,750.0,2021-11-23
k9416****38,奇胜正合品牌设计,任务编号：936689,LOGO设计,750.0,2021-05-26
o605b28b18a4bb,深圳山河品牌顾问,任务编号：926024,包装设计,750.0,2021-03-24
k1031****33,深圳山河品牌顾问,任务编号：925868,产品外观设计,750.0,2021-03-24
vitorru,首选品牌设计,任务编号：924705,LOGO设计,750.0,2021-03-17
k2527****86,深圳山河品牌顾问,任务编号：922116,包装设计,750.0,2021-03-03
k2527****86,深圳山河品牌顾问,任务编号：922115,包装设计,750.0,2021-03-03
vitorru,一纬三渡品牌设计,任务编号：921947,LOGO设计,750.0,2021-03-02
vitorru,首选品牌设计,任务编号：921768,LOGO设计,750.0,2021-03-02
vitorru,奥韵设计,任务编号：920793,LOGO设计,750.0,2021-02-24
o5f14f305e3e23,睿达视觉,任务编号：893178,LOGO设计,750.0,2020-09-17
o5f5201b464725,有为云来品牌中国,任务编号：892196,包装设计,750.0,2020-09-14
vitorru,雅致品牌管理公司 | 20年香港设计师公司,任务编号：836906,LOGO设计,750.0,2020-02-18
k4768****89,海螺设计,任务编号：747459,产品外观设计,750.0,2019-05-15
o5c2f11a24d5bc,TWO B YOUNG设计工作室,任务编号：699678,广告设计,750.0,2019-01-04
o5be2772fda2a5,新意工作室,任务编号：695871,LOGO设计,750.0,2018-12-23
k2974****72,OX  Design,任务编号：686052,包装设计,750.0,2018-12-02
du9900,东霖品牌设计(高端整合设计创新品牌）,任务编号：684343,包装设计,750.0,2018-11-21
k5966****95,木景拓设计,任务编号：677339,LOGO设计,750.0,2018-11-02
vitorru,弗兰广告Fran Advertising,任务编号：632790,包装设计,750.0,2018-07-03
k2732****68,三秒品牌设计,任务编号：612676,LOGO设计,750.0,2018-05-11
lh572****7,米诺设计,任务编号：533167,LOGO设计,750.0,2017-09-08
o5cd0f63a9f2f1,远扬文化,任务编号：743773,LOGO设计,698.0,2019-05-07
彭大碗,苏州君睿三维模型设计工作室,任务编号：347604,3D建模,300.0,2015-04-21
k2195****68,成都陆加叁品牌策划机构,任务编号：951662,宣传册设计,720.0,2021-08-24
vitorru,沈阳柏杨亚莱品牌策划有限公司,任务编号：920348,LOGO设计,720.0,2021-02-22
vitorru,沈阳柏杨亚莱品牌策划有限公司,任务编号：920347,LOGO设计,720.0,2021-02-22
vitorru,杭州三更文化创意有限公司,任务编号：622006,包装设计,720.0,2018-06-04
友达印刷,诺普品牌 NUOPLE,任务编号：447609,宣传册设计,720.0,2016-09-23
sunny09925,艺格品牌设计,任务编号：699576,LOGO设计,709.0,2019-01-04
柏月明6688,聚达华胜网络科技,任务编号：698151,LOGO设计,704.0,2018-12-29
磐石旗厦门,广东利方传媒工作室,任务编号：994481,包装设计,700.0,2022-05-05
威赞3TNQG,元神网络科技有限公司,任务编号：993572,VI设计,700.0,2022-04-27
o614053c0ce188,烟雨文化工作室,任务编号：957729,LOGO设计,700.0,2021-09-28
k2327****33,有为云来品牌中国,任务编号：954814,LOGO设计,700.0,2021-09-13
o612f4ccc95007,烟雨文化工作室,任务编号：953135,LOGO设计,700.0,2021-09-01
威恒天下TjfoY,卖艺文化设计,任务编号：952554,LOGO设计,700.0,2021-08-30
HB784****96,爱设计｜品牌视觉设计有限公司,任务编号：927532,VI设计,700.0,2021-04-01
o5cab9c1dbcc2b,47号设计工作室,任务编号：925664,LOGO设计,700.0,2021-03-23
vitorru,奥韵设计,任务编号：891282,LOGO设计,700.0,2020-09-09
南山东篱,三点益思设计,任务编号：885972,展台设计,700.0,2020-08-17
vitorru,睿达视觉,任务编号：885906,LOGO设计,700.0,2020-08-17
k7487****71,鑫视格文化传媒有限公司,任务编号：874873,LOGO设计,700.0,2020-07-02
o5d2be9b76ef3f,奥韵设计,任务编号：873854,包装设计,700.0,2020-06-28
k5878****01,锐点品牌视觉,任务编号：868661,宣传册设计,700.0,2020-06-08
k2436****94,鑫视格文化传媒有限公司,任务编号：864972,LOGO设计,700.0,2020-05-27
o5e9d****615ef,鑫视格文化传媒有限公司,任务编号：854489,LOGO设计,700.0,2020-04-20
mf186****6128,知行设计工作室,任务编号：847144,活动页设计,700.0,2020-03-25
o5dcb9b3a67a32,沈阳基木视觉设计,任务编号：843259,LOGO设计,700.0,2020-03-12
vitorru,一浅设计,任务编号：823519,LOGO设计,700.0,2019-12-19
o5cf8****156a6,东僧西谛（济南）文化创意有限公司,任务编号：818540,包装设计,700.0,2019-12-04
o5d2be9f42d701,点道品牌设计,任务编号：818131,LOGO设计,700.0,2019-12-03
vitorru,MCKD麦昆品牌设计,任务编号：816827,LOGO设计,700.0,2019-11-28
xiyuanjc,设计狮品牌工作室,任务编号：811285,包装设计,700.0,2019-11-11
o5db6b701e577c,哈尔滨维挚文化传媒有限公司,任务编号：807019,LOGO设计,700.0,2019-10-28
o5ceb72f85e32b,壹鑫品牌设计,任务编号：806817,详情页设计,700.0,2019-10-28
k6663****06,方块设计,任务编号：804847,LOGO设计,700.0,2019-10-21
托付梦想,壹鑫品牌设计,任务编号：802992,LOGO设计,700.0,2019-10-15
vitorru,本马品牌策略设计,任务编号：798223,宣传册设计,700.0,2019-09-27
o5d63d39f9eac4,沈阳基木视觉设计,任务编号：787600,LOGO设计,700.0,2019-08-27
vitorru,壹鑫品牌设计,任务编号：783534,LOGO设计,700.0,2019-08-15
o5d479f6104bb4,祥喵创意工坊,任务编号：779416,宣传单设计,700.0,2019-08-05
k7882****23,加减品牌设计,任务编号：767694,包装设计,700.0,2019-07-05
k3102****15,百灵品牌设计旗舰店,任务编号：761347,LOGO设计,700.0,2019-06-20
猪八九戒,米乐品牌设计,任务编号：761770,LOGO设计,700.0,2019-06-20
MISS唐,木加火工作室,任务编号：753096,宣传册设计,700.0,2019-05-28
王白石,关耳设计工作室,任务编号：749717,LOGO设计,700.0,2019-05-21
tttt我不喝红牛,悦禾品牌设计,任务编号：742514,包装设计,700.0,2019-05-04
k8417****60,一点视界,任务编号：740299,LOGO设计,700.0,2019-04-28
糊里糊涂的小公举,上海暔尚广告设计公司,任务编号：729292,H5设计,700.0,2019-04-01
k3832****15,川盛创意设计工作室,任务编号：719685,LOGO设计,700.0,2019-03-10
一只神采飞羊,上海暔尚广告设计公司,任务编号：718074,LOGO设计,700.0,2019-03-06
HAPPYB,MCKD麦昆品牌设计,任务编号：715164,LOGO设计,700.0,2019-02-27
o5c6e4ebb9b22b,勤壹品牌设计,任务编号：712978,LOGO设计,700.0,2019-02-21
vitorru,点道品牌设计,任务编号：707763,宣传册设计,700.0,2019-01-28
小二郎啊,47号设计工作室,任务编号：706681,LOGO设计,700.0,2019-01-24
o5c31c9da148cf,熊治xiongzhi,任务编号：700466,包装设计,700.0,2019-01-07
k6153****19,悦禾品牌设计,任务编号：699548,招牌设计,700.0,2019-01-04
vitorru,hhsj18,任务编号：693010,LOGO设计,700.0,2018-12-14
vitorru,幻之界工作室,任务编号：692786,LOGO设计,700.0,2018-12-14
k2361****69,十二星辰视觉设计,任务编号：689185,名片设计,700.0,2018-12-04
o5ab3****31d0e,巨维（均流笔触网络科技）,任务编号：687327,LOGO设计,700.0,2018-11-29
k8369****11,四川奇一网络有限公司,任务编号：674276,LOGO设计,700.0,2018-10-25
mf136****7152,黑马创意,任务编号：668164,LOGO设计,700.0,2018-10-09
vitorru,艺格设计馆,任务编号：662865,LOGO设计,700.0,2018-09-21
小小珞珞,悦禾品牌设计,任务编号：630799,LOGO设计,700.0,2018-06-28
k7832****31,创古创意工作室,任务编号：629903,LOGO设计,700.0,2018-06-26
vitorru,广州搏锋,任务编号：627574,海报设计,700.0,2018-06-19
vitorru,克里视觉（广州）设计有限公司,任务编号：619047,LOGO设计,700.0,2018-05-28
vitorru,兴高采烈设计&科技,任务编号：614529,LOGO设计,700.0,2018-05-16
vitorru,广州百思艾迪品牌设计,任务编号：611752,LOGO设计,700.0,2018-05-09
yugang6822,十五行文化传播有限公司,任务编号：611377,PPT设计,700.0,2018-05-08
vitorru,灵云策划,任务编号：601247,包装设计,700.0,2018-04-11
vitorru,泽创文化传媒有限公司,任务编号：597292,PPT设计,700.0,2018-03-31
