designer,year,ability,order_count,total_amount,designer_idx,ability_idx
B787103,2019,店铺装修,1,20000.0,10144,119
B787114,2019,电商,1,48000.0,10145,182
B787118,2019,APP开发,1,50000.0,10146,3
B787125,2019,小程序开发,1,34000.0,10147,104
B787128,2019,APP开发,1,21000.0,10148,3
B787129,2019,APP开发,1,36000.0,10149,3
B787138,2019,小程序开发,1,19000.0,10150,104
B787141,2019,LOGO设计,1,600.0,10151,11
B787144,2019,电商,1,43000.0,10152,182
B787148,2019,LOGO设计,1,1500.0,10153,11
B787150,2019,店铺装修,1,15000.0,10154,119
B787170,2019,APP开发,1,1000.0,10155,3
B787179,2019,LOGO设计,1,14989.0,10156,11
B787189,2019,服装设计,1,4760.0,10157,158
B787196,2019,APP开发,1,16000.0,10158,3
B787201,2019,VI设计,1,18095.0,10159,15
B787202,2019,APP界面设计,1,400.0,10160,5
B787207,2019,微信开发,1,15000.0,10161,126
B787211,2019,关键词优化,1,35000.0,10162,40
B787215,2019,剪辑服务,1,1960.0,10163,62
B787217,2019,脚本开发,1,1970.0,10164,205
B787222,2019,软件UI设计,1,1980.0,10165,217
B787228,2019,APP开发,1,39900.0,10166,3
B787232,2019,LOGO设计,1,4956.0,10167,11
B787235,2019,APP开发,1,49999.0,10168,3
B787237,2019,企业官网,1,33800.0,10169,32
B787239,2019,企业官网,1,45220.0,10170,32
B787240,2019,企业官网,1,36400.0,10171,32
B787241,2019,企业官网,1,48680.0,10172,32
B787253,2019,广告策划,1,50000.0,10173,113
B787254,2019,活动策划,1,50000.0,10174,164
B787258,2019,企业宣传片,1,25000.0,10175,33
B787265,2019,小程序开发,1,38050.0,10176,104
B787302,2019,其他软件开发,1,4000.0,10177,56
B787312,2019,其他软件开发,1,3000.0,10178,56
B787315,2019,宣传册设计,1,9200.0,10179,98
B787321,2019,APP开发,1,49928.0,10180,3
B787487,2019,小程序开发,1,25000.0,10181,104
B787493,2019,APP开发,1,10000.0,10182,3
B787506,2019,其他行业,1,20000.0,10183,54
B787507,2019,宣传册设计,1,2000.0,10184,98
B787514,2019,宣传单设计,1,1960.0,10185,99
B787523,2019,小程序开发,1,1980.0,10186,104
B787525,2019,网站UI设计,1,1200.0,10187,198
B787527,2019,动画设计,1,1970.0,10188,66
B787534,2019,店铺装修,1,12000.0,10189,119
B787547,2019,LOGO设计,1,11900.0,10190,11
B787552,2019,VI设计,1,2000.0,10191,15
B787553,2019,其他软件开发,1,8000.0,10192,56
B787554,2019,包装设计,1,29990.0,10193,67
B787565,2019,英语,1,76500.0,10194,206
B787583,2019,三维动画,1,39999.0,10195,21
B787584,2019,三维动画,1,29000.0,10196,21
B787585,2019,电商网站,1,31000.0,10197,183
B787586,2019,电商网站,1,36000.0,10198,183
B787587,2019,APP开发,1,44500.0,10199,3
B787588,2019,LOGO设计,1,12580.0,10200,11
B787596,2019,PPT设计,1,500.0,10201,13
B787597,2019,PPT设计,1,500.0,10202,13
B787598,2019,PPT设计,1,500.0,10203,13
B787599,2019,PPT设计,1,500.0,10204,13
B787601,2019,PPT设计,1,500.0,10205,13
B787603,2019,PPT设计,1,300.0,10206,13
B787604,2019,PPT设计,1,500.0,10207,13
B787605,2019,PPT设计,1,500.0,10208,13
B787606,2019,PPT设计,1,500.0,10209,13
B787609,2019,PPT设计,1,500.0,10210,13
B787614,2019,其他管理软件,1,10000.0,10211,52
B787615,2019,APP开发,1,20000.0,10212,3
B787616,2019,小程序开发,1,20000.0,10213,104
B787618,2019,企业官网,1,5000.0,10214,32
B787645,2019,APP开发,1,28998.0,10215,3
B787687,2019,包装设计,1,8900.0,10216,67
B787689,2019,APP开发,1,2000.0,10217,3
B787699,2019,APP开发,1,70000.0,10218,3
B787700,2019,APP开发,1,24000.0,10219,3
B787704,2019,网站UI设计,1,4000.0,10220,198
B787724,2019,APP开发,1,1200.0,10221,3
B787740,2019,小程序开发,1,2500.0,10222,104
B787765,2019,微信开发,1,1000.0,10223,126
B787766,2019,微信开发,1,2000.0,10224,126
B787767,2019,微信开发,1,1000.0,10225,126
B787768,2019,其他软件开发,1,5000.0,10226,56
B787770,2019,微信开发,1,500.0,10227,126
B787776,2019,LOGO设计,1,14000.0,10228,11
B787780,2019,LOGO设计,1,1500.0,10229,11
B787783,2019,LOGO设计,1,800.0,10230,11
B787784,2019,LOGO设计,1,1300.0,10231,11
B787785,2019,LOGO设计,1,1300.0,10232,11
B787786,2019,LOGO设计,1,700.0,10233,11
B787787,2019,小程序开发,1,15000.0,10234,104
B787788,2019,LOGO设计,1,600.0,10235,11
B787792,2019,LOGO设计,1,500.0,10236,11
B787793,2019,LOGO设计,1,800.0,10237,11
B787795,2019,LOGO设计,1,1500.0,10238,11
B787798,2019,LOGO设计,1,1600.0,10239,11
B787838,2019,APP开发,1,38000.0,10240,3
B787839,2019,服装设计,1,1500.0,10241,158
B787850,2019,LOGO设计,1,600.0,10242,11
B787851,2019,LOGO设计,1,1400.0,10243,11
B787853,2019,LOGO设计,1,1280.0,10244,11
B787856,2019,包装设计,1,600.0,10245,67
B787859,2019,LOGO设计,1,900.0,10246,11
B787865,2019,APP开发,1,20000.0,10247,3
B787866,2019,APP开发,1,10000.0,10248,3
B787869,2019,三维动画,1,50000.0,10249,21
B787871,2019,整合营销,1,47000.0,10250,145
B787872,2019,广告策划,1,30000.0,10251,113
B787879,2019,小程序开发,1,3000.0,10252,104
B787880,2019,OA系统,1,50000.0,10253,12
B787891,2019,产品推广,1,5000.0,10254,29
B787923,2019,海报设计,1,25000.0,10255,167
B787924,2019,小程序开发,1,900.0,10256,104
B787933,2019,小程序开发,1,10000.0,10257,104
B787952,2019,APP开发,1,19000.0,10258,3
B787953,2019,3D建模,1,5000.0,10259,1
B787954,2019,包装设计,1,10000.0,10260,67
B787958,2019,LOGO设计,1,38000.0,10261,11
B787968,2019,APP开发,1,6000.0,10262,3
B787976,2019,APP开发,1,25000.0,10263,3
B787981,2019,物业管理软件,1,49999.0,10264,177
B787986,2019,PPT设计,1,300.0,10265,13
B787987,2019,PPT设计,1,500.0,10266,13
B787988,2019,企业官网,1,500.0,10267,32
B787989,2019,PPT设计,1,500.0,10268,13
B787990,2019,PPT设计,1,500.0,10269,13
B787991,2019,PPT设计,1,500.0,10270,13
B788001,2019,其他软件开发,1,1960.0,10271,56
B788003,2019,PPT设计,1,500.0,10272,13
B788004,2019,PPT设计,1,500.0,10273,13
B788005,2019,PPT设计,1,500.0,10274,13
B788006,2019,PPT设计,1,500.0,10275,13
B788007,2019,PPT设计,1,500.0,10276,13
B788008,2019,剪辑服务,1,1980.0,10277,62
B788014,2019,网站UI设计,1,1970.0,10278,198
B788029,2019,LOGO设计,1,1000.0,10279,11
B788031,2019,LOGO设计,1,2800.0,10280,11
B788033,2019,LOGO设计,1,1100.0,10281,11
B788037,2019,LOGO设计,1,1700.0,10282,11
B788043,2019,APP开发,1,28570.0,10283,3
B788045,2019,LOGO设计,1,900.0,10284,11
B788051,2019,LOGO设计,1,2000.0,10285,11
B788056,2019,宣传册设计,1,2680.0,10286,98
B788058,2019,LOGO设计,1,1600.0,10287,11
B788059,2019,LOGO设计,1,1700.0,10288,11
B788069,2019,APP开发,1,22949.0,10289,3
B788080,2019,宣传册设计,1,1800.0,10290,98
B788081,2019,LOGO设计,1,1260.0,10291,11
B788082,2019,包装设计,1,600.0,10292,67
B788083,2019,宣传册设计,1,2000.0,10293,98
B788085,2019,LOGO设计,1,800.0,10294,11
B788086,2019,LOGO设计,1,1700.0,10295,11
B788088,2019,包装设计,1,1600.0,10296,67
B788090,2019,LOGO设计,1,800.0,10297,11
B788094,2019,LOGO设计,1,2300.0,10298,11
B788103,2019,企业官网,1,35900.0,10299,32
B788105,2019,企业官网,1,38900.0,10300,32
B788106,2019,企业官网,1,42900.0,10301,32
B788107,2019,企业官网,1,44800.0,10302,32
B788108,2019,企业官网,1,47500.0,10303,32
B788110,2019,企业官网,1,20000.0,10304,32
B788132,2019,小程序开发,1,10000.0,10305,104
B788141,2019,APP开发,1,48000.0,10306,3
B788145,2019,APP开发,1,7000.0,10307,3
B788149,2019,APP开发,1,14992.0,10308,3
B788165,2019,小程序开发,1,6800.0,10309,104
B788183,2019,其他软件开发,1,12000.0,10310,56
B788191,2019,其他软件开发,1,10000.0,10311,56
B788200,2019,小程序开发,1,1200.0,10312,104
B788206,2019,APP开发,1,5200.0,10313,3
B788221,2019,LOGO设计,1,1600.0,10314,11
B788230,2019,宣传册设计,1,9600.0,10315,98
B788246,2019,详情页设计,1,4000.0,10316,214
B788257,2019,宣传册设计,1,1600.0,10317,98
B788258,2019,宣传册设计,1,1300.0,10318,98
B788260,2019,宣传册设计,1,1200.0,10319,98
B788261,2019,宣传册设计,1,2000.0,10320,98
B788263,2019,宣传册设计,1,600.0,10321,98
B788264,2019,宣传册设计,1,2200.0,10322,98
B788288,2019,小程序开发,1,18000.0,10323,104
B788291,2019,海报设计,1,200.0,10324,167
B788318,2019,APP开发,1,20000.0,10325,3
B788327,2019,APP开发,1,49950.0,10326,3
B788330,2019,LOGO设计,1,600.0,10327,11
B788331,2019,企业官网,1,4800.0,10328,32
B788332,2019,宣传册设计,1,1600.0,10329,98
B788335,2019,LOGO设计,1,1000.0,10330,11
B788336,2019,LOGO设计,1,1800.0,10331,11
B788337,2019,LOGO设计,1,1100.0,10332,11
B788343,2019,APP开发,1,30000.0,10333,3
B788377,2019,微信推广,1,28000.0,10334,127
B788387,2019,其他软件开发,1,2500.0,10335,56
B788410,2019,海报设计,1,1650.0,10336,167
B788414,2019,企业官网,1,6000.0,10337,32
B788417,2019,英语,1,38000.0,10338,206
B788420,2019,LOGO设计,1,534.0,10339,11
B788423,2019,小程序开发,1,39999.0,10340,104
B788424,2019,小程序开发,1,49999.0,10341,104
B788429,2019,IT解决方案,1,1980.0,10342,10
B788432,2019,VI设计,1,20000.0,10343,15
B788433,2019,小程序开发,1,1970.0,10344,104
B788434,2019,PPT设计,1,500.0,10345,13
B788435,2019,PPT设计,1,500.0,10346,13
B788436,2019,PPT设计,1,500.0,10347,13
B788437,2019,PPT设计,1,500.0,10348,13
B788438,2019,PPT设计,1,500.0,10349,13
B788442,2019,小程序开发,1,25000.0,10350,104
B788445,2019,PPT设计,1,300.0,10351,13
B788446,2019,PPT设计,1,500.0,10352,13
B788447,2019,PPT设计,1,500.0,10353,13
B788448,2019,PPT设计,1,500.0,10354,13
B788449,2019,PPT设计,1,500.0,10355,13
B788456,2019,VI设计,1,31750.0,10356,15
B788457,2019,LOGO设计,1,1460.0,10357,11
B788490,2019,广告设计,1,1067.0,10358,114
B788492,2019,PPT设计,1,1602.0,10359,13
B788496,2019,名片设计,1,464.0,10360,75
B788497,2019,APP开发,1,44450.0,10361,3
B788506,2019,LOGO设计,1,1600.0,10362,11
B788507,2019,LOGO设计,1,1500.0,10363,11
B788508,2019,整合营销,1,40000.0,10364,145
B788509,2019,整合营销,1,35000.0,10365,145
B788510,2019,FLASH制作,1,50000.0,10366,7
B788513,2019,小程序开发,1,9700.0,10367,104
B788516,2019,APP开发,1,19456.0,10368,3
B788521,2019,H5设计,1,8038.0,10369,9
B788524,2019,企业官网,1,999.0,10370,32
B788529,2019,LOGO设计,1,999.0,10371,11
B788530,2019,APP开发,1,4500.0,10372,3
B788534,2019,LOGO设计,1,999.0,10373,11
B788535,2019,PPT设计,1,999.0,10374,13
B788543,2019,微信开发,1,6000.0,10375,126
B788547,2019,包装设计,1,1500.0,10376,67
B788569,2019,APP开发,1,2000.0,10377,3
B788586,2019,宣传册设计,1,9350.0,10378,98
B788645,2019,LOGO设计,1,999.0,10379,11
B788646,2019,网站UI设计,1,990.0,10380,198
B788648,2019,产品原型设计,1,990.0,10381,27
B788650,2019,礼品设计,1,995.0,10382,190
B788651,2019,PPT设计,1,998.0,10383,13
B788653,2019,礼品设计,1,999.0,10384,190
B788654,2019,礼品设计,1,999.0,10385,190
B788655,2019,VI设计,1,996.0,10386,15
B788689,2019,标签设计,1,200.0,10387,161
B788691,2019,小程序开发,1,15000.0,10388,104
B788693,2019,APP开发,1,23800.0,10389,3
B788710,2019,动漫其他,1,1000.0,10390,64
B788712,2019,企业官网,1,36900.0,10391,32
B788713,2019,企业官网,1,47800.0,10392,32
B788715,2019,企业官网,1,38400.0,10393,32
B788718,2019,企业官网,1,44500.0,10394,32
B788722,2019,企业官网,1,44700.0,10395,32
B788724,2019,企业官网,1,14700.0,10396,32
B788732,2019,LOGO设计,1,1320.0,10397,11
B788734,2019,LOGO设计,1,1100.0,10398,11
B788735,2019,LOGO设计,1,1600.0,10399,11
B788738,2019,包装设计,1,500.0,10400,67
B788740,2019,LOGO设计,1,1680.0,10401,11
B788741,2019,LOGO设计,1,1560.0,10402,11
B788770,2019,LOGO设计,1,1300.0,10403,11
B788774,2019,LOGO设计,1,1499.0,10404,11
B788778,2019,LOGO设计,1,1100.0,10405,11
B788782,2019,LOGO设计,1,1380.0,10406,11
B788784,2019,LOGO设计,1,1680.0,10407,11
B788786,2019,LOGO设计,1,1200.0,10408,11
B788796,2019,LOGO设计,1,1100.0,10409,11
B788802,2019,LOGO设计,1,1000.0,10410,11
B788810,2019,LOGO设计,1,1500.0,10411,11
B788818,2019,LOGO设计,1,27800.0,10412,11
B788823,2019,LOGO设计,1,15000.0,10413,11
B788825,2019,LOGO设计,1,1800.0,10414,11
B788827,2019,LOGO设计,1,22000.0,10415,11
B788829,2019,LOGO设计,1,1300.0,10416,11
B788831,2019,LOGO设计,1,1800.0,10417,11
B788833,2019,包装设计,1,600.0,10418,67
B788834,2019,包装设计,1,800.0,10419,67
B788835,2019,电商网站,1,15000.0,10420,183
B788840,2019,APP开发,1,25000.0,10421,3
B788841,2019,三维动画,1,25000.0,10422,21
B788846,2019,三维动画,1,20000.0,10423,21
B788871,2019,PPT设计,1,300.0,10424,13
B788872,2019,PPT设计,1,500.0,10425,13
B788873,2019,PPT设计,1,500.0,10426,13
B788874,2019,PPT设计,1,500.0,10427,13
B788875,2019,PPT设计,1,500.0,10428,13
B788887,2019,PPT设计,1,500.0,10429,13
B788888,2019,PPT设计,1,500.0,10430,13
B788889,2019,PPT设计,1,500.0,10431,13
B788890,2019,PPT设计,1,500.0,10432,13
B788891,2019,PPT设计,1,500.0,10433,13
B788898,2019,网站UI设计,1,100.0,10434,198
B788978,2019,3D建模,1,3300.0,10435,1
B788979,2019,APP开发,1,15000.0,10436,3
B788989,2019,微信推广,1,10000.0,10437,127
B788993,2019,微信推广,1,3600.0,10438,127
B788997,2019,ERP系统,1,28500.0,10439,6
B789004,2019,店铺装修,1,1000.0,10440,119
B789007,2019,APP开发,1,39981.0,10441,3
B789008,2019,店铺装修,1,1000.0,10442,119
B789014,2019,海报设计,1,2202.0,10443,167
B789022,2019,其他工业设计,1,500.0,10444,49
B789048,2019,微信开发,1,4000.0,10445,126
B789049,2019,微信开发,1,10000.0,10446,126
B789060,2019,其他网站,1,7500.0,10447,53
B789067,2019,小程序开发,1,1000.0,10448,104
B789070,2019,宣传册设计,1,9650.0,10449,98
B789133,2019,企业官网,1,4500.0,10450,32
B789145,2019,网站二次开发,1,1500.0,10451,199
B789148,2019,PPT设计,1,300.0,10452,13
B789149,2019,PPT设计,1,500.0,10453,13
B789150,2019,PPT设计,1,500.0,10454,13
B789151,2019,PPT设计,1,500.0,10455,13
B789152,2019,PPT设计,1,500.0,10456,13
B789159,2019,PPT设计,1,500.0,10457,13
B789160,2019,PPT设计,1,500.0,10458,13
B789161,2019,PPT设计,1,500.0,10459,13
B789162,2019,PPT设计,1,500.0,10460,13
B789163,2019,PPT设计,1,500.0,10461,13
B789174,2019,LOGO设计,1,1600.0,10462,11
B789175,2019,LOGO设计,1,1000.0,10463,11
B789176,2019,LOGO设计,1,1800.0,10464,11
B789179,2019,LOGO设计,1,1380.0,10465,11
B789180,2019,LOGO设计,1,1500.0,10466,11
B789181,2019,LOGO设计,1,1000.0,10467,11
B789182,2019,LOGO设计,1,1780.0,10468,11
B789184,2019,包装设计,1,800.0,10469,67
B789185,2019,包装设计,1,600.0,10470,67
B789189,2019,LOGO设计,1,900.0,10471,11
B789192,2019,LOGO设计,1,800.0,10472,11
B789193,2019,LOGO设计,1,1100.0,10473,11
B789194,2019,LOGO设计,1,900.0,10474,11
B789195,2019,LOGO设计,1,700.0,10475,11
B789220,2019,APP开发,1,8000.0,10476,3
B789255,2019,LOGO设计,1,38990.0,10477,11
B789261,2019,APP开发,1,4990.0,10478,3
B789278,2019,VI设计,1,8000.0,10479,15
B789355,2019,广告片/MV,1,22500.0,10480,112
B789394,2019,IT解决方案,1,1980.0,10481,10
B789395,2019,图片处理,1,1970.0,10482,88
B789397,2019,软件UI设计,1,1960.0,10483,217
B789409,2019,创意短视频,1,40000.0,10484,58
B789437,2019,VI设计,1,10800.0,10485,15
B789442,2019,APP开发,1,45619.0,10486,3
B789466,2019,LOGO设计,1,9989.0,10487,11
B789467,2019,LOGO设计,1,26800.0,10488,11
B789480,2019,企业官网,1,5000.0,10489,32
B789481,2019,店铺装修,1,20000.0,10490,119
B789511,2019,APP开发,1,14900.0,10491,3
B789513,2019,APP开发,1,44590.0,10492,3
B789520,2019,APP开发,1,49700.0,10493,3
B789524,2019,小程序开发,1,49999.0,10494,104
B789525,2019,小程序开发,1,27000.0,10495,104
B789533,2019,LOGO设计,1,1600.0,10496,11
B789534,2019,LOGO设计,1,1800.0,10497,11
B789536,2019,LOGO设计,1,1900.0,10498,11
B789537,2019,包装设计,1,600.0,10499,67
B789539,2019,LOGO设计,1,1700.0,10500,11
B789541,2019,LOGO设计,1,1500.0,10501,11
B789542,2019,LOGO设计,1,1800.0,10502,11
B789543,2019,LOGO设计,1,1600.0,10503,11
B789544,2019,LOGO设计,1,1380.0,10504,11
B789545,2019,LOGO设计,1,1680.0,10505,11
B789546,2019,LOGO设计,1,600.0,10506,11
B789547,2019,LOGO设计,1,800.0,10507,11
B789548,2019,包装设计,1,1300.0,10508,67
B789587,2019,LOGO设计,1,500.0,10509,11
B789598,2019,APP开发,1,2000.0,10510,3
B789610,2019,企业官网,1,20000.0,10511,32
B789622,2019,详情页设计,1,4000.0,10512,214
B789626,2019,详情页设计,1,8000.0,10513,214
B789680,2019,APP开发,1,30000.0,10514,3
B789687,2019,APP界面设计,1,1600.0,10515,5
B789695,2019,小程序开发,1,14000.0,10516,104
B789698,2019,VI设计,1,49000.0,10517,15
B789700,2019,LOGO设计,1,9600.0,10518,11
B789703,2019,APP开发,1,32000.0,10519,3
B789708,2019,LOGO设计,1,3000.0,10520,11
B789716,2019,小程序开发,1,7000.0,10521,104
B789722,2019,APP开发,1,39994.0,10522,3
B789739,2019,LOGO设计,1,1000.0,10523,11
B789754,2019,LOGO设计,1,4680.0,10524,11
B789765,2019,电商网站,1,16000.0,10525,183
B789767,2019,VI设计,1,1000.0,10526,15
B789778,2019,其他软件开发,1,49999.0,10527,56
B789779,2019,其他软件开发,1,20000.0,10528,56
B789783,2019,LOGO设计,1,1380.0,10529,11
B789784,2019,LOGO设计,1,1380.0,10530,11
B789787,2019,LOGO设计,1,1380.0,10531,11
B789788,2019,LOGO设计,1,1380.0,10532,11
B789789,2019,LOGO设计,1,1380.0,10533,11
B789790,2019,LOGO设计,1,1380.0,10534,11
B789791,2019,包装设计,1,800.0,10535,67
B789795,2019,LOGO设计,1,1380.0,10536,11
B789796,2019,LOGO设计,1,1380.0,10537,11
B789797,2019,LOGO设计,1,1380.0,10538,11
B789798,2019,LOGO设计,1,1350.0,10539,11
B789802,2019,卡通形象设计,1,1980.0,10540,70
B789804,2019,H5开发,1,1970.0,10541,8
B789805,2019,剪辑服务,1,1960.0,10542,62
B789809,2019,PPT设计,1,500.0,10543,13
B789810,2019,PPT设计,1,500.0,10544,13
B789811,2019,PPT设计,1,500.0,10545,13
B789812,2019,PPT设计,1,500.0,10546,13
B789813,2019,PPT设计,1,500.0,10547,13
B789819,2019,APP开发,1,30000.0,10548,3
B789824,2019,英语,1,37500.0,10549,206
B789825,2019,店铺装修,1,30000.0,10550,119
B789827,2019,PPT设计,1,300.0,10551,13
B789828,2019,PPT设计,1,500.0,10552,13
B789829,2019,PPT设计,1,500.0,10553,13
B789830,2019,PPT设计,1,500.0,10554,13
B789832,2019,PPT设计,1,500.0,10555,13
B789836,2019,LOGO设计,1,5500.0,10556,11
B789852,2019,APP开发,1,30000.0,10557,3
B789867,2019,LOGO设计,1,1380.0,10558,11
B789872,2019,LOGO设计,1,1380.0,10559,11
B789873,2019,LOGO设计,1,1380.0,10560,11
B789875,2019,LOGO设计,1,1380.0,10561,11
B789876,2019,包装设计,1,1600.0,10562,67
B789877,2019,LOGO设计,1,1380.0,10563,11
B789894,2019,APP开发,1,36500.0,10564,3
B789899,2019,企业宣传片,1,45000.0,10565,33
B789921,2019,APP开发,1,29001.0,10566,3
B789988,2019,海报设计,1,600.0,10567,167
B790005,2019,APP开发,1,25000.0,10568,3
B790009,2019,小程序开发,1,6500.0,10569,104
B790012,2019,APP开发,1,1200.0,10570,3
B790021,2019,测试服务,1,14000.0,10571,166
B790035,2019,详情页设计,1,1000.0,10572,214
B790036,2019,软件UI设计,1,8000.0,10573,217
B790041,2019,详情页设计,1,2000.0,10574,214
B790044,2019,详情页设计,1,3500.0,10575,214
B790051,2019,金融,1,20000.0,10576,226
B790054,2019,小程序开发,1,6000.0,10577,104
B790068,2019,VI设计,1,25000.0,10578,15
B790069,2019,VI设计,1,5000.0,10579,15
B790134,2019,APP开发,1,31000.0,10580,3
B790137,2019,APP开发,1,29956.0,10581,3
B790139,2019,APP开发,1,50000.0,10582,3
B790141,2019,金融,1,50000.0,10583,226
B790143,2019,APP开发,1,39985.0,10584,3
B790146,2019,金融,1,48000.0,10585,226
B790172,2019,APP开发,1,50000.0,10586,3
B790174,2019,APP开发,1,50000.0,10587,3
B790183,2019,小程序开发,1,39800.0,10588,104
B790185,2019,小程序开发,1,17900.0,10589,104
B790198,2019,APP开发,1,29999.0,10590,3
B790204,2019,LOGO设计,1,5000.0,10591,11
B790205,2019,LOGO设计,1,15001.0,10592,11
B790223,2019,APP开发,1,22000.0,10593,3
B790230,2019,其他软件开发,1,2400.0,10594,56
B790234,2019,APP开发,1,150.0,10595,3
B790235,2019,APP开发,1,40000.0,10596,3
B790241,2019,小程序开发,1,24000.0,10597,104
B790242,2019,APP开发,1,30000.0,10598,3
B790256,2019,企业官网,1,5000.0,10599,32
B790260,2019,海报设计,1,3980.0,10600,167
B790263,2019,小程序开发,1,1980.0,10601,104
B790270,2019,动画设计,1,1970.0,10602,66
B790271,2019,PPT设计,1,500.0,10603,13
B790272,2019,PPT设计,1,500.0,10604,13
B790274,2019,PPT设计,1,500.0,10605,13
B790275,2019,PPT设计,1,500.0,10606,13
B790279,2019,PPT设计,1,500.0,10607,13
B790288,2019,PPT设计,1,300.0,10608,13
B790289,2019,PPT设计,1,500.0,10609,13
B790291,2019,PPT设计,1,500.0,10610,13
B790292,2019,PPT设计,1,500.0,10611,13
B790293,2019,PPT设计,1,500.0,10612,13
B790295,2019,APP开发,1,23000.0,10613,3
B790296,2019,小程序开发,1,29000.0,10614,104
B790300,2019,APP开发,1,20000.0,10615,3
B790301,2019,APP开发,1,10000.0,10616,3
B790302,2019,APP开发,1,85000.0,10617,3
B790322,2019,APP开发,1,49999.0,10618,3
B790331,2019,LOGO设计,1,1000.0,10619,11
B790335,2019,APP开发,1,15221.0,10620,3
B790342,2019,小程序开发,1,28409.0,10621,104
B790390,2019,广告设计,1,15000.0,10622,114
B790394,2019,VI设计,1,38640.0,10623,15
B790401,2019,微信代运营,1,3800.0,10624,125
B790406,2019,宣传册设计,1,9680.0,10625,98
B790422,2019,宣传策划,1,2000.0,10626,100
B790438,2019,LOGO设计,1,10000.0,10627,11
B790457,2019,产品外观设计,1,4000.0,10628,28
B790472,2019,网站二次开发,1,3000.0,10629,199
B790517,2019,LOGO设计,1,150.0,10630,11
B790529,2019,APP开发,1,40000.0,10631,3
B790535,2019,LOGO设计,1,18004.0,10632,11
B790548,2019,APP开发,1,20000.0,10633,3
B790551,2019,APP开发,1,35000.0,10634,3
B790556,2019,三维动画,1,50000.0,10635,21
B790557,2019,项目策划,1,55000.0,10636,232
B790559,2019,宣传策划,1,45000.0,10637,100
B790561,2019,APP开发,1,30977.0,10638,3
B790572,2019,英语,1,27500.0,10639,206
B790580,2019,剪辑服务,1,1500.0,10640,62
B790586,2019,其他行业,1,6000.0,10641,54
B790588,2019,APP开发,1,50000.0,10642,3
B790630,2019,小程序开发,1,500.0,10643,104
B790637,2019,LOGO设计,1,50.0,10644,11
B790644,2019,小程序开发,1,40000.0,10645,104
B790645,2019,小程序开发,1,39999.0,10646,104
B790646,2019,创意短视频,1,20000.0,10647,58
B790647,2019,宣传册设计,1,50000.0,10648,98
B790649,2019,详情页设计,1,8000.0,10649,214
B790658,2019,旅游出行,1,33938.0,10650,151
B790662,2019,PPT设计,1,300.0,10651,13
B790663,2019,PPT设计,1,500.0,10652,13
B790664,2019,PPT设计,1,500.0,10653,13
B790666,2019,PPT设计,1,500.0,10654,13
B790667,2019,PPT设计,1,500.0,10655,13
B790671,2019,影视特效,1,1980.0,10656,123
B790674,2019,其他软件开发,1,1960.0,10657,56
B790675,2019,微信推广,1,5000.0,10658,127
B790676,2019,三维动画,1,1970.0,10659,21
B790677,2019,PPT设计,1,500.0,10660,13
B790678,2019,PPT设计,1,500.0,10661,13
B790679,2019,PPT设计,1,500.0,10662,13
B790680,2019,PPT设计,1,500.0,10663,13
B790682,2019,PPT设计,1,500.0,10664,13
B790691,2019,APP开发,1,32000.0,10665,3
B790692,2019,LOGO设计,1,36566.0,10666,11
B790694,2019,企业官网,1,22600.0,10667,32
B790696,2019,企业官网,1,33800.0,10668,32
B790699,2019,企业官网,1,39600.0,10669,32
B790700,2019,企业官网,1,45000.0,10670,32
B790703,2019,企业官网,1,48500.0,10671,32
B790706,2019,企业官网,1,40500.0,10672,32
B790733,2019,小程序开发,1,14400.0,10673,104
B790737,2019,其他软件开发,1,9600.0,10674,56
B790740,2019,LOGO设计,1,1380.0,10675,11
B790741,2019,LOGO设计,1,1380.0,10676,11
B790743,2019,LOGO设计,1,1380.0,10677,11
B790744,2019,LOGO设计,1,1380.0,10678,11
B790745,2019,LOGO设计,1,1380.0,10679,11
B790746,2019,LOGO设计,1,1380.0,10680,11
B790747,2019,LOGO设计,1,1380.0,10681,11
B790750,2019,LOGO设计,1,1380.0,10682,11
B790752,2019,LOGO设计,1,1380.0,10683,11
B790753,2019,LOGO设计,1,1380.0,10684,11
B790754,2019,LOGO设计,1,1380.0,10685,11
B790755,2019,LOGO设计,1,1380.0,10686,11
B790757,2019,小程序开发,1,9600.0,10687,104
B790759,2019,LOGO设计,1,1380.0,10688,11
B790760,2019,LOGO设计,1,1380.0,10689,11
B790761,2019,宣传册设计,1,600.0,10690,98
B790762,2019,LOGO设计,1,1380.0,10691,11
B790763,2019,LOGO设计,1,1380.0,10692,11
B790764,2019,LOGO设计,1,1380.0,10693,11
B790766,2019,LOGO设计,1,1380.0,10694,11
B790769,2019,小程序开发,1,14400.0,10695,104
B790834,2019,ERP系统,1,50000.0,10696,6
B790835,2019,ERP系统,1,50000.0,10697,6
B790836,2019,ERP系统,1,50000.0,10698,6
B790837,2019,宣传策划,1,10.0,10699,100
B790840,2019,彩页设计,1,1490.0,10700,121
B790859,2019,详情页设计,1,5600.0,10701,214
B790861,2019,详情页设计,1,9000.0,10702,214
B790874,2019,小程序开发,1,25000.0,10703,104
B790876,2019,APP开发,1,400.0,10704,3
B790879,2019,APP开发,1,16000.0,10705,3
B790882,2019,APP开发,1,35000.0,10706,3
B790905,2019,小程序开发,1,34800.0,10707,104
B790971,2019,APP开发,1,49900.0,10708,3
