designer,year,ability,order_count,total_amount,designer_idx,ability_idx
B987066,2022,展台展厅,1,100.0,567,94
B987067,2022,餐饮饮食,1,100.0,568,184
B987114,2022,定制开发,1,6105.0,569,82
B987123,2022,小程序开发,1,2500.0,570,90
B987133,2022,定制开发,1,40000.0,571,82
B987366,2022,APP开发,1,2000.0,572,4
B987471,2022,主图设计,1,500.0,573,21
B987497,2022,海报设计,1,1200.0,574,139
B987513,2022,前端开发,1,1200.0,575,46
B987581,2022,APP开发,1,1500.0,576,4
B987684,2022,VI设计,1,9000.0,577,16
B987689,2022,LOGO设计,1,700.0,578,12
B988046,2022,网站二次开发,1,1000.0,579,159
B988106,2022,主图设计,1,500.0,580,21
B988181,2022,小程序开发,1,400.0,581,90
B988182,2022,LOGO设计,1,4600.0,582,12
B988394,2022,LOGO设计,1,5000.0,583,12
B988511,2022,LOGO设计,1,800.0,584,12
B988552,2022,APP开发,1,55627.0,585,4
B988587,2022,响应式网站,1,1050.0,586,68
B988647,2022,其他软件开发,1,800.0,587,43
B988715,2022,图像识别,1,20000.0,588,76
B988767,2022,排版设计,1,7920.0,589,119
B988803,2022,LOGO设计,1,5000.0,590,12
B989114,2022,主图设计,1,270.0,591,21
B989266,2022,书籍装帧,1,10240.0,592,22
B989269,2022,包装设计,1,350.0,593,54
B989388,2022,企业官网,1,2000.0,594,30
B989471,2022,书籍装帧,1,500.0,595,22
B989498,2022,园林设计,1,1800.0,596,75
B989906,2022,包装设计,1,600.0,597,54
B989941,2022,定制开发,1,11000.0,598,82
B990083,2022,运维服务,1,22222.0,599,175
B990084,2022,运维服务,1,26666.0,600,175
B990127,2022,LOGO设计,1,5000.0,601,12
B990142,2022,其他软件开发,1,2000.0,602,43
B990153,2022,海报设计,1,1200.0,603,139
B990164,2022,其他工具软件,1,500.0,604,39
B990216,2022,小程序开发,1,2000.0,605,90
B990389,2022,其他软件开发,1,8000.0,606,43
B990419,2022,手机网站,1,900.0,607,114
B990462,2022,APP开发,1,4000.0,608,4
B990496,2022,产品外观设计,1,250.0,609,26
B990556,2022,画册设计,1,5120.0,610,152
B990610,2022,其他工具软件,1,3500.0,611,39
B990654,2022,响应式网站,1,1200.0,612,68
B990831,2022,商城建设,1,6000.0,613,72
B990877,2022,APP开发,1,30000.0,614,4
B990880,2022,小程序开发,1,5000.0,615,90
B990918,2022,其他软件开发,1,3000.0,616,43
B990957,2022,VI设计,1,1000.0,617,16
B991138,2022,APP开发,1,15000.0,618,4
B991181,2022,画册设计,1,1000.0,619,152
B991213,2022,公众号推广,1,1000.0,620,32
B991231,2022,APP开发,1,1000.0,621,4
B991248,2022,包装设计,1,200.0,622,54
B991267,2022,网站UI设计,1,300.0,623,158
B991285,2022,PPT设计,1,990.0,624,14
B991352,2022,彩页设计,1,5440.0,625,106
B991400,2022,定制开发,1,1500.0,626,82
B991472,2022,前端开发,1,1500.0,627,46
B991535,2022,网站UI设计,1,2500.0,628,158
B991667,2022,详情页设计,1,425.0,629,170
B991671,2022,海报设计,1,100.0,630,139
B991813,2022,H5设计,1,500.0,631,10
B991826,2022,VI设计,1,9168.0,632,16
B991899,2022,APP开发,1,6000.0,633,4
B992016,2022,后期制作,1,100.0,634,62
B992152,2022,定制开发,1,8000.0,635,82
B992180,2022,定制开发,1,35000.0,636,82
B992192,2022,产品外观设计,1,3000.0,637,26
B992214,2022,手机网站,1,4300.0,638,114
B992244,2022,网站二次开发,1,5000.0,639,159
B992249,2022,网站二次开发,1,3000.0,640,159
B992305,2022,彩页设计,1,8448.0,641,106
B992406,2022,LOGO设计,1,4980.0,642,12
B992562,2022,小程序开发,1,6000.0,643,90
B992577,2022,响应式网站,1,380.0,644,68
B992605,2022,小程序开发,1,150.0,645,90
B992707,2022,软件UI设计,1,2000.0,646,173
B992879,2022,LOGO设计,1,3500.0,647,12
B992977,2022,APP开发,1,20000.0,648,4
B993076,2022,LOGO设计,1,75.0,649,12
B993259,2022,APP开发,1,15000.0,650,4
B993274,2022,包装设计,1,1200.0,651,54
B993508,2022,详情页设计,1,75.0,652,170
B993542,2022,企业宣传片,1,1000.0,653,31
B993604,2022,网站UI设计,1,600.0,654,158
B993606,2022,网站UI设计,1,600.0,655,158
B993699,2022,其他工具软件,1,4000.0,656,39
B993872,2022,运维服务,1,3100.0,657,175
B993992,2022,脚本开发,1,600.0,658,163
B993993,2022,宣传册设计,1,800.0,659,84
B994007,2022,手游开发,1,12000.0,660,115
B994011,2022,LOGO设计,1,500.0,661,12
B994140,2022,其他工业设计,1,300.0,662,38
B994227,2022,APP开发,1,4800.0,663,4
B994299,2022,彩页设计,1,7680.0,664,106
B994380,2022,运维服务,1,49999.0,665,175
B994439,2022,其他工业设计,1,100.0,666,38
B994468,2022,书籍装帧,1,9900.0,667,22
B994567,2022,运维服务,1,9999.0,668,175
B994609,2022,LOGO设计,1,5000.0,669,12
B994629,2022,网站UI设计,1,500.0,670,158
B994636,2022,数据采集,1,800.0,671,124
B994651,2022,商城建设,1,40000.0,672,72
B994702,2022,详情页设计,1,30.0,673,170
B994708,2022,宣传册设计,1,5632.0,674,84
B994774,2022,定制开发,1,4000.0,675,82
B994841,2022,包装设计,1,500.0,676,54
B994856,2022,LOGO设计,1,2000.0,677,12
B994892,2022,LOGO设计,1,3600.0,678,12
B995065,2022,其他管理软件,1,25000.0,679,41
B995089,2022,包装设计,1,6000.0,680,54
B995171,2022,书籍装帧,1,8500.0,681,22
B995191,2022,响应式网站,1,300.0,682,68
B995195,2022,包装设计,1,500.0,683,54
B995214,2022,3D建模,1,500.0,684,1
B995220,2022,VI设计,1,13800.0,685,16
B995256,2022,园林设计,1,150.0,686,75
B995278,2022,LOGO设计,1,1800.0,687,12
B995308,2022,宣传册设计,1,1000.0,688,84
B995318,2022,包装设计,1,100.0,689,54
B995319,2022,其他工业设计,1,100.0,690,38
B995352,2022,响应式网站,1,50.0,691,68
B995357,2022,其他软件开发,1,2500.0,692,43
B995405,2022,响应式网站,1,300.0,693,68
B995653,2022,其他软件开发,1,10000.0,694,43
B995695,2022,LOGO设计,1,350.0,695,12
B995725,2022,LOGO设计,1,345.0,696,12
B995733,2022,包装设计,1,5850.0,697,54
B995772,2022,包装设计,1,700.0,698,54
B995872,2022,H5开发,1,2000.0,699,9
B995898,2022,其他软件开发,1,20000.0,700,43
B996097,2022,详情页设计,1,200.0,701,170
B996375,2022,手游开发,1,5000.0,702,115
B996386,2022,手游开发,1,30000.0,703,115
B996415,2022,海报设计,1,2400.0,704,139
B996416,2022,LOGO设计,1,1000.0,705,12
B996444,2022,彩页设计,1,3600.0,706,106
B996476,2022,手机网站,1,700.0,707,114
B996488,2022,定制开发,1,3000.0,708,82
B996492,2022,网站二次开发,1,1500.0,709,159
B996587,2022,APP开发,1,5000.0,710,4
B996643,2022,APP开发,1,5000.0,711,4
B996802,2022,VI设计,1,9680.0,712,16
B996810,2022,企业官网,1,300.0,713,30
B996813,2022,排版设计,1,7656.0,714,119
B996893,2022,物联网,1,10400.0,715,146
B997036,2022,其他软件开发,1,10000.0,716,43
B997060,2022,采集工具,1,14500.0,717,176
B997082,2022,小程序开发,1,800.0,718,90
B997400,2022,其他软件开发,1,6000.0,719,43
B997581,2022,脚本开发,1,10000.0,720,163
B997670,2022,包装设计,1,1000.0,721,54
B997676,2022,企业宣传片,1,43250.0,722,31
B997681,2022,其他网站,1,38000.0,723,42
B997759,2022,其他软件开发,1,6000.0,724,43
B997767,2022,APP开发,1,10000.0,725,4
B997871,2022,定制开发,1,4000.0,726,82
B997893,2022,采集工具,1,4000.0,727,176
B998094,2022,网站UI设计,1,1200.0,728,158
B998099,2022,软件UI设计,1,2000.0,729,173
B998140,2022,APP开发,1,2000.0,730,4
B998141,2022,后端开发,1,5000.0,731,63
B998179,2022,小程序开发,1,7000.0,732,90
B998228,2022,其他软件开发,1,8000.0,733,43
B998234,2022,企业官网,1,1230.0,734,30
B998573,2022,APP开发,1,800.0,735,4
B998574,2022,网站UI设计,1,1200.0,736,158
B998769,2022,分销管理软件,1,30000.0,737,44
B998956,2022,其他软件开发,1,1800.0,738,43
B998967,2022,小程序开发,1,3000.0,739,90
B999010,2022,定制开发,1,14680.0,740,82
B999076,2022,宣传策划,1,200.0,741,86
B999088,2022,包装设计,1,1200.0,742,54
B999116,2022,其他网站,1,12000.0,743,42
B999213,2022,LOGO设计,1,3980.0,744,12
B999223,2022,财务管理系统,1,32011.0,745,171
B999231,2022,小程序开发,1,3500.0,746,90
B999233,2022,包装设计,1,400.0,747,54
B999238,2022,VI设计,1,19680.0,748,16
B999278,2022,彩页设计,1,9600.0,749,106
B999381,2022,排版设计,1,5450.0,750,119
B999458,2022,LOGO设计,1,6000.0,751,12
B999519,2022,运维服务,1,22222.0,752,175
B999520,2022,IT解决方案,1,40000.0,753,11
B999540,2022,网站二次开发,1,1500.0,754,159
B999572,2022,定制开发,1,3000.0,755,82
B999634,2022,小程序开发,1,3000.0,756,90
B999779,2022,包装设计,1,5880.0,757,54
B999786,2022,三维动画,1,16800.0,758,19
B999789,2022,APP界面设计,1,350.0,759,6
B999871,2022,海报设计,1,1200.0,760,139
B999937,2022,定制开发,1,3000.0,761,82
BOMUNI工作室,2022,VI设计,1,2000.0,762,16
BOMUNI工作室,2022,企业宣传片,1,2500.0,762,31
B任务编号：1000295,2022,问卷调查,1,900.0,763,179
B任务编号：1001045,2022,APP推广,1,500.0,764,5
B任务编号：1001396,2022,APP推广,1,500.0,765,5
B任务编号：1001834,2022,微信推广,1,500.0,766,112
B任务编号：1002889,2022,APP推广,1,1533.0,767,5
B任务编号：1003135,2022,微信推广,2,1000.0,768,112
B任务编号：1003663,2022,网络接单,1,1008.0,769,161
B任务编号：1003775,2022,网络接单,1,1026.0,770,161
B任务编号：1003802,2022,网络接单,1,1098.0,771,161
B任务编号：1003838,2022,网络接单,1,1557.0,772,161
B任务编号：1003856,2022,网络接单,1,1638.0,773,161
B任务编号：1004340,2022,网络接单,1,1737.0,774,161
B任务编号：1004393,2022,网络接单,1,1818.0,775,161
B任务编号：1004425,2022,APP推广,2,1000.0,776,5
B任务编号：1004740,2022,网络接单,1,2277.0,777,161
B任务编号：1004806,2022,网络接单,1,2358.0,778,161
B任务编号：1005854,2022,APP推广,2,1000.0,779,5
B任务编号：1006100,2022,网络接单,1,1017.0,780,161
B任务编号：1006176,2022,APP推广,2,2214.0,781,5
B任务编号：1006550,2022,APP推广,1,1116.0,782,5
B任务编号：1006677,2022,APP推广,1,1125.0,783,5
B任务编号：1006690,2022,APP推广,1,1535.0,784,5
B任务编号：1006911,2022,APP推广,1,500.0,785,5
B任务编号：1007265,2022,APP推广,1,500.0,786,5
B任务编号：1007764,2022,APP推广,1,1515.0,787,5
B任务编号：1008042,2022,APP推广,1,2070.0,788,5
B任务编号：1008113,2022,新媒体营销,1,650.0,789,127
B任务编号：1008133,2022,APP推广,1,2151.0,790,5
B任务编号：1008479,2022,微信推广,1,500.0,791,112
B任务编号：1008558,2022,APP推广,1,1584.0,792,5
B任务编号：1008598,2022,APP推广,1,1602.0,793,5
B任务编号：1009151,2022,APP推广,1,1584.0,794,5
B任务编号：1009204,2022,APP推广,1,1602.0,795,5
B任务编号：1009438,2022,APP推广,1,1971.0,796,5
B任务编号：1009458,2022,APP推广,1,1989.0,797,5
B任务编号：1009546,2022,APP推广,1,500.0,798,5
B任务编号：1009738,2022,APP推广,1,600.0,799,5
B任务编号：1010134,2022,APP推广,1,600.0,800,5
B任务编号：1010623,2022,APP推广,1,800.0,801,5
B任务编号：1011749,2022,APP推广,1,1115.0,802,5
B任务编号：1012018,2022,网络接单,1,1089.0,803,161
B任务编号：1012114,2022,网络接单,1,9216.0,804,161
B任务编号：1012239,2022,网络接单,1,9297.0,805,161
B任务编号：1012353,2022,网络接单,1,1098.0,806,161
B任务编号：1012385,2022,APP推广,1,1287.0,807,5
B任务编号：1012649,2022,APP推广,1,1296.0,808,5
B任务编号：1013459,2022,网络接单,1,9995.0,809,161
B任务编号：1013590,2022,APP推广,1,1314.0,810,5
B任务编号：1013606,2022,网络接单,1,545.0,811,161
B任务编号：1013868,2022,网络接单,1,9765.0,812,161
B任务编号：1013978,2022,网络接单,1,9846.0,813,161
B任务编号：1014720,2022,APP推广,1,1683.0,814,5
B任务编号：1014821,2022,APP推广,1,1701.0,815,5
B任务编号：1014851,2022,APP推广,1,1515.0,816,5
B任务编号：1014988,2022,APP推广,1,500.0,817,5
B任务编号：1015345,2022,APP推广,1,1287.0,818,5
B任务编号：1015382,2022,APP推广,1,1314.0,819,5
B任务编号：1015404,2022,APP推广,1,1323.0,820,5
B任务编号：1015447,2022,APP推广,1,1341.0,821,5
B任务编号：1017080,2022,微信推广,1,500.0,822,112
B任务编号：1017517,2022,问卷调查,1,750.0,823,179
B任务编号：1017771,2022,网络接单,1,1323.0,824,161
B任务编号：1017863,2022,网络接单,1,1422.0,825,161
B任务编号：1017939,2022,网络接单,1,1341.0,826,161
B任务编号：1017968,2022,网络接单,1,1800.0,827,161
B任务编号：1017981,2022,网络接单,1,1818.0,828,161
B任务编号：1018155,2022,网络接单,1,1827.0,829,161
B任务编号：1018330,2022,网络接单,1,10098.0,830,161
B任务编号：1018780,2022,网络接单,1,10467.0,831,161
B任务编号：1018861,2022,网络接单,1,10485.0,832,161
B任务编号：1018881,2022,APP推广,1,1620.0,833,5
B任务编号：1019221,2022,网络接单,1,504.0,834,161
B任务编号：1019268,2022,APP推广,1,1515.0,835,5
B任务编号：1019405,2022,APP推广,1,500.0,836,5
B任务编号：1020519,2022,APP推广,1,10070.0,837,5
B任务编号：1020859,2022,APP推广,1,1890.0,838,5
B任务编号：1020938,2022,APP推广,1,1895.0,839,5
B任务编号：1021138,2022,APP推广,1,10287.0,840,5
B任务编号：1021837,2022,网络接单,1,1926.0,841,161
B任务编号：1021850,2022,网络接单,1,1998.0,842,161
B任务编号：1022040,2022,APP推广,1,10296.0,843,5
B任务编号：1022166,2022,APP推广,1,10305.0,844,5
B任务编号：1022192,2022,APP推广,1,10764.0,845,5
B任务编号：1022197,2022,APP推广,1,10773.0,846,5
B任务编号：1024967,2022,APP推广,1,800.0,847,5
B任务编号：1025056,2022,APP推广,1,3000.0,848,5
B任务编号：1025108,2022,APP推广,1,1008.0,849,5
B任务编号：1025144,2022,APP推广,1,1107.0,850,5
B任务编号：1025198,2022,APP推广,1,1215.0,851,5
B任务编号：1025202,2022,APP推广,1,2020.0,852,5
B任务编号：1025539,2022,APP推广,1,1494.0,853,5
B任务编号：1025892,2022,小程序推广,1,800.0,854,91
B任务编号：1025969,2022,APP推广,1,500.0,855,5
B任务编号：1026162,2022,APP推广,1,1692.0,856,5
B任务编号：1026182,2022,APP推广,1,1701.0,857,5
B任务编号：977722,2022,APP推广,1,1233.0,858,5
B任务编号：978051,2022,APP推广,1,1850.0,859,5
B任务编号：978129,2022,问卷调查,1,600.0,860,179
B任务编号：978199,2022,APP推广,1,1565.0,861,5
B任务编号：978295,2022,网络接单,1,1080.0,862,161
B任务编号：978461,2022,APP推广,1,1515.0,863,5
B任务编号：978970,2022,APP推广,1,1260.0,864,5
B任务编号：979264,2022,网络接单,1,500.0,865,161
B任务编号：979304,2022,生日祝福,1,500.0,866,148
B任务编号：979786,2022,APP推广,1,1565.0,867,5
B任务编号：979838,2022,微信代运营,1,500.0,868,110
B任务编号：980277,2022,问卷调查,1,500.0,869,179
B任务编号：980346,2022,产品卖点,1,1000.0,870,24
B任务编号：980625,2022,APP推广,1,1233.0,871,5
B任务编号：980997,2022,APP推广,1,1155.0,872,5
B任务编号：981046,2022,APP推广,1,510.0,873,5
B任务编号：981164,2022,APP推广,1,2070.0,874,5
B任务编号：981284,2022,APP推广,1,1533.0,875,5
B任务编号：981771,2022,APP推广,1,504.0,876,5
B任务编号：981832,2022,问卷调查,1,500.0,877,179
B任务编号：981846,2022,APP推广,1,501.0,878,5
B任务编号：981859,2022,APP推广,1,1863.0,879,5
B任务编号：981906,2022,网络接单,1,1080.0,880,161
B任务编号：981957,2022,APP推广,1,560.0,881,5
B任务编号：982033,2022,APP推广,1,500.0,882,5
B任务编号：982035,2022,APP推广,1,500.0,883,5
B任务编号：982080,2022,APP推广,1,1000.0,884,5
B任务编号：982109,2022,APP推广,1,1233.0,885,5
B任务编号：982182,2022,APP推广,1,600.0,886,5
B任务编号：982198,2022,网络接单,1,4149.0,887,161
B任务编号：982410,2022,APP推广,1,500.0,888,5
B任务编号：982442,2022,网络接单,1,600.0,889,161
B任务编号：982521,2022,问卷调查,1,500.0,890,179
B任务编号：982732,2022,APP推广,1,600.0,891,5
B任务编号：982891,2022,小程序推广,1,500.0,892,91
B任务编号：982944,2022,网络接单,1,1575.0,893,161
B任务编号：983619,2022,网络接单,1,600.0,894,161
B任务编号：983882,2022,APP推广,1,500.0,895,5
B任务编号：984447,2022,小程序推广,1,500.0,896,91
B任务编号：985189,2022,APP推广,1,500.0,897,5
B任务编号：985205,2022,APP推广,1,1694.0,898,5
B任务编号：985819,2022,APP推广,1,500.0,899,5
B任务编号：986045,2022,网络接单,1,500.0,900,161
B任务编号：986392,2022,APP推广,1,8073.0,901,5
B任务编号：986583,2022,APP推广,1,1533.0,902,5
B任务编号：986990,2022,APP推广,1,501.0,903,5
B任务编号：987292,2022,APP推广,1,1833.0,904,5
B任务编号：988198,2022,网络接单,1,5175.0,905,161
B任务编号：988719,2022,APP推广,1,500.0,906,5
B任务编号：989025,2022,APP推广,1,8469.0,907,5
B任务编号：989103,2022,网络接单,1,5310.0,908,161
B任务编号：989653,2022,网络接单,1,603.0,909,161
B任务编号：990121,2022,APP推广,1,612.0,910,5
B任务编号：990545,2022,APP推广,1,500.0,911,5
B任务编号：990721,2022,APP推广,1,510.0,912,5
B任务编号：990769,2022,APP开发,1,501.0,913,4
B任务编号：990960,2022,网络接单,1,500.0,914,161
B任务编号：991130,2022,网络接单,1,603.0,915,161
B任务编号：991235,2022,APP推广,1,504.0,916,5
B任务编号：991238,2022,APP推广,1,1833.0,917,5
B任务编号：991922,2022,APP推广,1,500.0,918,5
B任务编号：992143,2022,网络接单,1,1017.0,919,161
B任务编号：992400,2022,APP推广,1,8550.0,920,5
B任务编号：992968,2022,APP推广,1,2013.0,921,5
B任务编号：993093,2022,APP推广,1,8712.0,922,5
B任务编号：993123,2022,APP推广,1,8703.0,923,5
B任务编号：993209,2022,网络接单,1,1422.0,924,161
B任务编号：993313,2022,网络接单,1,1458.0,925,161
B任务编号：993850,2022,网络接单,1,720.0,926,161
B任务编号：994644,2022,网络接单,1,500.0,927,161
B任务编号：994650,2022,网络接单,1,2529.0,928,161
B任务编号：994695,2022,问卷调查,1,1000.0,929,179
B任务编号：994847,2022,网络接单,1,621.0,930,161
B任务编号：995062,2022,网络接单,1,1503.0,931,161
B任务编号：995178,2022,网络接单,1,1593.0,932,161
B任务编号：995198,2022,网络接单,1,1980.0,933,161
B任务编号：995213,2022,网络接单,1,2061.0,934,161
B任务编号：996549,2022,APP推广,1,1008.0,935,5
B任务编号：996569,2022,APP推广,1,540.0,936,5
B任务编号：996628,2022,网络接单,1,1017.0,937,161
B任务编号：996664,2022,网络接单,1,2610.0,938,161
B任务编号：996798,2022,网络接单,1,3177.0,939,161
B任务编号：996832,2022,网络接单,1,3258.0,940,161
B任务编号：996996,2022,网络接单,1,3717.0,941,161
B任务编号：997019,2022,网络接单,1,3780.0,942,161
B任务编号：997598,2022,APP推广,1,500.0,943,5
B任务编号：997599,2022,APP推广,1,500.0,944,5
B任务编号：997707,2022,网络接单,1,549.0,945,161
B任务编号：998317,2022,APP推广,1,1355.0,946,5
B任务编号：998329,2022,APP推广,1,1473.0,947,5
B任务编号：998428,2022,APP推广,1,1400.0,948,5
B任务编号：998622,2022,网络接单,1,500.0,949,161
B任务编号：999083,2022,APP推广,1,540.0,950,5
B任务编号：999485,2022,APP推广,1,3654.0,951,5
B任务编号：999768,2022,APP推广,1,3699.0,952,5
CH1009,2022,品牌起名,1,100.0,953,67
DF室内设计工作室,2022,效果图设计,1,500.0,954,121
DF室内设计工作室,2022,软装设计,1,500.0,954,174
DongHuanzhang,2022,宝宝起名,1,100.0,955,83
GA Studio,2022,LOGO设计,2,1800.0,956,12
Graceacc,2022,公司起名,1,100.0,957,34
Hito003,2022,成人起名,1,150.0,958,113
Huqin,2022,品牌起名,1,100.0,959,67
Infinity Ink,2022,产品外观设计,1,6800.0,960,26
JY丶设计,2022,展示设计,1,300.0,961,96
KIN RABBIT,2022,LOGO设计,12,8808.0,962,12
Karmas,2022,品牌起名,2,200.0,963,67
Lemon先生,2022,机械设备,1,2400.0,964,134
Long_,2022,标签设计,1,300.0,965,135
LytheIzard,2022,公司起名,2,2400.0,966,34
MIO视觉艺术,2022,包装设计,1,1200.0,967,54
MIO视觉艺术,2022,名片设计,1,300.0,967,61
NBee,2022,APP界面设计,1,200.0,968,6
NBee,2022,前端开发,1,300.0,968,46
NBee,2022,网站二次开发,1,1300.0,968,159
RNAVision,2022,公司起名,1,100.0,969,34
Samatha,2022,品牌起名,2,200.0,970,67
Samatha,2022,广告策划,1,100.0,970,100
Sodawei,2022,卡通形象设计,1,5000.0,971,57
TA一个世界一个家原创,2022,品牌起名,1,100.0,972,67
TL诚信工作室,2022,小程序开发,1,100.0,973,90
U设空间,2022,LOGO设计,2,1500.0,974,12
VideoW Studio,2022,创意短视频,1,200.0,975,45
V谷一起科技,2022,3D建模,2,7000.0,976,1
Wlw789666,2022,品牌故事,1,480.0,977,65
YA Design,2022,LOGO设计,3,900.0,978,12
YA Design,2022,PPT设计,1,100.0,978,14
YA Design,2022,交互设计,1,200.0,978,23
YA Design,2022,产品外观设计,1,6000.0,978,26
YA Design,2022,包装设计,1,500.0,978,54
YYBD | 上海品牌与包装设计,2022,VI设计,1,3000.0,979,16
YYBD | 上海品牌与包装设计,2022,包装设计,6,3120.0,979,54
Yuan原野设计,2022,包装设计,1,500.0,980,54
ZYMi設計研究所,2022,门户网站,2,5000.0,981,178
a470690190,2022,网店取名,1,200.0,982,157
a7158798,2022,品牌起名,1,300.0,983,67
aqi688,2022,产品视频,1,2500.0,984,28
caijunxiong,2022,3D视频,1,4500.0,985,2
cappuccino8342,2022,吉祥物设计,1,1200.0,986,60
charles_zhang,2022,LOGO设计,1,1000.0,987,12
charles_zhang,2022,宣传单设计,1,300.0,987,85
chengart,2022,包装设计,1,800.0,988,54
chenliwen666的店铺,2022,抖音视频,1,1500.0,989,117
dbl_tomorrow,2022,LOGO设计,1,800.0,990,12
dixunren,2022,宝宝起名,1,200.0,991,83
hencongmingde,2022,产品卖点,1,1700.0,992,24
hudesign,2022,产品外观设计,1,2000.0,993,26
jimy工作室,2022,小程序开发,1,2000.0,994,90
k1539449197,2022,LOGO设计,1,500.0,995,12
k2056751938,2022,产品外观设计,1,1000.0,996,26
k6453208665,2022,品牌起名,1,500.0,997,67
k8708535283,2022,店铺/网店起名,1,300.0,998,102
ldkhy,2022,LOGO设计,4,3500.0,999,12
like工作室,2022,网店取名,1,300.0,1000,157
liudaniel,2022,LOGO设计,2,1000.0,1001,12
liudaniel,2022,包装设计,1,3600.0,1001,54
liudaniel,2022,广告策划,1,200.0,1001,100
mf13564196062,2022,品牌起名,1,100.0,1002,67
mf13579476856,2022,品牌起名,1,200.0,1003,67
mf13652837187,2022,品牌起名,1,320.0,1004,67
mf13652837187,2022,营销推广软文,1,150.0,1004,167
mf13835172285,2022,LOGO设计,1,800.0,1005,12
mf150****8882,2022,品牌起名,1,300.0,1006,67
mf15030112260,2022,LOGO设计,9,5106.0,1007,12
mf15030112260,2022,品牌起名,2,600.0,1007,67
mf15042574365,2022,LOGO设计,1,666.0,1008,12
mf15087728882,2022,品牌起名,3,800.0,1009,67
mf178****0453,2022,文学创作,1,500.0,1010,126
mf18723362286,2022,LOGO设计,1,500.0,1011,12
mtx521,2022,公司起名,1,100.0,1012,34
mtx521,2022,品牌起名,1,500.0,1012,67
mtx521,2022,广告策划,1,100.0,1012,100
muourenz,2022,礼品设计,1,500.0,1013,153
o58297f5c0728f,2022,品牌起名,1,600.0,1014,67
o5859e2d96a608,2022,抖音代运营,1,3500.0,1015,116
o58db696937dd9,2022,LOGO设计,1,4147.0,1016,12
o597717065ec38,2022,品牌起名,1,130.0,1017,67
o59cef7448266e,2022,品牌起名,1,500.0,1018,67
o59d2729d47bbf,2022,公司起名,1,100.0,1019,34
o59d2729d47bbf,2022,品牌起名,4,800.0,1019,67
o59d2729d47bbf,2022,宝宝起名,1,150.0,1019,83
o5be97ba53d3c0,2022,产品外观设计,1,1111.0,1020,26
o5c2c5b21d8532,2022,品牌起名,1,100.0,1021,67
o5c7290e5c69d0,2022,插画设计,1,300.0,1022,120
o5c8ef479acdf5,2022,品牌起名,1,100.0,1023,67
o5c9487d414973,2022,LOGO设计,1,1000.0,1024,12
o5d34069cab7b5,2022,品牌故事,1,139.0,1025,65
o5d34069cab7b5,2022,品牌起名,1,100.0,1025,67
o5d39e852c2fa0,2022,LOGO设计,1,888.0,1026,12
o5d6fccc45611d,2022,网店取名,1,100.0,1027,157
o5d91f8e99198b,2022,店铺/网店起名,1,200.0,1028,102
o5e0ed7a7049e7,2022,公司起名,1,100.0,1029,34
o5e0ed7a7049e7,2022,品牌起名,1,100.0,1029,67
o5e4c27036e2ee,2022,品牌起名,1,100.0,1030,67
o5e567eddd2042,2022,其他建筑设计,1,360.0,1031,40
o5e6201b3d534e,2022,品牌起名,2,1000.0,1032,67
o5ea00463c32af,2022,品牌起名,1,360.0,1033,67
o5ead27168aa3b,2022,海报设计,1,500.0,1034,139
o5ef2dd5ab616a,2022,宣传策划,1,100.0,1035,86
o5fc2bbf254f36,2022,公司起名,1,100.0,1036,34
o5fead8c890b0e,2022,公司起名,1,150.0,1037,34
o601292eb8c97a,2022,品牌故事,1,500.0,1038,65
o609bc49c00956,2022,宝宝起名,1,200.0,1039,83
o60a9df66b86b8,2022,LOGO设计,1,500.0,1040,12
o60ee5c95d80c4,2022,GIF动画,1,3000.0,1041,8
o60ee5c95d80c4,2022,VR/AR/MR,1,5000.0,1041,17
o61a986754a727,2022,LOGO设计,1,800.0,1042,12
o61c8761c824d3,2022,品牌起名,1,800.0,1043,67
o62230d9bd072a,2022,宝宝起名,1,100.0,1044,83
o6227f355a32a0,2022,项目策划,1,100.0,1045,181
o6242ccbcd955b,2022,广告策划,1,120.0,1046,100
o62b29b02afb4d,2022,店铺/网店起名,1,100.0,1047,102
o63025e334f946,2022,数据采集,1,200.0,1048,124
o63047f97def1e,2022,宣传策划,1,100.0,1049,86
o631078c2a4392,2022,品牌起名,1,300.0,1050,67
o632473fdcb9d7,2022,品牌起名,1,500.0,1051,67
ozwn499spehxzf,2022,VR/AR/MR,1,5000.0,1052,17
ozwn499spehxzf,2022,动画制作,1,3500.0,1052,52
ozwn499spehxzf,2022,小红书营销,1,4500.0,1052,92
p先生啊,2022,家居建材,1,500.0,1053,87
tomzhouwei,2022,LOGO设计,11,8220.0,1054,12
vick珍,2022,海报设计,2,1500.0,1055,139
v助利EoanV,2022,LOGO设计,1,680.0,1056,12
wow33的店铺,2022,LOGO设计,1,720.0,1057,12
wuwudo,2022,品牌起名,1,1200.0,1058,67
yue光宝盒,2022,品牌起名,1,100.0,1059,67
zzzzz设计,2022,LOGO设计,1,1200.0,1060,12
……飞黄腾达……,2022,其他软件开发,1,500.0,1061,43
一个小六,2022,公司起名,1,100.0,1062,34
一也,2022,LOGO设计,2,1000.0,1063,12
一位友好的哥谭市民,2022,宝宝起名,1,888.0,1064,83
一只飞飞鱼品牌设计,2022,LOGO设计,1,500.0,1065,12
一品专家,2022,品牌起名,2,400.0,1066,67
一品字蕴,2022,产品卖点,1,100.0,1067,24
