designer,year,ability,order_count,total_amount,designer_idx,ability_idx
B839363,2020,手游开发,1,41000.0,1771,136
B839364,2020,APP开发,1,500.0,1772,3
B839365,2020,直播,1,45000.0,1773,187
B839366,2020,直播,1,35000.0,1774,187
B839367,2020,电商,1,50000.0,1775,181
B839368,2020,ERP系统,1,50000.0,1776,6
B839371,2020,店铺装修,1,40000.0,1777,122
B839375,2020,广告设计,1,500.0,1778,117
B839376,2020,APP开发,1,9800.0,1779,3
B839379,2020,手游开发,1,5500.0,1780,136
B839380,2020,APP开发,1,17000.0,1781,3
B839384,2020,VI设计,1,9500.0,1782,17
B839407,2020,后端开发,1,1970.0,1783,83
B839409,2020,H5开发,1,1980.0,1784,8
B839426,2020,APP开发,1,23000.0,1785,3
B839434,2020,小程序开发,1,45000.0,1786,107
B839436,2020,LOGO设计,1,4880.0,1787,11
B839467,2020,LOGO设计,1,1000.0,1788,11
B839477,2020,网站UI设计,1,1000.0,1789,195
B839479,2020,微信开发,1,10000.0,1790,129
B839504,2020,APP开发,1,5000.0,1791,3
B839508,2020,企业官网,1,1000.0,1792,36
B839510,2020,小程序开发,1,5000.0,1793,107
B839517,2020,其他软件开发,1,4500.0,1794,61
B839527,2020,APP开发,1,60000.0,1795,3
B839535,2020,LOGO设计,1,5498.0,1796,11
B839536,2020,微信开发,1,8000.0,1797,129
B839538,2020,微信开发,1,8000.0,1798,129
B839539,2020,微信开发,1,8000.0,1799,129
B839540,2020,微信开发,1,9000.0,1800,129
B839541,2020,其他宣传品设计,1,2000.0,1801,52
B839542,2020,微信开发,1,3000.0,1802,129
B839544,2020,小程序开发,1,30000.0,1803,107
B839546,2020,微信开发,1,8000.0,1804,129
B839548,2020,其他软件开发,1,49710.0,1805,61
B839550,2020,机械设备,1,1500.0,1806,160
B839551,2020,微信开发,1,3000.0,1807,129
B839558,2020,LOGO设计,1,1000.0,1808,11
B839631,2020,APP开发,1,50000.0,1809,3
B839633,2020,商业提案,1,34750.0,1810,88
B839638,2020,APP开发,1,48000.0,1811,3
B839683,2020,软件UI设计,1,600.0,1812,214
B839684,2020,APP开发,1,12000.0,1813,3
B839692,2020,营销推广软文,1,1700.0,1814,204
B839693,2020,软件UI设计,1,1000.0,1815,214
B839718,2020,LOGO设计,1,1000.0,1816,11
B839721,2020,手机网站,1,1000.0,1817,135
B839745,2020,包装设计,1,4999.0,1818,73
B839756,2020,APP开发,1,20000.0,1819,3
B839759,2020,APP开发,1,10000.0,1820,3
B839772,2020,APP开发,1,12000.0,1821,3
B839784,2020,微信开发,1,6000.0,1822,129
B839786,2020,微信开发,1,7000.0,1823,129
B839788,2020,微信开发,1,9000.0,1824,129
B839789,2020,微信开发,1,50000.0,1825,129
B839790,2020,微信开发,1,50000.0,1826,129
B839793,2020,微信开发,1,50000.0,1827,129
B839796,2020,微信开发,1,50000.0,1828,129
B839797,2020,微信开发,1,50000.0,1829,129
B839802,2020,APP开发,1,11000.0,1830,3
B839816,2020,小程序开发,1,7000.0,1831,107
B839819,2020,小程序开发,1,13000.0,1832,107
B839850,2020,APP开发,1,30000.0,1833,3
B839874,2020,其他行业,1,5000.0,1834,59
B839891,2020,APP开发,1,110.0,1835,3
B839907,2020,机械设备,1,1700.0,1836,160
B839909,2020,微信推广,1,20000.0,1837,130
B839915,2020,企业官网,1,12000.0,1838,36
B839943,2020,小程序开发,1,8000.0,1839,107
B839952,2020,电商网站,1,23020.0,1840,182
B839953,2020,小程序开发,1,4800.0,1841,107
B839954,2020,小程序开发,1,29000.0,1842,107
B839958,2020,电商网站,1,20020.0,1843,182
B839961,2020,前端开发,1,1960.0,1844,66
B839964,2020,宣传单设计,1,1970.0,1845,102
B839966,2020,小程序开发,1,1980.0,1846,107
B839981,2020,电商网站,1,15300.0,1847,182
B840005,2020,LOGO设计,1,300.0,1848,11
B840006,2020,其他网站,1,6500.0,1849,58
B840007,2020,APP开发,1,18650.0,1850,3
B840009,2020,APP开发,1,19500.0,1851,3
B840015,2020,包装设计,1,6000.0,1852,73
B840016,2020,小程序开发,1,20000.0,1853,107
B840021,2020,包装设计,1,40000.0,1854,73
B840028,2020,口译,1,49000.0,1855,78
B840044,2020,后端开发,1,1960.0,1856,83
B840045,2020,剪辑服务,1,1980.0,1857,68
B840047,2020,H5开发,1,1970.0,1858,8
B840048,2020,小程序开发,1,10000.0,1859,107
B840049,2020,微信开发,1,8000.0,1860,129
B840052,2020,微信开发,1,8000.0,1861,129
B840053,2020,微信开发,1,8000.0,1862,129
B840055,2020,微信开发,1,8000.0,1863,129
B840057,2020,微信开发,1,3000.0,1864,129
B840059,2020,小程序开发,1,15000.0,1865,107
B840063,2020,其他家装服务,1,50000.0,1866,53
B840067,2020,APP开发,1,14870.0,1867,3
B840079,2020,LOGO设计,1,1200.0,1868,11
B840222,2020,教育教学,1,50000.0,1869,142
B840224,2020,教育教学,1,40000.0,1870,142
B840225,2020,教育教学,1,40000.0,1871,142
B840226,2020,教育教学,1,40000.0,1872,142
B840232,2020,品牌策划,1,2700.0,1873,86
B840238,2020,宣传策划,1,3600.0,1874,103
B840240,2020,微信推广,1,1800.0,1875,130
B840242,2020,APP开发,1,45000.0,1876,3
B840247,2020,网店推广,1,2800.0,1877,194
B840255,2020,品牌策划,1,3200.0,1878,86
B840261,2020,宣传策划,1,4200.0,1879,103
B840266,2020,品牌策划,1,2600.0,1880,86
B840271,2020,宣传策划,1,2900.0,1881,103
B840272,2020,通讯通信,1,15000.0,1882,219
B840279,2020,其他软件开发,1,18600.0,1883,61
B840285,2020,APP开发,1,8000.0,1884,3
B840295,2020,工程建筑,1,20000.0,1885,113
B840316,2020,FLASH制作,1,8000.0,1886,7
B840321,2020,电商网站,1,800.0,1887,182
B840324,2020,小程序开发,1,18000.0,1888,107
B840325,2020,小程序开发,1,10980.0,1889,107
B840331,2020,动漫角色设计,1,1980.0,1890,71
B840333,2020,小程序开发,1,1970.0,1891,107
B840339,2020,APP开发,1,45580.0,1892,3
B840347,2020,LOGO设计,1,10000.0,1893,11
B840348,2020,其他网站,1,200.0,1894,58
B840354,2020,电商网站,1,6800.0,1895,182
B840357,2020,电商网站,1,5496.0,1896,182
B840361,2020,产品原型设计,1,38400.0,1897,30
B840380,2020,OA系统,1,50000.0,1898,12
B840382,2020,OA系统,1,50000.0,1899,12
B840384,2020,OA系统,1,50000.0,1900,12
B840385,2020,OA系统,1,50000.0,1901,12
B840386,2020,OA系统,1,50000.0,1902,12
B840420,2020,其他设计,1,200.0,1903,60
B840426,2020,别墅设计,1,29500.0,1904,64
B840430,2020,教育场所,1,28800.0,1905,141
B840434,2020,电商网站,1,1750.0,1906,182
B840456,2020,小程序开发,1,3100.0,1907,107
B840459,2020,APP开发,1,33994.0,1908,3
B840484,2020,VI设计,1,5000.0,1909,17
B840485,2020,测试服务,1,13500.0,1910,168
B840493,2020,APP开发,1,49999.0,1911,3
B840494,2020,小程序开发,1,29999.0,1912,107
B840495,2020,其他行业,1,49999.0,1913,59
B840497,2020,教育教学,1,49999.0,1914,142
B840498,2020,其他人工智能,1,49999.0,1915,46
B840501,2020,小程序开发,1,49999.0,1916,107
B840506,2020,LOGO设计,1,5000.0,1917,11
B840512,2020,小程序开发,1,25000.0,1918,107
B840514,2020,口译,1,49800.0,1919,78
B840519,2020,LOGO设计,1,45000.0,1920,11
B840520,2020,APP开发,1,30000.0,1921,3
B840521,2020,APP开发,1,15000.0,1922,3
B840522,2020,小程序开发,1,5000.0,1923,107
B840527,2020,网站UI设计,1,900.0,1924,195
B840529,2020,LOGO设计,1,3400.0,1925,11
B840530,2020,小程序开发,1,13500.0,1926,107
B840533,2020,APP开发,1,28900.0,1927,3
B840558,2020,APP开发,1,10000.0,1928,3
B840576,2020,APP开发,1,50000.0,1929,3
B840581,2020,APP开发,1,39000.0,1930,3
B840584,2020,VI设计,1,30000.0,1931,17
B840595,2020,APP开发,1,25000.0,1932,3
B840605,2020,后端开发,1,1980.0,1933,83
B840606,2020,APP开发,1,28000.0,1934,3
B840607,2020,小程序开发,1,15000.0,1935,107
B840609,2020,影视特效,1,1970.0,1936,126
B840614,2020,微信推广,1,300.0,1937,130
B840623,2020,微信推广,1,50000.0,1938,130
B840624,2020,APP开发,1,50000.0,1939,3
B840628,2020,APP开发,1,30000.0,1940,3
B840636,2020,APP开发,1,9980.0,1941,3
B840638,2020,小程序开发,1,12000.0,1942,107
B840643,2020,小程序开发,1,9000.0,1943,107
B840645,2020,APP开发,1,2000.0,1944,3
B840662,2020,产品外观设计,1,1100.0,1945,31
B840709,2020,APP开发,1,800.0,1946,3
B840712,2020,其他工具软件,1,24000.0,1947,55
B840721,2020,APP开发,1,10000.0,1948,3
B840724,2020,排版设计,1,9800.0,1949,138
B840725,2020,其他软件开发,1,3000.0,1950,61
B840737,2020,APP开发,1,48000.0,1951,3
B840738,2020,专业代笔,1,1280.0,1952,25
B840739,2020,APP开发,1,49000.0,1953,3
B840746,2020,活动页设计,1,160.0,1954,167
B840758,2020,安全服务,1,500.0,1955,98
B840759,2020,插画设计,1,4500.0,1956,139
B840793,2020,小程序开发,1,46996.0,1957,107
B840795,2020,APP开发,1,40000.0,1958,3
B840797,2020,医疗健康,1,39999.0,1959,74
B840799,2020,APP开发,1,2000.0,1960,3
B840801,2020,小程序开发,1,20000.0,1961,107
B840815,2020,APP开发,1,50000.0,1962,3
B840819,2020,小程序开发,1,62000.0,1963,107
B840821,2020,LOGO设计,1,400.0,1964,11
B840822,2020,APP开发,1,30000.0,1965,3
B840823,2020,APP开发,1,50000.0,1966,3
B840824,2020,小程序开发,1,58000.0,1967,107
B840826,2020,APP开发,1,20000.0,1968,3
B840828,2020,小程序开发,1,40000.0,1969,107
B840836,2020,APP开发,1,25500.0,1970,3
B840843,2020,APP开发,1,30000.0,1971,3
B840870,2020,APP开发,1,2000.0,1972,3
B840875,2020,小程序开发,1,25300.0,1973,107
B840876,2020,小程序开发,1,10230.0,1974,107
B840904,2020,医疗健康,1,50000.0,1975,74
B840906,2020,医疗健康,1,50000.0,1976,74
B840907,2020,医疗健康,1,50000.0,1977,74
B840908,2020,医疗健康,1,20000.0,1978,74
B840909,2020,脚本开发,1,1980.0,1979,201
B840911,2020,宣传单设计,1,1970.0,1980,102
B840917,2020,企业官网,1,2000.0,1981,36
B840927,2020,小程序开发,1,1000.0,1982,107
B840933,2020,微信推广,1,218.0,1983,130
B840972,2020,其他软件开发,1,69990.0,1984,61
B841000,2020,APP开发,1,50000.0,1985,3
B841002,2020,APP开发,1,11000.0,1986,3
B841013,2020,其他软件开发,1,50000.0,1987,61
B841014,2020,其他软件开发,1,50000.0,1988,61
B841016,2020,APP开发,1,50000.0,1989,3
B841017,2020,其他软件开发,1,50000.0,1990,61
B841018,2020,其他软件开发,1,50000.0,1991,61
B841046,2020,APP开发,1,30000.0,1992,3
B841061,2020,包装设计,1,400.0,1993,73
B841063,2020,LOGO设计,1,299.0,1994,11
B841066,2020,网站二次开发,1,3500.0,1995,196
B841072,2020,酒店宾馆,1,24500.0,1996,222
B841073,2020,别墅设计,1,26000.0,1997,64
B841079,2020,广告设计,1,40000.0,1998,117
B841112,2020,其他行业,1,900.0,1999,59
B841117,2020,软文发布,1,50000.0,2000,215
B841119,2020,品牌策划,1,4500.0,2001,86
B841123,2020,宣传策划,1,2300.0,2002,103
B841124,2020,APP开发,1,40000.0,2003,3
B841125,2020,APP开发,1,40000.0,2004,3
B841127,2020,APP开发,1,30000.0,2005,3
B841132,2020,小程序开发,1,18000.0,2006,107
B841133,2020,LOGO设计,1,6020.0,2007,11
B841134,2020,APP开发,1,25000.0,2008,3
B841137,2020,APP开发,1,47600.0,2009,3
B841138,2020,LOGO设计,1,48976.0,2010,11
B841139,2020,其他行业,1,900.0,2011,59
B841140,2020,口译,1,49500.0,2012,78
B841144,2020,微信推广,1,3300.0,2013,130
B841145,2020,其他行业,1,900.0,2014,59
B841150,2020,网店推广,1,4800.0,2015,194
B841156,2020,其他行业,1,850.0,2016,59
B841157,2020,品牌策划,1,2500.0,2017,86
B841163,2020,宣传策划,1,3300.0,2018,103
B841171,2020,品牌策划,1,1800.0,2019,86
B841174,2020,其他行业,1,950.0,2020,59
B841175,2020,APP开发,1,30000.0,2021,3
B841183,2020,微信推广,1,2500.0,2022,130
B841191,2020,其他行业,1,30000.0,2023,59
B841201,2020,手游开发,1,75000.0,2024,136
B841228,2020,前端开发,1,1980.0,2025,66
B841231,2020,后端开发,1,1970.0,2026,83
B841235,2020,产品外观设计,1,1100.0,2027,31
B841236,2020,手游开发,1,5000.0,2028,136
B841237,2020,企业官网,1,19997.0,2029,36
B841252,2020,产品原型设计,1,16100.0,2030,30
B841253,2020,APP开发,1,35000.0,2031,3
B841286,2020,LOGO设计,1,1800.0,2032,11
B841399,2020,APP开发,1,1500.0,2033,3
B841403,2020,活动策划,1,30000.0,2034,166
B841414,2020,商业贸易,1,50000.0,2035,90
B841416,2020,商业贸易,1,50000.0,2036,90
B841421,2020,商业贸易,1,50000.0,2037,90
B841422,2020,商业贸易,1,20000.0,2038,90
B841430,2020,网站二次开发,1,48000.0,2039,196
B841431,2020,微信推广,1,690.0,2040,130
B841472,2020,微信开发,1,1600.0,2041,129
B841484,2020,小程序开发,1,12000.0,2042,107
B841494,2020,小程序开发,1,3500.0,2043,107
B841510,2020,小程序开发,1,5000.0,2044,107
B841526,2020,网站UI设计,1,7599.0,2045,195
B841527,2020,网站UI设计,1,11009.0,2046,195
B841529,2020,网站UI设计,1,999.0,2047,195
B841530,2020,网站UI设计,1,999.0,2048,195
B841532,2020,网站UI设计,1,999.0,2049,195
B841534,2020,网站UI设计,1,999.0,2050,195
B841535,2020,网站UI设计,1,999.0,2051,195
B841536,2020,网站UI设计,1,999.0,2052,195
B841537,2020,网站UI设计,1,999.0,2053,195
B841538,2020,网站UI设计,1,999.0,2054,195
B841586,2020,APP开发,1,1200.0,2055,3
B841597,2020,通讯聊天,1,49999.0,2056,218
B841598,2020,小程序开发,1,29999.0,2057,107
B841605,2020,宣传册设计,1,200.0,2058,101
B841609,2020,小程序开发,1,11000.0,2059,107
B841627,2020,小程序开发,1,40000.0,2060,107
B841630,2020,书籍装帧,1,9600.0,2061,27
B841632,2020,小程序开发,1,40000.0,2062,107
B841634,2020,小程序开发,1,75000.0,2063,107
B841636,2020,小程序开发,1,75000.0,2064,107
B841637,2020,小程序开发,1,80310.0,2065,107
B841638,2020,小程序开发,1,79790.0,2066,107
B841649,2020,LOGO设计,1,1500.0,2067,11
B841681,2020,包装设计,1,200.0,2068,73
B841682,2020,其他软件开发,1,2000.0,2069,61
B841686,2020,APP开发,1,35000.0,2070,3
B841727,2020,APP开发,1,41250.0,2071,3
B841728,2020,APP开发,1,18680.0,2072,3
B841755,2020,包装设计,1,2999.0,2073,73
B841761,2020,APP开发,1,30000.0,2074,3
B841767,2020,小程序开发,1,10000.0,2075,107
B841770,2020,前端开发,1,1960.0,2076,66
B841773,2020,动漫角色设计,1,1980.0,2077,71
B841789,2020,小程序开发,1,1000.0,2078,107
B841791,2020,小程序开发,1,1970.0,2079,107
B841796,2020,小程序开发,1,8000.0,2080,107
B841799,2020,微信推广,1,400.0,2081,130
B841841,2020,微信推广,1,2800.0,2082,130
B841843,2020,宣传策划,1,1800.0,2083,103
B841847,2020,宣传策划,1,4800.0,2084,103
B841852,2020,品牌策划,1,3500.0,2085,86
B841854,2020,宣传策划,1,4500.0,2086,103
B841858,2020,APP开发,1,1600.0,2087,3
B841868,2020,宣传策划,1,3200.0,2088,103
B841870,2020,APP开发,1,1000.0,2089,3
B841871,2020,微信推广,1,2800.0,2090,130
B841872,2020,宣传策划,1,2400.0,2091,103
B841897,2020,LOGO设计,1,100.0,2092,11
B841900,2020,APP开发,1,35000.0,2093,3
B841915,2020,详情页设计,1,600.0,2094,211
B841947,2020,微信推广,1,35000.0,2095,130
B841957,2020,礼品设计,1,4000.0,2096,190
B841960,2020,小程序开发,1,4000.0,2097,107
B841964,2020,VI设计,1,37580.0,2098,17
B841966,2020,VI设计,1,30501.0,2099,17
B841972,2020,VI设计,1,25801.0,2100,17
B841975,2020,宣传册设计,1,3000.0,2101,101
B841984,2020,LOGO设计,1,5000.0,2102,11
B841988,2020,LOGO设计,1,35000.0,2103,11
B841989,2020,口译,1,49900.0,2104,78
B842007,2020,VI设计,1,13000.0,2105,17
B842011,2020,OA系统,1,49998.0,2106,12
B842012,2020,APP开发,1,49290.0,2107,3
B842015,2020,后端开发,1,1960.0,2108,83
B842022,2020,H5开发,1,1970.0,2109,8
B842026,2020,创意短视频,1,1980.0,2110,63
B842027,2020,APP开发,1,50000.0,2111,3
B842031,2020,小程序开发,1,14600.0,2112,107
B842034,2020,微信推广,1,30000.0,2113,130
B842036,2020,APP开发,1,9880.0,2114,3
B842049,2020,小程序开发,1,1000.0,2115,107
B842050,2020,海报设计,1,2000.0,2116,169
B842086,2020,电商网站,1,15000.0,2117,182
B842135,2020,IT解决方案,1,26100.0,2118,10
B842145,2020,小程序开发,1,79900.0,2119,107
B842154,2020,APP开发,1,50000.0,2120,3
B842156,2020,APP开发,1,50000.0,2121,3
B842158,2020,APP开发,1,50000.0,2122,3
B842159,2020,APP开发,1,30000.0,2123,3
B842160,2020,APP开发,1,40000.0,2124,3
B842161,2020,APP开发,1,20000.0,2125,3
B842162,2020,APP开发,1,10000.0,2126,3
B842175,2020,H5开发,1,950.0,2127,8
B842185,2020,OA系统,1,5800.0,2128,12
B842195,2020,APP开发,1,49000.0,2129,3
B842196,2020,APP开发,1,48000.0,2130,3
B842197,2020,APP开发,1,46000.0,2131,3
B842201,2020,家电数码,1,30000.0,2132,105
B842231,2020,海报设计,1,500.0,2133,169
B842232,2020,LOGO设计,1,400.0,2134,11
B842236,2020,APP开发,1,15000.0,2135,3
B842241,2020,APP开发,1,30000.0,2136,3
B842243,2020,APP开发,1,50000.0,2137,3
B842253,2020,APP开发,1,50000.0,2138,3
B842254,2020,APP开发,1,50000.0,2139,3
B842270,2020,小程序开发,1,24000.0,2140,107
B842271,2020,APP开发,1,50000.0,2141,3
B842272,2020,APP开发,1,50000.0,2142,3
B842273,2020,APP开发,1,50000.0,2143,3
B842278,2020,小程序开发,1,38000.0,2144,107
B842280,2020,小程序开发,1,15000.0,2145,107
B842286,2020,APP开发,1,45000.0,2146,3
B842287,2020,小程序开发,1,11000.0,2147,107
B842289,2020,APP开发,1,49000.0,2148,3
B842297,2020,小程序开发,1,11000.0,2149,107
B842300,2020,其他软件开发,1,10000.0,2150,61
B842310,2020,其他行业,1,16000.0,2151,59
B842311,2020,其他人工智能,1,6800.0,2152,46
B842312,2020,小程序开发,1,35000.0,2153,107
B842318,2020,APP开发,1,35000.0,2154,3
B842328,2020,宣传单设计,1,1960.0,2155,102
B842334,2020,APP开发,1,1500.0,2156,3
B842338,2020,小程序开发,1,1980.0,2157,107
B842351,2020,包装设计,1,9958.0,2158,73
B842354,2020,包装设计,1,9980.0,2159,73
B842355,2020,小程序开发,1,10000.0,2160,107
B842387,2020,医疗健康,1,40000.0,2161,74
B842390,2020,ERP系统,1,48000.0,2162,6
B842415,2020,VI设计,1,21000.0,2163,17
B842419,2020,小程序开发,1,45000.0,2164,107
B842420,2020,小程序开发,1,45000.0,2165,107
B842421,2020,小程序开发,1,60000.0,2166,107
B842422,2020,小程序开发,1,55000.0,2167,107
B842424,2020,小程序开发,1,55000.0,2168,107
B842438,2020,产品卖点,1,500.0,2169,29
B842439,2020,APP开发,1,49999.0,2170,3
B842440,2020,小程序开发,1,49999.0,2171,107
B842441,2020,小程序开发,1,49999.0,2172,107
B842442,2020,小程序开发,1,46999.0,2173,107
B842449,2020,包装设计,1,1000.0,2174,73
B842494,2020,APP开发,1,31000.0,2175,3
B842501,2020,APP开发,1,44500.0,2176,3
B842502,2020,APP开发,1,44000.0,2177,3
B842507,2020,口译,1,49800.0,2178,78
B842515,2020,APP开发,1,2000.0,2179,3
B842524,2020,APP开发,1,20000.0,2180,3
B842525,2020,APP开发,1,26000.0,2181,3
B842531,2020,品牌策划,1,3500.0,2182,86
B842535,2020,APP开发,1,15000.0,2183,3
B842537,2020,数据采集,1,350.0,2184,146
B842538,2020,宣传策划,1,3800.0,2185,103
B842540,2020,APP开发,1,20000.0,2186,3
B842541,2020,LOGO设计,1,8999.0,2187,11
B842542,2020,商业贸易,1,50000.0,2188,90
B842543,2020,商业贸易,1,50000.0,2189,90
B842544,2020,商业贸易,1,50000.0,2190,90
B842545,2020,微信代运营,1,2500.0,2191,128
B842546,2020,商业贸易,1,20000.0,2192,90
B842555,2020,品牌策划,1,2800.0,2193,86
B842560,2020,APP推广,1,1500.0,2194,4
B842568,2020,网店推广,1,4800.0,2195,194
B842573,2020,宣传策划,1,4200.0,2196,103
B842577,2020,APP开发,1,44000.0,2197,3
B842578,2020,品牌策划,1,2900.0,2198,86
B842582,2020,VI设计,1,400.0,2199,17
B842585,2020,APP推广,1,800.0,2200,4
B842589,2020,包装设计,1,34000.0,2201,73
B842613,2020,小程序开发,1,19880.0,2202,107
B842615,2020,小程序开发,1,3300.0,2203,107
B842626,2020,排版设计,1,4800.0,2204,138
B842627,2020,微信开发,1,9950.0,2205,129
B842640,2020,APP开发,1,32998.0,2206,3
B842645,2020,物业管理软件,1,32500.0,2207,176
B842656,2020,网站UI设计,1,10000.0,2208,195
B842658,2020,店铺装修,1,9000.0,2209,122
B842663,2020,前端开发,1,1960.0,2210,66
B842664,2020,后端开发,1,1980.0,2211,83
B842667,2020,APP开发,1,15000.0,2212,3
B842668,2020,APP开发,1,20000.0,2213,3
B842669,2020,SAAS软件,1,9980.0,2214,16
B842671,2020,APP开发,1,27500.0,2215,3
B842673,2020,旅游出行,1,53500.0,2216,152
B842679,2020,APP开发,1,1000.0,2217,3
B842685,2020,企业官网,1,52783.0,2218,36
B842694,2020,APP开发,1,22000.0,2219,3
B842706,2020,APP开发,1,20000.0,2220,3
B842707,2020,APP开发,1,20000.0,2221,3
B842712,2020,企业宣传片,1,65000.0,2222,37
B842713,2020,其他行业,1,49977.0,2223,59
B842714,2020,企业宣传片,1,52000.0,2224,37
B842715,2020,企业宣传片,1,53000.0,2225,37
B842734,2020,APP开发,1,10000.0,2226,3
B842747,2020,小程序开发,1,20000.0,2227,107
B842782,2020,APP开发,1,4500.0,2228,3
B842791,2020,宣传册设计,1,9960.0,2229,101
B842813,2020,APP开发,1,40000.0,2230,3
B842839,2020,小程序开发,1,1900.0,2231,107
B842875,2020,LOGO设计,1,46500.0,2232,11
B842882,2020,APP开发,1,11000.0,2233,3
B842893,2020,小程序开发,1,35000.0,2234,107
B842896,2020,APP开发,1,5888.0,2235,3
B842899,2020,APP开发,1,50000.0,2236,3
B842901,2020,APP开发,1,50000.0,2237,3
B842907,2020,小程序开发,1,50000.0,2238,107
B842908,2020,APP开发,1,30000.0,2239,3
B842912,2020,APP开发,1,25000.0,2240,3
B842922,2020,LOGO设计,1,2580.0,2241,11
B842931,2020,APP开发,1,48000.0,2242,3
B842933,2020,APP开发,1,49000.0,2243,3
B842934,2020,APP开发,1,49000.0,2244,3
B842935,2020,APP开发,1,49000.0,2245,3
B842980,2020,别墅设计,1,25500.0,2246,64
B842983,2020,海报设计,1,990.0,2247,169
B842988,2020,微信开发,1,50000.0,2248,129
B842989,2020,APP开发,1,50000.0,2249,3
B842990,2020,其他行业,1,50000.0,2250,59
B842995,2020,商业贸易,1,13500.0,2251,90
B842996,2020,物业管理软件,1,13500.0,2252,176
B843017,2020,小程序开发,1,200.0,2253,107
B843032,2020,排版设计,1,7200.0,2254,138
B843037,2020,动漫角色设计,1,1970.0,2255,71
B843042,2020,小程序开发,1,1980.0,2256,107
B843045,2020,微信推广,1,6400.0,2257,130
B843048,2020,小程序开发,1,10000.0,2258,107
B843066,2020,APP开发,1,50000.0,2259,3
B843067,2020,VI设计,1,1000.0,2260,17
B843072,2020,APP开发,1,39590.0,2261,3
B843075,2020,微信推广,1,1000.0,2262,130
B843091,2020,VI设计,1,30000.0,2263,17
B843103,2020,微信开发,1,8000.0,2264,129
B843108,2020,微信开发,1,8000.0,2265,129
B843110,2020,宣传册设计,1,9998.0,2266,101
B843113,2020,微信开发,1,8000.0,2267,129
B843133,2020,小程序开发,1,10000.0,2268,107
B843134,2020,LOGO设计,1,100.0,2269,11
B843139,2020,礼品设计,1,4500.0,2270,190
B843140,2020,礼品设计,1,4000.0,2271,190
B843148,2020,LOGO设计,1,800.0,2272,11
B843170,2020,企业官网,1,20000.0,2273,36
B843171,2020,LOGO设计,1,500.0,2274,11
B843181,2020,其他行业,1,4000.0,2275,59
B843213,2020,品牌策划,1,3500.0,2276,86
B843217,2020,APP开发,1,46990.0,2277,3
B843218,2020,其他管理软件,1,48000.0,2278,57
B843219,2020,财务管理系统,1,40000.0,2279,212
B843225,2020,企业宣传片,1,62000.0,2280,37
B843226,2020,企业宣传片,1,62000.0,2281,37
B843227,2020,企业宣传片,1,56000.0,2282,37
B843235,2020,商业贸易,1,50000.0,2283,90
B843237,2020,商业贸易,1,50000.0,2284,90
B843238,2020,商业贸易,1,50000.0,2285,90
B843239,2020,商业贸易,1,20000.0,2286,90
B843243,2020,LOGO设计,1,4500.0,2287,11
B843245,2020,APP开发,1,50000.0,2288,3
B843246,2020,APP开发,1,35000.0,2289,3
B843247,2020,APP开发,1,15000.0,2290,3
B843250,2020,APP开发,1,49999.0,2291,3
B843251,2020,品牌策划,1,4300.0,2292,86
B843252,2020,其他人工智能,1,49999.0,2293,46
B843253,2020,其他行业,1,49999.0,2294,59
B843254,2020,小程序开发,1,46999.0,2295,107
B843257,2020,APP推广,1,2500.0,2296,4
B843261,2020,OA系统,1,16000.0,2297,12
B843262,2020,APP推广,1,4600.0,2298,4
B843264,2020,口译,1,49000.0,2299,78
B843274,2020,微信代运营,1,4600.0,2300,128
B843279,2020,微信代运营,1,4200.0,2301,128
B843288,2020,微信代运营,1,2200.0,2302,128
B843295,2020,品牌策划,1,3100.0,2303,86
B843333,2020,小程序开发,1,39900.0,2304,107
B843339,2020,小程序开发,1,13890.0,2305,107
B843354,2020,包装设计,1,2000.0,2306,73
B843356,2020,APP开发,1,42222.0,2307,3
B843358,2020,APP开发,1,9760.0,2308,3
B843359,2020,后端开发,1,1970.0,2309,83
B843363,2020,H5开发,1,1980.0,2310,8
B843364,2020,小程序开发,1,49000.0,2311,107
B843382,2020,小程序开发,1,20000.0,2312,107
B843388,2020,微信推广,1,250.0,2313,130
B843391,2020,小程序开发,1,7600.0,2314,107
B843398,2020,小程序开发,1,41500.0,2315,107
B843406,2020,小程序开发,1,20000.0,2316,107
B843426,2020,彩页设计,1,5000.0,2317,124
B843436,2020,VI设计,1,3000.0,2318,17
B843438,2020,彩页设计,1,3000.0,2319,124
B843450,2020,LOGO设计,1,650.0,2320,11
B843456,2020,包装设计,1,4500.0,2321,73
B843462,2020,微信开发,1,8000.0,2322,129
B843471,2020,手机网站,1,2500.0,2323,135
B843500,2020,微信开发,1,8000.0,2324,129
B843503,2020,手提袋设计,1,9899.0,2325,134
B843504,2020,微信开发,1,8000.0,2326,129
B843508,2020,手提袋设计,1,9800.0,2327,134
B843541,2020,宣传册设计,1,9980.0,2328,101
B843569,2020,交互设计,1,1500.0,2329,28
B843572,2020,APP开发,1,48000.0,2330,3
B843605,2020,APP开发,1,46000.0,2331,3
B843606,2020,APP开发,1,48000.0,2332,3
B843608,2020,APP开发,1,45000.0,2333,3
B843611,2020,APP开发,1,45500.0,2334,3
B843633,2020,APP开发,1,11000.0,2335,3
B843640,2020,APP开发,1,4000.0,2336,3
B843672,2020,LOGO设计,1,2800.0,2337,11
B843697,2020,APP开发,1,20000.0,2338,3
B843698,2020,APP开发,1,20000.0,2339,3
